PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Hersey Hawkins,24.0,80,80.0,3110,590,1251,0.47200000000000003,108,270,0.4,482,981,0.491,0.515,479,550,0.871,48,262,310,299,178,39,213,182,1767
Charles Barkley,27.0,67,67.0,2498,665,1167,0.57,44,155,0.284,621,1012,0.614,0.589,475,658,0.722,258,422,680,284,110,33,210,173,1849
Rick Mahorn,32.0,80,74.0,2439,261,559,0.467,0,9,0.0,261,550,0.475,0.467,189,240,0.7879999999999999,151,470,621,118,79,56,127,276,711
Ron Anderson,32.0,82,13.0,2340,512,1055,0.485,9,43,0.209,503,1012,0.49700000000000005,0.49,165,198,0.833,103,264,367,115,65,13,100,163,1198
Rickey Green,36.0,79,75.0,2248,334,722,0.46299999999999997,8,36,0.222,326,686,0.475,0.46799999999999997,117,141,0.83,33,104,137,413,57,6,108,130,793
Armen Gilliam,26.0,50,50.0,1695,292,621,0.47,0,2,0.0,292,619,0.47200000000000003,0.47,164,201,0.816,134,230,364,78,35,32,110,120,748
Manute Bol,28.0,82,6.0,1522,65,164,0.396,1,14,0.071,64,150,0.42700000000000005,0.39899999999999997,24,41,0.585,66,284,350,20,16,247,63,184,155
Andre Turner,26.0,70,1.0,1407,168,383,0.439,12,33,0.364,156,350,0.446,0.45399999999999996,64,87,0.736,36,116,152,311,63,0,95,124,412
Brian Oliver,22.0,73,4.0,800,111,272,0.408,5,18,0.278,106,254,0.41700000000000004,0.41700000000000004,52,71,0.732,18,62,80,88,34,4,50,76,279
Mike Gminski,31.0,30,29.0,791,109,284,0.384,1,8,0.125,108,276,0.391,0.386,53,63,0.841,71,130,201,33,16,34,31,41,272
Jayson Williams,22.0,52,1.0,508,72,161,0.447,1,2,0.5,71,159,0.447,0.45,37,56,0.6609999999999999,41,70,111,16,9,6,40,92,182
Kenny Payne,24.0,47,6.0,444,68,189,0.36,4,18,0.222,64,171,0.374,0.37,26,29,0.897,17,49,66,16,10,6,21,43,166
Johnny Dawkins,27.0,4,4.0,124,26,41,0.634,1,4,0.25,25,37,0.6759999999999999,0.6459999999999999,10,11,0.909,0,16,16,28,3,0,8,4,63
Dave Hoppen,26.0,11,0.0,43,6,12,0.5,0,1,0.0,6,11,0.545,0.5,8,12,0.667,4,5,9,0,1,0,1,11,20
Tony Harris,23.0,6,0.0,41,4,16,0.25,0,2,0.0,4,14,0.28600000000000003,0.25,2,4,0.5,0,1,1,0,1,0,3,5,10
Robert Reid,35.0,3,0.0,37,2,14,0.14300000000000002,0,0,,2,14,0.14300000000000002,0.14300000000000002,0,0,,2,7,9,4,1,3,3,3,4
Mario Elie,27.0,3,0.0,20,2,7,0.28600000000000003,1,2,0.5,1,5,0.2,0.35700000000000004,1,2,0.5,0,1,1,1,0,0,3,2,6
Jim Farmer,26.0,2,0.0,13,2,7,0.28600000000000003,0,1,0.0,2,6,0.33299999999999996,0.28600000000000003,2,2,1.0,2,3,5,0,0,0,1,0,6
Team Totals,,82,,20080,3289,6925,0.475,195,618,0.316,3094,6307,0.491,0.489,1868,2366,0.79,984,2496,3480,1824,678,479,1230,1629,8641
