PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Clyde Drexler,28.0,82,82.0,2852,645,1338,0.48200000000000004,61,191,0.319,584,1147,0.509,0.505,416,524,0.794,212,334,546,493,144,60,232,226,1767
Terry Porter,27.0,81,81.0,2665,486,944,0.515,130,313,0.415,356,631,0.564,0.584,279,339,0.823,52,230,282,649,158,12,189,151,1381
Buck Williams,30.0,80,80.0,2582,358,595,0.602,0,0,,358,595,0.602,0.602,217,308,0.705,227,524,751,97,47,47,137,247,933
Kevin Duckworth,26.0,81,81.0,2511,521,1084,0.48100000000000004,0,2,0.0,521,1082,0.48200000000000004,0.48100000000000004,240,311,0.772,177,354,531,89,33,34,186,251,1282
Jerome Kersey,28.0,73,72.0,2359,424,887,0.478,4,13,0.308,420,874,0.48100000000000004,0.48,232,327,0.7090000000000001,169,312,481,227,101,76,149,251,1084
Clifford Robinson,24.0,82,11.0,1940,373,806,0.46299999999999997,6,19,0.316,367,787,0.466,0.467,205,314,0.653,123,226,349,151,78,76,133,263,957
Danny Ainge,31.0,80,0.0,1710,337,714,0.47200000000000003,102,251,0.406,235,463,0.508,0.5429999999999999,114,138,0.826,45,160,205,285,63,13,100,195,890
Danny Young,28.0,75,1.0,897,103,271,0.38,36,104,0.34600000000000003,67,167,0.401,0.446,41,45,0.9109999999999999,22,53,75,141,50,7,50,49,283
Mark Bryant,25.0,53,0.0,781,99,203,0.488,0,1,0.0,99,202,0.49,0.488,74,101,0.733,65,125,190,27,15,12,33,120,272
Wayne Cooper,34.0,67,1.0,746,57,145,0.39299999999999996,0,1,0.0,57,144,0.396,0.39299999999999996,33,42,0.7859999999999999,54,134,188,22,7,61,22,120,147
Walter Davis,36.0,32,1.0,439,87,195,0.446,1,3,0.33299999999999996,86,192,0.44799999999999995,0.449,21,23,0.9129999999999999,19,39,58,41,18,0,25,42,196
Alaa Abdelnaby,22.0,43,0.0,290,55,116,0.474,0,0,,55,116,0.474,0.474,25,44,0.568,27,62,89,12,4,12,22,39,135
Dražen Petrović,26.0,18,0.0,133,32,71,0.451,1,6,0.16699999999999998,31,65,0.47700000000000004,0.45799999999999996,15,22,0.682,10,8,18,20,6,0,12,21,80
Team Totals,,82,,19905,3577,7369,0.485,341,904,0.377,3236,6465,0.501,0.509,1912,2538,0.753,1202,2561,3763,2254,724,410,1309,1975,9407
