Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1994,22,1179,ORL,Orlando Magic,22.0,NBA,PG,82.0,82.0,3015.0,8.5,18.3,0.47,0.8,3.1,0.27,7.7,15.1,0.51,4.1,5.5,0.74,3.2,4.1,7.3,9.1,3.2,0.9,4.9,3.4,22.0,,107.0,106.0
1995,22,1179,ORL,Orlando Magic,23.0,NBA,PG,77.0,77.0,2901.0,10.2,19.9,0.51,1.5,4.3,0.35,8.7,15.5,0.56,6.2,8.1,0.77,2.4,3.4,5.8,9.6,2.3,0.5,4.5,2.7,28.1,,119.0,110.0
1996,22,1179,ORL,Orlando Magic,24.0,NBA,PG,82.0,82.0,3015.0,10.8,21.1,0.51,1.5,4.9,0.31,9.3,16.2,0.57,7.7,10.1,0.77,2.2,3.9,6.1,10.1,2.9,0.7,4.0,2.8,30.9,,122.0,107.0
1997,22,1179,ORL,Orlando Magic,25.0,NBA,PG,59.0,59.0,2221.0,10.3,23.0,0.45,2.1,6.5,0.32,8.2,16.5,0.5,6.9,8.4,0.82,2.0,4.4,6.4,8.1,2.3,0.9,3.5,3.0,29.6,,115.0,107.0
1998,22,1179,ORL,Orlando Magic,26.0,NBA,SG,19.0,15.0,625.0,9.1,24.1,0.38,1.3,4.4,0.3,7.8,19.7,0.4,7.9,10.4,0.76,0.7,6.0,6.7,6.0,2.5,1.3,4.1,4.0,27.4,,99.0,103.0
1999,22,1179,ORL,Orlando Magic,27.0,NBA,SG,50.0,50.0,1944.0,8.4,19.9,0.42,1.1,3.9,0.29,7.3,16.0,0.45,4.1,5.9,0.71,2.1,5.8,7.9,7.4,3.1,0.6,4.2,3.1,22.0,,100.0,97.0
2001,24,1179,PHO,Phoenix Suns,29.0,NBA,SG,4.0,4.0,112.0,6.9,16.6,0.42,0.9,3.7,0.25,6.0,12.9,0.46,3.2,5.1,0.64,2.3,6.0,8.3,6.9,2.8,0.5,1.4,2.8,17.9,,109.0,98.0
2002,24,1179,PHO,Phoenix Suns,30.0,NBA,SG,80.0,55.0,2462.0,8.3,19.9,0.42,0.5,1.8,0.28,7.8,18.1,0.43,3.4,4.2,0.81,2.1,5.4,7.5,6.9,2.6,0.7,4.0,3.9,20.4,,96.0,104.0
2003,24,1179,PHO,Phoenix Suns,31.0,NBA,SG,58.0,51.0,1777.0,7.6,16.9,0.45,0.8,2.2,0.36,6.8,14.8,0.46,2.3,2.9,0.79,1.9,5.7,7.6,6.9,1.9,0.8,4.3,4.4,18.1,,97.0,103.0
2004,31,1179,TOT,Total After Trade,32.0,NBA,SG,76.0,14.0,2095.0,7.0,17.1,0.41,0.8,2.0,0.38,6.3,15.1,0.42,2.8,3.5,0.8,1.7,5.5,7.2,4.4,1.8,0.5,2.7,3.7,17.6,,97.0,106.0
2004,24,1179,PHO,Phoenix Suns,32.0,NBA,SG,34.0,10.0,876.0,7.1,16.0,0.44,0.8,2.1,0.4,6.3,14.0,0.45,2.5,2.9,0.86,1.6,4.2,5.8,5.7,1.7,0.5,2.5,3.8,17.5,,105.0,108.0
2004,20,1179,NYK,New York Knicks,32.0,NBA,SG,42.0,4.0,1219.0,7.0,17.9,0.39,0.7,1.9,0.36,6.3,16.0,0.39,3.0,3.9,0.78,1.8,6.5,8.3,3.5,1.8,0.5,2.9,3.6,17.7,,92.0,104.0
2005,20,1179,NYK,New York Knicks,33.0,NBA,SF,37.0,0.0,894.0,6.5,15.4,0.42,0.9,3.0,0.3,5.6,12.4,0.45,2.0,2.7,0.74,1.1,4.1,5.3,4.4,1.7,0.2,3.0,4.7,15.9,,95.0,111.0
2006,20,1179,NYK,New York Knicks,34.0,NBA,SF,4.0,0.0,72.0,2.9,10.3,0.29,0.0,0.7,0.0,2.9,9.5,0.31,1.5,1.5,1.0,0.0,7.3,7.3,5.9,1.5,0.0,4.4,5.1,7.3,,67.0,111.0
2008,16,1179,MIA,Miami Heat,36.0,NBA,SF,16.0,8.0,325.0,3.6,9.8,0.37,1.3,3.1,0.42,2.3,6.7,0.34,1.3,1.5,0.89,0.5,5.2,5.7,5.7,3.1,0.2,2.1,3.9,9.8,,97.0,108.0
