Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,31,478,TOT,Total After Trade,Kenny Carr,"August 15, 1955",24.0,NBA,PF,79.0,,1838.0,9.3,19.0,0.49,0.0,0.1,0.0,9.3,18.9,0.5,4.3,6.5,0.66,4.9,9.6,14.5,1.9,1.6,1.3,3.8,6.1,23.0,,103.0,103.0
1980,14,478,LAL,Los Angeles Lakers,Kenny Carr,"August 15, 1955",24.0,NBA,PF,5.0,,57.0,5.7,12.9,0.44,0.0,0.0,,5.7,12.9,0.44,1.6,1.6,1.0,4.0,9.7,13.8,0.8,1.6,0.8,7.3,4.9,12.9,,72.0,102.0
1980,6,478,CLE,Cleveland Cavaliers,Kenny Carr,"August 15, 1955",24.0,NBA,PF,74.0,,1781.0,9.5,19.2,0.49,0.0,0.1,0.0,9.5,19.1,0.5,4.4,6.7,0.66,4.9,9.6,14.6,1.9,1.6,1.3,3.7,6.1,23.3,,104.0,103.0
1981,6,478,CLE,Cleveland Cavaliers,Kenny Carr,"August 15, 1955",25.0,NBA,PF,81.0,,2615.0,8.5,16.7,0.51,0.0,0.1,0.0,8.5,16.6,0.51,5.3,7.4,0.71,4.7,10.5,15.2,3.5,1.4,0.8,4.2,5.4,22.4,,107.0,106.0
1982,31,478,TOT,Total After Trade,Kenny Carr,"August 15, 1955",26.0,NBA,PF,74.0,48.0,1926.0,8.6,17.2,0.5,0.0,0.2,0.1,8.6,16.9,0.51,4.9,7.5,0.66,4.1,9.0,13.2,2.1,1.6,0.5,3.8,6.2,22.2,,104.0,108.0
1982,6,478,CLE,Cleveland Cavaliers,Kenny Carr,"August 15, 1955",26.0,NBA,PF,46.0,42.0,1482.0,8.8,17.1,0.52,0.0,0.3,0.11,8.8,16.8,0.52,4.7,7.2,0.66,3.7,9.1,12.9,2.1,1.9,0.5,3.7,5.9,22.4,,105.0,109.0
1982,9,478,DET,Detroit Pistons,Kenny Carr,"August 15, 1955",26.0,NBA,PF,28.0,6.0,444.0,8.0,17.4,0.46,0.0,0.1,0.0,8.0,17.3,0.46,5.5,8.5,0.65,5.5,8.7,14.2,2.4,0.6,0.6,4.1,7.2,21.5,,101.0,107.0
1983,25,478,POR,Portland Trail Blazers,Kenny Carr,"August 15, 1955",27.0,NBA,PF,82.0,26.0,2331.0,7.4,14.6,0.5,0.0,0.1,0.33,7.3,14.5,0.51,5.2,7.5,0.7,3.7,8.3,12.0,2.4,1.3,0.9,3.8,6.2,20.0,,105.0,103.0
1984,25,478,POR,Portland Trail Blazers,Kenny Carr,"August 15, 1955",28.0,NBA,PF,82.0,57.0,2455.0,10.0,17.8,0.56,0.0,0.1,0.0,10.0,17.8,0.56,4.8,7.1,0.67,4.0,8.4,12.4,3.0,1.3,0.6,3.9,5.3,24.8,,112.0,107.0
1985,25,478,POR,Portland Trail Blazers,Kenny Carr,"August 15, 1955",29.0,NBA,PF,48.0,30.0,1120.0,7.9,15.0,0.52,0.0,0.1,0.0,7.9,14.9,0.53,4.9,6.8,0.72,3.7,9.6,13.4,2.3,1.0,0.7,4.1,5.8,20.6,,105.0,106.0
1986,25,478,POR,Portland Trail Blazers,Kenny Carr,"August 15, 1955",30.0,NBA,PF,55.0,31.0,1557.0,6.8,13.8,0.5,0.0,0.1,0.0,6.8,13.6,0.5,4.4,6.4,0.69,4.3,10.2,14.5,2.1,1.1,0.9,3.1,6.0,18.1,,107.0,107.0
1987,25,478,POR,Portland Trail Blazers,Kenny Carr,"August 15, 1955",31.0,NBA,PF,49.0,43.0,1443.0,6.4,12.6,0.5,0.0,0.1,0.0,6.4,12.6,0.51,4.0,5.4,0.75,4.1,11.7,15.8,2.6,0.9,0.4,3.3,5.0,16.7,,108.0,107.0
