Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,14,591,LAL,Los Angeles Lakers,23.0,NBA,C,35.0,442.0,14.0,0.5,0.04,0.2,7.8,18.2,12.9,7.4,1.9,2.7,10.0,17.3,0.5,0.7,1.1,0.12,-2.1,0.9,-1.1,0.1
2005,14,591,LAL,Los Angeles Lakers,24.0,NBA,C,72.0,1087.0,14.1,0.52,0.47,0.09,6.6,15.8,11.2,5.7,1.1,1.8,6.2,19.4,1.5,0.5,2.0,0.09,0.7,-1.2,-0.5,0.4
2006,14,591,LAL,Los Angeles Lakers,25.0,NBA,PF,81.0,1535.0,15.6,0.58,0.16,0.2,6.8,14.2,10.5,8.3,1.3,1.6,9.9,18.3,3.0,1.5,4.5,0.14,0.2,-0.3,-0.1,0.7
2007,14,591,LAL,Los Angeles Lakers,26.0,NBA,PF,65.0,1018.0,14.8,0.52,0.28,0.12,7.1,17.6,12.4,10.8,1.3,2.0,10.6,21.2,0.9,0.8,1.8,0.08,-0.2,-1.1,-1.2,0.2
2008,31,591,TOT,Total After Trade,27.0,NBA,PF,51.0,629.0,8.6,0.49,0.49,0.09,5.3,14.2,10.0,6.8,1.1,1.4,13.8,20.5,-0.4,0.7,0.4,0.03,-3.1,-0.7,-3.8,-0.3
2008,14,591,LAL,Los Angeles Lakers,27.0,NBA,PF,6.0,70.0,1.2,0.31,0.48,0.19,6.6,9.1,7.9,5.6,1.4,0.0,14.9,16.9,-0.2,0.1,-0.1,-0.09,-5.6,-1.9,-7.5,-0.1
2008,22,591,ORL,Orlando Magic,27.0,NBA,PF,45.0,559.0,9.5,0.51,0.49,0.08,5.2,14.8,10.2,6.9,1.0,1.6,13.7,21.0,-0.2,0.7,0.5,0.04,-2.8,-0.5,-3.3,-0.2
2009,31,591,TOT,Total After Trade,28.0,NBA,PF,30.0,171.0,7.6,0.47,0.4,0.08,4.8,16.1,10.6,5.1,0.9,1.3,14.2,24.8,-0.3,0.3,0.0,-0.0,-5.2,-1.0,-6.2,-0.2
2009,22,591,ORL,Orlando Magic,28.0,NBA,PF,21.0,146.0,7.6,0.5,0.42,0.1,4.8,15.8,10.4,4.7,1.1,0.0,14.9,23.3,-0.2,0.2,0.1,0.02,-4.7,-1.1,-5.8,-0.1
2009,11,591,HOU,Houston Rockets,28.0,NBA,PF,9.0,25.0,7.4,0.38,0.31,0.0,4.9,17.9,11.7,7.3,0.0,8.7,11.1,33.5,-0.1,0.0,-0.1,-0.12,-7.9,-0.7,-8.6,0.0
2010,11,591,HOU,Houston Rockets,29.0,NBA,PF,15.0,44.0,2.4,0.4,0.39,0.3,2.5,21.6,11.7,3.7,0.0,3.3,18.7,32.2,-0.2,0.0,-0.2,-0.19,-8.9,-2.4,-11.3,-0.1
2011,13,591,LAC,Los Angeles Clippers,30.0,NBA,PF,40.0,447.0,11.6,0.53,0.46,0.14,5.0,20.0,12.6,5.6,1.4,1.9,12.2,20.5,0.1,0.5,0.6,0.06,-1.6,-0.2,-1.9,0.0
2012,31,591,TOT,Total After Trade,31.0,NBA,PF,32.0,276.0,5.8,0.4,0.51,0.1,4.1,22.3,13.1,5.7,1.1,1.5,9.7,18.7,-0.3,0.3,-0.1,-0.01,-6.2,-1.4,-7.6,-0.4
2012,13,591,LAC,Los Angeles Clippers,31.0,NBA,PF,16.0,121.0,0.0,0.3,0.55,0.08,3.9,18.9,11.3,2.5,0.9,2.8,7.3,20.9,-0.4,0.1,-0.2,-0.1,-9.8,-2.8,-12.6,-0.3
2012,30,591,WAS,Washington Wizards,31.0,NBA,PF,16.0,155.0,10.4,0.48,0.47,0.12,4.3,25.0,14.6,8.2,1.3,0.5,11.9,16.9,0.0,0.2,0.2,0.06,-3.4,-0.3,-3.7,-0.1
