Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,23,2724,PHI,Philadelphia 76Ers,Marreese Speights,"August 4, 1987",21.0,NBA,C,79.0,2.0,1263.0,7.2,14.3,0.5,0.1,0.2,0.25,7.1,14.1,0.51,2.9,3.8,0.77,3.5,4.8,8.4,0.9,0.8,1.6,1.3,5.2,17.3
2010,23,2724,PHI,Philadelphia 76Ers,Marreese Speights,"August 4, 1987",22.0,NBA,C,62.0,1.0,1016.0,7.5,15.7,0.48,0.0,0.2,0.0,7.5,15.6,0.48,3.8,5.1,0.74,3.0,5.9,8.9,1.3,1.0,1.2,1.8,5.4,18.9
2011,23,2724,PHI,Philadelphia 76Ers,Marreese Speights,"August 4, 1987",23.0,NBA,C,64.0,1.0,734.0,7.1,14.3,0.5,0.0,0.2,0.25,7.0,14.1,0.5,2.7,3.6,0.75,3.1,7.2,10.3,1.5,0.4,0.9,2.0,5.9,16.9
2012,15,2724,MEM,Memphis Grizzlies,Marreese Speights,"August 4, 1987",24.0,NBA,PF,60.0,54.0,1345.0,5.9,13.1,0.45,0.0,0.1,0.0,5.9,13.0,0.46,2.2,2.9,0.77,3.6,6.5,10.0,1.3,0.6,0.8,2.0,3.9,14.1
2013,31,2724,TOT,Total After Trade,Marreese Speights,"August 4, 1987",25.0,NBA,C,79.0,3.0,1300.0,7.2,16.2,0.44,0.1,0.3,0.3,7.1,15.9,0.45,3.7,4.8,0.77,4.0,6.6,10.7,1.3,0.7,1.5,2.2,4.8,18.2
2013,15,2724,MEM,Memphis Grizzlies,Marreese Speights,"August 4, 1987",25.0,NBA,C,40.0,2.0,579.0,6.6,15.4,0.43,0.1,0.3,0.4,6.5,15.0,0.43,3.0,4.2,0.72,4.7,7.0,11.8,1.1,0.6,1.7,2.2,5.3,16.3
2013,6,2724,CLE,Cleveland Cavaliers,Marreese Speights,"August 4, 1987",25.0,NBA,C,39.0,1.0,721.0,7.7,16.8,0.46,0.0,0.2,0.2,7.6,16.6,0.46,4.3,5.4,0.81,3.5,6.3,9.8,1.4,0.7,1.3,2.2,4.4,19.8
2014,10,2724,GSW,Golden State Warriors,Marreese Speights,"August 4, 1987",26.0,NBA,C,79.0,3.0,982.0,7.1,16.2,0.44,0.3,1.1,0.26,6.9,15.1,0.46,4.0,4.9,0.82,3.7,6.9,10.6,1.2,0.4,1.2,2.4,5.4,18.6
2015,10,2724,GSW,Golden State Warriors,Marreese Speights,"August 4, 1987",27.0,NBA,C,76.0,9.0,1207.0,9.5,19.3,0.49,0.1,0.5,0.28,9.3,18.7,0.5,4.5,5.3,0.84,3.3,6.4,9.7,2.1,0.6,1.0,2.4,5.6,23.6
2016,10,2724,GSW,Golden State Warriors,Marreese Speights,"August 4, 1987",28.0,NBA,C,72.0,0.0,832.0,8.5,19.7,0.43,1.0,2.7,0.39,7.5,17.0,0.44,4.1,4.9,0.82,3.3,7.0,10.3,2.6,0.8,1.5,2.9,5.1,22.2
2017,13,2724,LAC,Los Angeles Clippers,Marreese Speights,"August 4, 1987",29.0,NBA,C,82.0,2.0,1286.0,6.8,15.3,0.44,2.9,7.8,0.37,3.9,7.6,0.52,3.4,3.8,0.88,2.5,8.0,10.4,1.8,0.6,1.1,1.9,6.4,19.9
2018,22,2724,ORL,Orlando Magic,Marreese Speights,"August 4, 1987",30.0,NBA,C,52.0,3.0,675.0,7.4,18.6,0.4,4.6,12.4,0.37,2.8,6.2,0.45,2.1,2.9,0.73,1.1,6.0,7.1,2.1,0.4,1.2,2.1,5.7,21.4
