Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,23.0,ATL,NBA,SF,82.0,82.0,2697.0,8.0,16.3,0.493,0.0,0.1,0.182,8.0,16.1,0.495,3.1,4.5,0.682,3.0,3.4,6.4,1.7,1.1,0.8,2.4,2.8,19.1
1984,24.0,ATL,NBA,SF,81.0,81.0,2961.0,8.3,17.4,0.479,0.0,0.1,0.0,8.3,17.2,0.482,4.6,6.0,0.77,3.1,4.0,7.1,1.5,1.4,1.1,2.6,2.4,21.3
1985,25.0,ATL,NBA,SF,81.0,81.0,3023.0,10.2,22.5,0.451,0.3,1.0,0.309,9.9,21.6,0.457,5.8,7.2,0.806,2.7,3.9,6.6,2.4,1.6,0.6,2.7,2.0,26.4
1986,26.0,ATL,NBA,SF,78.0,78.0,3049.0,10.5,22.4,0.468,0.2,0.8,0.186,10.3,21.6,0.479,6.8,8.3,0.818,3.1,4.2,7.3,2.4,1.6,0.6,3.0,2.0,27.9
1987,27.0,ATL,NBA,SF,79.0,79.0,2969.0,10.0,21.7,0.463,0.4,1.3,0.292,9.7,20.4,0.474,7.4,9.0,0.818,2.5,3.4,6.0,3.2,1.4,0.6,2.6,1.8,27.8
1988,28.0,ATL,NBA,SF,78.0,76.0,2948.0,11.1,23.9,0.464,0.5,1.6,0.295,10.6,22.3,0.476,6.6,8.0,0.826,2.6,3.6,6.1,2.7,1.3,0.6,2.7,2.0,29.3
1989,29.0,ATL,NBA,SF,80.0,80.0,2997.0,9.8,21.1,0.464,0.3,1.3,0.276,9.4,19.8,0.475,5.3,6.3,0.844,3.1,3.6,6.6,2.5,1.4,0.6,2.2,1.7,25.2
1990,30.0,ATL,NBA,SF,80.0,79.0,2888.0,10.1,20.8,0.484,0.7,2.3,0.322,9.4,18.6,0.504,5.7,7.1,0.807,2.7,3.8,6.5,2.5,1.6,0.6,2.2,1.8,26.7
1991,31.0,ATL,NBA,SF,81.0,81.0,3078.0,9.0,19.2,0.47,1.0,2.9,0.341,8.0,16.3,0.492,5.6,6.7,0.829,3.1,5.5,8.6,3.1,1.4,0.8,2.4,1.8,24.6
1992,32.0,ATL,NBA,SF,42.0,42.0,1601.0,9.5,20.6,0.464,0.8,2.9,0.289,8.7,17.7,0.492,6.6,7.9,0.835,2.3,4.3,6.6,3.6,1.2,0.5,2.7,1.7,26.5
1993,33.0,ATL,NBA,SF,71.0,70.0,2647.0,10.1,21.5,0.468,1.6,4.3,0.38,8.4,17.2,0.49,7.1,8.5,0.828,2.5,4.0,6.6,3.1,1.0,0.4,2.5,1.6,28.8
1994,34.0,TOT,NBA,SF,74.0,74.0,2635.0,9.5,21.7,0.44,1.2,4.0,0.288,8.4,17.7,0.474,6.0,7.1,0.847,2.5,4.1,6.6,2.3,1.3,0.4,2.3,1.7,26.3
1994,34.0,ATL,NBA,SF,49.0,49.0,1687.0,9.2,21.3,0.432,1.3,4.2,0.308,7.9,17.0,0.462,5.9,6.9,0.854,2.5,4.0,6.5,2.4,1.3,0.5,2.6,1.9,25.5
1994,34.0,LAC,NBA,SF,25.0,25.0,948.0,10.2,22.5,0.453,0.9,3.7,0.247,9.3,18.8,0.493,6.3,7.6,0.835,2.4,4.3,6.7,2.1,1.1,0.3,2.0,1.5,27.6
1995,35.0,BOS,NBA,SF,77.0,64.0,2423.0,7.4,17.4,0.424,1.7,4.3,0.388,5.7,13.1,0.436,4.0,5.1,0.782,2.3,3.6,6.0,2.5,0.9,0.2,2.6,1.9,20.4
1997,37.0,SAS,NBA,SF,63.0,26.0,1945.0,7.3,17.6,0.417,1.3,4.4,0.293,6.1,13.2,0.458,5.2,6.5,0.803,3.1,4.3,7.4,2.2,0.7,0.6,2.5,1.9,21.2
1999,39.0,ORL,NBA,SF,27.0,2.0,252.0,7.1,18.9,0.379,0.7,2.7,0.263,6.4,16.1,0.398,4.1,6.0,0.69,4.3,5.9,10.1,2.3,0.6,0.1,3.3,2.7,19.1
