Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,22,275,ORL,Orlando Magic,Keith Bogans,"May 12, 1980",23.0,NBA,SF,73.0,1787.0,11.0,0.5,0.41,0.23,6.6,13.7,10.1,8.7,1.4,0.4,13.1,14.5,1.3,0.0,1.3,0.03,-0.5,-2.0,-2.4,-0.2
2005,4,275,CHA,Charlotte Bobcats,Keith Bogans,"May 12, 1980",24.0,NBA,SG,74.0,1791.0,10.4,0.46,0.25,0.27,4.6,10.1,7.2,12.6,2.0,0.3,13.7,22.0,-1.0,1.1,0.1,0.0,-2.6,-1.3,-3.9,-0.9
2006,31,275,TOT,Total After Trade,Keith Bogans,"May 12, 1980",25.0,NBA,"SF,SG",72.0,1912.0,10.7,0.5,0.37,0.34,3.3,12.4,7.8,11.2,2.0,0.4,12.6,17.2,0.3,2.0,2.3,0.06,-1.8,0.5,-1.4,0.3
2006,4,275,CHA,Charlotte Bobcats,Keith Bogans,"May 12, 1980",25.0,NBA,SG,39.0,848.0,12.4,0.51,0.34,0.36,3.7,11.3,7.2,8.7,2.4,0.3,10.9,19.6,0.4,0.7,1.2,0.07,-1.1,0.0,-1.0,0.2
2006,11,275,HOU,Houston Rockets,Keith Bogans,"May 12, 1980",25.0,NBA,SF,33.0,1064.0,9.3,0.48,0.4,0.32,2.9,13.3,8.2,13.3,1.6,0.5,14.4,15.3,-0.1,1.3,1.2,0.05,-2.5,0.9,-1.6,0.1
2007,22,275,ORL,Orlando Magic,Keith Bogans,"May 12, 1980",26.0,NBA,SG,59.0,990.0,9.2,0.55,0.56,0.26,2.0,9.4,5.8,9.5,1.5,0.2,14.4,14.9,0.7,1.0,1.7,0.08,-1.6,0.1,-1.5,0.1
2008,22,275,ORL,Orlando Magic,Keith Bogans,"May 12, 1980",27.0,NBA,SG,82.0,2198.0,10.9,0.56,0.7,0.19,2.3,11.3,7.0,7.1,1.4,0.3,7.7,14.4,2.6,2.3,4.9,0.11,0.1,0.5,0.6,1.4
2009,31,275,TOT,Total After Trade,Keith Bogans,"May 12, 1980",28.0,NBA,SG,65.0,1272.0,9.7,0.52,0.67,0.18,2.8,15.6,9.1,7.7,1.8,0.2,10.5,14.0,0.7,1.9,2.5,0.1,-1.4,1.0,-0.4,0.5
2009,22,275,ORL,Orlando Magic,Keith Bogans,"May 12, 1980",28.0,NBA,SG,36.0,787.0,8.0,0.51,0.72,0.14,2.2,13.4,7.9,5.9,1.5,0.2,9.3,12.0,0.3,1.2,1.5,0.09,-2.1,1.5,-0.6,0.3
2009,17,275,MIL,Milwaukee Bucks,Keith Bogans,"May 12, 1980",28.0,NBA,SG,29.0,485.0,12.5,0.54,0.62,0.22,3.7,19.1,11.1,10.5,2.1,0.3,11.9,17.2,0.4,0.6,1.0,0.1,-0.3,0.3,0.0,0.2
2010,27,275,SAS,San Antonio Spurs,Keith Bogans,"May 12, 1980",29.0,NBA,SF,79.0,1559.0,7.7,0.54,0.66,0.17,1.9,11.2,6.6,8.5,1.5,0.6,14.2,11.0,0.7,1.9,2.6,0.08,-2.7,1.5,-1.2,0.3
2011,5,275,CHI,Chicago Bulls,Keith Bogans,"May 12, 1980",30.0,NBA,SG,82.0,1461.0,9.0,0.56,0.77,0.1,1.6,10.1,5.9,10.1,1.4,0.5,11.3,11.4,1.4,2.2,3.6,0.12,-1.5,1.4,-0.2,0.7
2012,3,275,NJN,New Jersey Nets,Keith Bogans,"May 12, 1980",31.0,NBA,SF,5.0,94.0,4.8,0.45,0.57,0.24,6.0,7.6,6.8,5.1,1.1,0.0,11.5,12.8,0.0,0.0,0.0,-0.0,-5.2,-2.7,-7.9,-0.1
2013,3,275,BRK,Brooklyn Nets,Keith Bogans,"May 12, 1980",32.0,NBA,SG,74.0,1408.0,6.7,0.53,0.86,0.06,1.3,8.8,5.0,8.1,1.1,0.2,14.4,11.2,0.7,0.7,1.4,0.05,-2.3,-0.3,-2.6,-0.2
2014,2,275,BOS,Boston Celtics,Keith Bogans,"May 12, 1980",33.0,NBA,SG,6.0,55.0,9.9,0.82,1.0,0.5,0.0,6.4,3.1,7.7,0.9,0.0,12.0,6.7,0.1,0.0,0.1,0.12,-1.4,-0.6,-2.0,0.0
