Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches,Top WS
1982,6,CLE,Cleveland Cavaliers,15,67,0.18,6th of 6,-7.77,99.3,-1.6,103.3,-3.6,111.8,4.9,,"D. Delaney (4-11), B. Kloppenburg (0-3), C. Daly (9-32), B. Musselman (2-21)",J. Edwards (4.3)
