Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2000,5,89,CHI,Chicago Bulls,22,Chris Anstey,C,7-0,249,"January 1, 1975",AU,2,
2000,5,107,CHI,Chicago Bulls,11,B.J. Armstrong,PG,6-2,175,"September 9, 1967",US,10,Iowa
2000,5,218,CHI,Chicago Bulls,25,Corey Benjamin,SG,6-6,200,"February 24, 1978",US,1,Oregon State
2000,5,333,CHI,Chicago Bulls,42,Elton Brand,PF,6-8,275,"March 11, 1979",US,R,Duke
2000,5,394,CHI,Chicago Bulls,1,Randy Brown,PG,6-2,190,"May 22, 1968",US,8,"Houston, New Mexico State"
2000,5,476,CHI,Chicago Bulls,43,Chris Carr,SF,6-5,207,"March 12, 1974",US,4,Southern Illinois
2000,5,673,CHI,Chicago Bulls,18,Kornel David,SF,6-9,235,"October 22, 1971",HU,1,
2000,5,1228,CHI,Chicago Bulls,3,Hersey Hawkins,SG,6-3,190,"September 29, 1966",US,11,Bradley
2000,5,1305,CHI,Chicago Bulls,20,Fred Hoiberg,SG,6-4,203,"October 15, 1972",US,4,Iowa State
2000,5,1601,CHI,Chicago Bulls,6,Lari Ketner,PF,6-9,277,"February 1, 1977",US,R,UMass
2000,5,1661,CHI,Chicago Bulls,7,Toni Kukoc,SF,6-10,192,"September 18, 1968",HR,6,
2000,5,1672,CHI,Chicago Bulls,5,Rusty LaRue,PG,6-2,210,"December 10, 1973",US,2,Wake Forest
2000,5,1824,CHI,Chicago Bulls,12,Matt Maloney,PG,6-3,192,"December 6, 1971",US,3,"Vanderbilt, Penn"
2000,5,2282,CHI,Chicago Bulls,32,Will Perdue,C,7-0,240,"August 29, 1965",US,11,Vanderbilt
2000,5,2418,CHI,Chicago Bulls,6,Khalid Reeves,PG,6-3,199,"July 15, 1972",US,5,Arizona
2000,5,2526,CHI,Chicago Bulls,51,Michael Ruffin,PF,6-9,246,"January 21, 1977",US,R,Tulsa
2000,5,2640,CHI,Chicago Bulls,8,Dickey Simpkins,PF,6-9,248,"April 6, 1972",US,5,Providence
2000,5,2737,CHI,Chicago Bulls,9,John Starks,SG,6-3,180,"August 10, 1965",US,10,Oklahoma State
2000,5,3191,CHI,Chicago Bulls,9,Dedric Willoughby,PG,6-3,180,"May 27, 1974",US,R,"New Orleans, Iowa State"
2000,5,3231,CHI,Chicago Bulls,15,Metta World Peace,SF,6-6,260,"November 13, 1979",US,R,St. John's
