Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2625,Pascal Siakam,"April 2, 1994",306,8271,16.04,0.56,0.22,0.16,5.66,17.56,11.68,13.76,1.54,2.54,11.58,20.52,11.5,12.1,23.6,0.13,0.04,0.66,0.68,1.34
