PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Michael Brooks,23,82,2750,16.1,0.539,0.006999999999999999,0.25,8.7,18.6,13.5,12.2,1.9,0.8,14.3,20.4,,3.4,1.2,4.5,0.079,,1.0,-0.7,0.2,1.5
Tom Chambers,22,81,2682,15.0,0.5529999999999999,0.002,0.434,9.1,16.0,12.5,7.9,1.0,1.0,14.9,22.4,,2.9,0.4,3.3,0.059000000000000004,,-0.2,-2.0,-2.2,-0.1
Jerome Whitehead,25,72,2214,16.7,0.599,0.0,0.332,12.1,23.9,17.9,6.4,1.0,1.1,14.5,17.9,,4.4,0.9,5.3,0.114,,1.0,-1.6,-0.6,0.8
Joe Bryant,27,75,1988,12.8,0.546,0.043,0.35200000000000004,4.6,12.0,8.2,13.1,1.9,0.8,18.4,20.3,,1.0,0.5,1.5,0.036000000000000004,,-1.0,-0.9,-2.0,0.0
Phil Smith,29,48,1446,12.4,0.489,0.042,0.292,2.7,7.0,4.8,22.3,1.5,0.7,15.2,21.5,,0.6,0.0,0.5,0.017,,-0.7,-1.9,-2.6,-0.2
Brian Taylor,30,41,1274,13.7,0.588,0.192,0.335,2.4,6.7,4.5,23.4,1.7,0.4,17.9,14.7,,2.3,0.0,2.3,0.085,,0.9,-1.1,-0.2,0.6
John Douglas,25,64,1031,12.1,0.515,0.152,0.262,3.0,7.5,5.2,19.6,2.2,0.5,17.5,20.8,,0.3,0.2,0.5,0.022000000000000002,,-1.5,-1.1,-2.5,-0.1
Jim Brogan,23,63,1027,13.0,0.499,0.08800000000000001,0.231,6.9,7.0,7.0,20.6,2.3,0.7,17.2,19.2,,0.6,0.2,0.8,0.035,,-0.2,-0.8,-1.0,0.3
Michael Wiley,24,61,1013,16.2,0.599,0.013999999999999999,0.39299999999999996,7.7,13.9,10.7,7.3,1.9,0.9,14.4,19.8,,1.8,0.3,2.1,0.09699999999999999,,0.8,-0.9,-0.1,0.5
Jim Smith,23,72,858,9.2,0.511,0.0,0.503,9.7,15.7,12.6,6.7,1.2,3.4,18.5,12.0,,0.2,0.4,0.6,0.034,,-3.5,0.4,-3.1,-0.2
Charlie Criss,33,28,840,13.1,0.552,0.073,0.299,1.0,5.4,3.1,18.1,1.2,0.3,13.8,18.3,,1.2,-0.2,1.1,0.061,,0.2,-2.1,-1.8,0.0
Freeman Williams,25,37,808,16.4,0.531,0.14400000000000002,0.273,3.0,4.4,3.7,13.6,1.3,0.0,13.4,33.4,,0.6,-0.2,0.5,0.027999999999999997,,0.8,-3.7,-2.9,-0.2
Al Wood,23,29,692,14.6,0.573,0.065,0.33,4.9,10.8,7.7,9.8,1.5,0.7,16.0,22.1,,0.8,0.1,0.8,0.057999999999999996,,0.1,-1.6,-1.5,0.1
Swen Nater,32,21,575,16.4,0.625,0.006,0.451,9.3,31.1,19.9,7.2,0.5,0.9,18.6,18.3,,0.9,0.2,1.2,0.098,,0.8,-1.5,-0.7,0.2
Armond Hill,28,19,480,4.6,0.43700000000000006,0.022000000000000002,0.36,1.4,5.4,3.3,20.4,1.6,0.4,33.5,13.2,,-0.7,0.0,-0.8,-0.078,,-4.4,-2.0,-6.5,-0.5
Ron Davis,27,7,67,6.6,0.41600000000000004,0.0,0.24,12.1,11.0,11.6,8.0,0.0,0.0,15.3,19.8,,-0.1,0.0,-0.1,-0.066,,-3.6,-1.5,-5.2,-0.1
Rock Lee,26,2,10,1.0,0.266,0.0,2.0,0.0,12.2,6.0,25.0,0.0,0.0,0.0,15.3,,0.0,0.0,0.0,-0.129,,-4.6,0.0,-4.6,0.0
