Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996.0,16.0,2069,MIA,Miami Heat,Alonzo Mourning,25.0,3.0,3.0,92.0,17.0,35.0,0.49,0.0,0.0,,17.0,35.0,0.49,0.49,20.0,28.0,0.71,3.0,15.0,18.0,4.0,2.0,3.0,16.0,13.0,54.0
,,2223,,,Billy Owens,,,,,,,,,,,,,,,,,,,,,,,,,,
,,565,,,Bimbo Coles,,,,,,,,,,,,,,,,,,,,,,,,,,
1996.0,16.0,1009,MIA,Miami Heat,Chris Gatling,28.0,3.0,0.0,68.0,6.0,22.0,0.27,0.0,0.0,,6.0,22.0,0.27,0.27,6.0,12.0,0.5,10.0,14.0,24.0,1.0,2.0,0.0,8.0,8.0,18.0
1996.0,16.0,2568,MIA,Miami Heat,Danny Schayes,36.0,2.0,0.0,17.0,3.0,4.0,0.75,0.0,0.0,,3.0,4.0,0.75,0.75,1.0,2.0,0.5,2.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,7.0
,,1821,,,Jeff Malone,,,,,,,,,,,,,,,,,,,,,,,,,,
1996.0,16.0,116,MIA,Miami Heat,Keith Askins,28.0,3.0,0.0,48.0,4.0,11.0,0.36,2.0,6.0,0.33,2.0,5.0,0.4,0.46,3.0,3.0,1.0,3.0,5.0,8.0,2.0,1.0,0.0,4.0,9.0,13.0
,,985,,,Kevin Gamble,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3189,,,Kevin Willis,,,,,,,,,,,,,,,,,,,,,,,,,,
1996.0,16.0,2854,MIA,Miami Heat,Kurt Thomas,23.0,3.0,3.0,60.0,4.0,10.0,0.4,0.0,0.0,,4.0,10.0,0.4,0.4,4.0,4.0,1.0,4.0,12.0,16.0,3.0,2.0,1.0,5.0,13.0,12.0
,,852,,,LeRon Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2099,,,Pete Myers,,,,,,,,,,,,,,,,,,,,,,,,,,
1996.0,16.0,517,MIA,Miami Heat,Rex Chapman,28.0,3.0,3.0,88.0,12.0,28.0,0.43,3.0,13.0,0.23,9.0,15.0,0.6,0.48,0.0,0.0,,0.0,6.0,6.0,5.0,3.0,0.0,1.0,6.0,27.0
,,1076,,,Ron Grandison,,,,,,,,,,,,,,,,,,,,,,,,,,
1996.0,16.0,668,MIA,Miami Heat,Sasha Danilovic,25.0,3.0,0.0,60.0,9.0,18.0,0.5,4.0,10.0,0.4,5.0,8.0,0.62,0.61,3.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,8.0,25.0
1996.0,16.0,1624,MIA,Miami Heat,Stacey King,29.0,1.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
,,2427,,,Terrence Rencher,,,,,,,,,,,,,,,,,,,,,,,,,,
1996.0,16.0,1180,MIA,Miami Heat,Tim Hardaway,29.0,3.0,3.0,110.0,20.0,43.0,0.46,8.0,22.0,0.36,12.0,21.0,0.57,0.56,5.0,7.0,0.71,1.0,4.0,5.0,17.0,3.0,0.0,15.0,10.0,53.0
1996.0,16.0,2707,MIA,Miami Heat,Tony Smith,27.0,3.0,0.0,61.0,9.0,19.0,0.47,4.0,10.0,0.4,5.0,9.0,0.56,0.58,0.0,0.0,,3.0,1.0,4.0,8.0,4.0,0.0,3.0,7.0,22.0
1996.0,16.0,609,MIA,Miami Heat,Tyrone Corbin,33.0,2.0,0.0,34.0,1.0,5.0,0.2,0.0,0.0,,1.0,5.0,0.2,0.2,3.0,4.0,0.75,4.0,3.0,7.0,1.0,2.0,0.0,1.0,3.0,5.0
,,1731,,,Voshon Lenard,,,,,,,,,,,,,,,,,,,,,,,,,,
1996.0,16.0,3184,MIA,Miami Heat,Walt Williams,25.0,3.0,3.0,70.0,6.0,18.0,0.33,1.0,9.0,0.11,5.0,9.0,0.56,0.36,1.0,2.0,0.5,3.0,9.0,12.0,5.0,1.0,1.0,3.0,4.0,14.0
