Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996.0,20.0,1864,NYK,New York Knicks,Anthony Mason,29.0,8.0,8.0,350.0,41.0,78.0,0.53,0.0,0.0,,41.0,78.0,0.53,0.53,19.0,28.0,0.68,17.0,45.0,62.0,26.0,4.0,1.0,20.0,20.0,101.0
,,1767,,,Brad Lohaus,,,,,,,,,,,,,,,,,,,,,,,,,,
1996.0,20.0,2181,NYK,New York Knicks,Charles Oakley,32.0,8.0,8.0,308.0,39.0,78.0,0.5,2.0,6.0,0.33,37.0,72.0,0.51,0.51,25.0,36.0,0.69,28.0,41.0,69.0,14.0,8.0,0.0,28.0,33.0,105.0
,,2668,,,Charles Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
1996.0,20.0,3021,NYK,New York Knicks,Charlie Ward,25.0,7.0,0.0,92.0,13.0,27.0,0.48,3.0,12.0,0.25,10.0,15.0,0.67,0.54,3.0,7.0,0.43,2.0,7.0,9.0,17.0,11.0,0.0,6.0,9.0,32.0
1996.0,20.0,1187,NYK,New York Knicks,Derek Harper,34.0,8.0,8.0,293.0,29.0,82.0,0.35,11.0,35.0,0.31,18.0,47.0,0.38,0.42,11.0,15.0,0.73,0.0,17.0,17.0,38.0,10.0,1.0,14.0,24.0,80.0
,,533,,,Doug Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
1996.0,20.0,1080,NYK,New York Knicks,Gary Grant,30.0,1.0,0.0,8.0,2.0,5.0,0.4,2.0,3.0,0.67,0.0,2.0,0.0,0.6,0.0,0.0,,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,6.0
1996.0,20.0,3142,NYK,New York Knicks,Herb Williams,37.0,5.0,0.0,33.0,3.0,5.0,0.6,0.0,0.0,,3.0,5.0,0.6,0.6,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,9.0
1996.0,20.0,689,NYK,New York Knicks,Hubert Davis,25.0,8.0,0.0,145.0,17.0,31.0,0.55,10.0,19.0,0.53,7.0,12.0,0.58,0.71,9.0,11.0,0.82,4.0,8.0,12.0,4.0,0.0,0.0,7.0,12.0,53.0
1996.0,20.0,2421,NYK,New York Knicks,J.R. Reid,27.0,1.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0
1996.0,20.0,2737,NYK,New York Knicks,John Starks,30.0,8.0,8.0,314.0,39.0,87.0,0.45,21.0,45.0,0.47,18.0,42.0,0.43,0.57,29.0,39.0,0.74,3.0,26.0,29.0,33.0,13.0,1.0,25.0,26.0,128.0
,,918,,,Matt Fish,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3165,,,Monty Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
1996.0,20.0,884,NYK,New York Knicks,Patrick Ewing,33.0,8.0,8.0,328.0,65.0,137.0,0.47,1.0,2.0,0.5,64.0,135.0,0.47,0.48,41.0,63.0,0.65,11.0,74.0,85.0,15.0,1.0,25.0,30.0,22.0,172.0
1996.0,20.0,1076,NYK,New York Knicks,Ron Grandison,31.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1996.0,20.0,85,NYK,New York Knicks,Willie Anderson,29.0,4.0,0.0,64.0,7.0,22.0,0.32,1.0,6.0,0.17,6.0,16.0,0.38,0.34,6.0,7.0,0.86,2.0,7.0,9.0,1.0,4.0,0.0,6.0,10.0,21.0
