Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,23,418,PHI,Philadelphia 76Ers,23.0,NBA,SF,47.0,0.0,573.0,6.5,15.1,0.43,1.0,2.4,0.42,5.5,12.8,0.43,1.5,1.8,0.83,1.0,3.6,4.6,1.1,1.1,0.4,1.8,4.3,15.6
2002,15,418,MEM,Memphis Grizzlies,24.0,NBA,SG,63.0,21.0,1769.0,5.3,12.1,0.44,0.3,1.4,0.24,4.9,10.6,0.46,1.2,1.6,0.72,1.1,4.5,5.5,1.4,0.9,0.2,1.3,2.2,12.0
2004,26,418,SAC,Sacramento Kings,26.0,NBA,SF,22.0,0.0,141.0,4.9,14.3,0.34,0.0,0.5,0.0,4.9,13.8,0.35,0.8,1.5,0.5,1.5,2.3,3.8,1.8,1.5,0.3,1.0,2.3,10.5
2005,3,418,NJN,New Jersey Nets,27.0,NBA,SF,64.0,17.0,1313.0,5.1,13.4,0.38,0.9,3.0,0.32,4.2,10.4,0.4,1.0,1.2,0.82,0.9,4.3,5.2,1.7,1.1,0.1,1.0,2.8,12.2
