Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2006,19.0,POR,NBA,SF,61.0,1070.0,11.6,0.533,0.523,0.204,3.2,11.5,7.3,5.5,1.1,1.0,10.2,18.7,,0.8,0.1,0.9,0.039,,-0.3,-2.2,-2.5,-0.1
2007,20.0,POR,NBA,SF,82.0,1759.0,9.9,0.522,0.508,0.268,3.0,14.2,8.5,4.9,1.1,0.9,12.1,16.7,,0.6,0.7,1.3,0.036,,-0.7,-1.3,-2.0,0.0
2008,21.0,POR,NBA,SF,75.0,2132.0,12.0,0.548,0.483,0.253,3.0,13.3,8.2,7.0,1.1,1.0,10.2,18.0,,1.8,1.7,3.5,0.079,,0.1,-0.2,-0.2,1.0
2009,22.0,POR,NBA,SF,1.0,5.0,-8.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,,0.0,0.0,0.0,-0.204,,-9.4,-4.8,-14.2,0.0
2010,23.0,POR,NBA,SF,82.0,2005.0,12.5,0.543,0.52,0.243,2.9,13.7,8.3,5.0,1.2,1.6,7.8,18.2,,2.4,2.0,4.4,0.105,,0.3,-0.3,0.0,1.0
2011,24.0,MIN,NBA,SF,46.0,1094.0,12.4,0.575,0.388,0.359,3.6,11.6,7.5,7.5,1.3,0.6,12.8,17.6,,1.4,0.3,1.8,0.077,,-0.4,-0.9,-1.3,0.2
2012,25.0,MIN,NBA,SF,47.0,1140.0,10.0,0.533,0.401,0.265,4.1,12.3,8.2,5.5,1.4,1.1,13.2,13.6,,0.8,0.7,1.5,0.064,,-1.9,0.2,-1.6,0.1
2013,26.0,WAS,NBA,SF,76.0,2200.0,13.9,0.601,0.517,0.311,2.7,12.2,7.4,10.7,1.2,0.6,11.1,16.9,,3.9,2.4,6.3,0.138,,0.5,0.3,0.8,1.6
2014,27.0,WAS,NBA,SF,78.0,2157.0,11.5,0.591,0.634,0.213,2.0,10.1,6.0,6.7,1.0,0.6,8.3,14.7,,3.3,1.7,5.0,0.112,,-0.1,-0.3,-0.4,0.9
2015,28.0,WAS,NBA,SF,32.0,352.0,5.9,0.445,0.473,0.703,3.3,11.3,7.4,6.7,1.0,0.2,15.6,18.2,,-0.3,0.3,0.0,0.0,,-4.4,-1.2,-5.6,-0.3
