Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,14,2274,LAL,Los Angeles Lakers,Anthony Peeler,"November 25, 1969",25.0,NBA,SG,10.0,10.0,268.0,4.3,10.6,0.4,1.1,4.2,0.26,3.2,6.4,0.5,2.3,3.0,0.77,1.1,2.7,3.8,3.4,1.3,0.3,1.6,3.1,12.0
1996,14,2274,LAL,Los Angeles Lakers,Anthony Peeler,"November 25, 1969",26.0,NBA,SG,3.0,0.0,72.0,4.5,13.5,0.33,3.0,7.0,0.43,1.5,6.5,0.23,2.0,2.0,1.0,1.0,3.0,4.0,1.5,3.0,0.0,1.5,3.0,14.0
1998,18,2274,MIN,Minnesota Timberwolves,Anthony Peeler,"November 25, 1969",28.0,NBA,SG,5.0,5.0,213.0,5.2,13.0,0.4,2.5,5.2,0.48,2.7,7.8,0.35,0.7,0.7,1.0,2.7,3.7,6.4,3.0,1.7,0.5,1.4,2.5,13.7
1999,18,2274,MIN,Minnesota Timberwolves,Anthony Peeler,"November 25, 1969",29.0,NBA,SG,4.0,4.0,125.0,3.2,10.1,0.31,1.4,3.7,0.38,1.7,6.3,0.27,0.0,0.0,,2.0,2.6,4.6,1.7,1.2,0.0,1.2,3.5,7.8
2000,18,2274,MIN,Minnesota Timberwolves,Anthony Peeler,"November 25, 1969",30.0,NBA,SG,4.0,0.0,90.0,4.4,9.6,0.46,0.8,4.0,0.2,3.6,5.6,0.64,2.4,3.2,0.75,0.8,2.8,3.6,2.0,1.2,0.4,0.4,3.6,12.0
2001,18,2274,MIN,Minnesota Timberwolves,Anthony Peeler,"November 25, 1969",31.0,NBA,SG,4.0,4.0,137.0,3.7,13.9,0.26,1.6,4.5,0.35,2.1,9.5,0.22,0.0,0.0,,0.8,2.9,3.7,1.8,1.8,0.3,1.6,2.6,8.9
2002,18,2274,MIN,Minnesota Timberwolves,Anthony Peeler,"November 25, 1969",32.0,NBA,SG,3.0,0.0,67.0,4.8,10.7,0.45,2.7,4.8,0.56,2.1,5.9,0.36,2.1,3.2,0.67,0.5,6.4,7.0,1.1,2.1,0.0,3.2,2.7,14.5
2003,18,2274,MIN,Minnesota Timberwolves,Anthony Peeler,"November 25, 1969",33.0,NBA,SG,6.0,5.0,166.0,2.8,8.2,0.34,0.4,3.5,0.12,2.4,4.8,0.5,0.2,0.4,0.5,1.1,3.5,4.6,3.9,0.9,0.2,0.9,3.0,6.3
2004,26,2274,SAC,Sacramento Kings,Anthony Peeler,"November 25, 1969",34.0,NBA,SG,11.0,0.0,236.0,2.9,9.6,0.3,1.1,4.0,0.27,1.8,5.6,0.32,0.8,0.9,0.83,1.1,4.3,5.3,2.3,2.1,0.3,2.1,2.9,7.6
2005,30,2274,WAS,Washington Wizards,Anthony Peeler,"November 25, 1969",35.0,NBA,SG,7.0,0.0,43.0,0.8,7.5,0.11,0.0,2.5,0.0,0.8,5.0,0.17,1.7,1.7,1.0,0.0,5.9,5.9,2.5,0.8,0.0,2.5,3.3,3.3
