Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1997,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",18.0,NBA,SF,9,0,133,8.8,23.0,0.38,2.5,9.6,0.26,6.3,13.4,0.47,10.9,12.5,0.87,0.4,4.2,4.6,4.6,1.3,0.8,5.8,9.6,30.9,100,110
1998,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",19.0,NBA,SF,11,0,220,7.6,18.7,0.41,0.7,3.5,0.21,6.9,15.3,0.45,7.6,11.1,0.69,1.7,3.5,5.2,3.9,0.7,2.0,2.7,6.9,23.7,106,116
1999,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",20.0,NBA,SG,8,8,315,10.2,23.8,0.43,1.3,3.9,0.35,8.9,20.0,0.44,4.7,5.9,0.8,2.2,7.0,9.2,6.2,2.5,1.7,5.2,4.0,26.5,96,104
2000,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",21.0,NBA,SG,22,22,857,10.8,24.5,0.44,1.4,4.0,0.34,9.4,20.5,0.46,5.9,7.8,0.75,1.6,4.5,6.1,6.0,2.0,2.0,3.4,5.5,28.9,107,107
2001,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",22.0,NBA,SG,16,16,694,12.6,26.9,0.47,0.8,2.6,0.32,11.8,24.4,0.48,9.3,11.4,0.82,2.2,6.5,8.7,7.3,1.9,0.9,3.8,4.0,35.4,116,99
2002,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",23.0,NBA,SG,19,19,833,11.8,27.1,0.43,1.4,3.7,0.38,10.4,23.5,0.44,6.9,9.1,0.76,1.8,5.2,7.0,5.5,1.7,1.1,3.4,4.1,31.9,106,103
2003,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",24.0,NBA,SG,12,12,531,13.3,30.9,0.43,2.4,6.0,0.4,10.9,24.8,0.44,8.4,10.1,0.83,1.6,4.4,5.9,6.0,1.4,0.1,4.1,3.4,37.5,108,110
2004,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",25.0,NBA,SG,22,22,973,10.8,26.2,0.41,1.4,5.5,0.25,9.5,20.7,0.46,7.7,9.5,0.81,1.0,4.9,5.9,6.9,2.4,0.4,3.5,3.4,30.7,103,101
2006,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",27.0,NBA,SG,7,7,314,12.0,24.2,0.5,2.3,5.8,0.4,9.7,18.3,0.53,6.2,8.0,0.77,0.7,6.7,7.3,6.0,1.3,0.5,5.5,4.2,32.5,108,114
2007,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",28.0,NBA,SG,5,5,215,14.2,30.7,0.46,2.4,6.6,0.36,11.8,24.1,0.49,8.0,8.7,0.92,0.2,5.9,6.1,5.2,1.2,0.5,5.2,2.4,38.8,111,116
2008,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",29.0,NBA,SG,21,21,863,13.3,27.8,0.48,1.9,6.4,0.3,11.4,21.4,0.53,9.4,11.6,0.81,1.1,6.1,7.1,7.0,2.1,0.5,4.2,3.5,38.0,113,108
2009,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",30.0,NBA,SG,23,23,940,13.6,29.7,0.46,2.1,5.9,0.35,11.5,23.8,0.48,9.8,11.0,0.88,1.1,5.8,6.9,7.1,2.1,1.2,3.3,3.3,39.0,117,104
2010,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",31.0,NBA,SG,23,23,923,13.6,29.7,0.46,2.8,7.6,0.37,10.7,22.1,0.49,8.9,10.6,0.84,1.5,6.5,8.0,7.3,1.8,0.9,4.6,4.4,38.9,115,109
2011,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",32.0,NBA,SG,10,10,354,13.0,29.2,0.45,1.9,6.4,0.29,11.1,22.7,0.49,7.8,9.6,0.82,1.3,4.1,5.3,5.2,2.5,0.5,4.9,3.6,35.8,105,110
2012,14,408,LAL,Los Angeles Lakers,Kobe Bryant,"August 23, 1978",33.0,NBA,SG,12,12,476,14.9,34.0,0.44,1.9,6.8,0.28,13.0,27.2,0.48,8.9,10.7,0.83,1.8,4.7,6.6,5.9,1.8,0.2,3.8,3.7,40.7,109,112
