Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,21,1747,SEA,Seattle Supersonics,Rashard Lewis,"August 8, 1979",19.0,NBA,SF,20.0,7.0,7.3,1.0,2.6,0.36,0.1,0.3,0.17,0.9,2.3,0.39,0.38,0.4,0.7,0.57,0.7,0.6,1.3,0.2,0.4,0.1,1.0,1.0,2.4
2001,21,1747,SEA,Seattle Supersonics,Rashard Lewis,"August 8, 1979",21.0,NBA,PF,78.0,78.0,34.9,5.5,11.4,0.48,1.6,3.7,0.43,3.9,7.7,0.5,0.55,2.3,2.7,0.83,1.8,5.1,6.9,1.6,1.2,0.6,1.7,2.4,14.8
2002,21,1747,SEA,Seattle Supersonics,Rashard Lewis,"August 8, 1979",22.0,NBA,SF,71.0,70.0,36.4,6.4,13.7,0.47,1.7,4.5,0.39,4.7,9.2,0.51,0.53,2.3,2.8,0.81,2.0,5.1,7.0,1.7,1.5,0.6,1.4,2.5,16.8
2003,21,1747,SEA,Seattle Supersonics,Rashard Lewis,"August 8, 1979",23.0,NBA,SF,77.0,77.0,39.5,6.7,14.9,0.45,1.0,2.8,0.35,5.8,12.1,0.48,0.48,3.7,4.5,0.82,2.0,4.6,6.5,1.7,1.3,0.5,1.9,2.7,18.1
2004,21,1747,SEA,Seattle Supersonics,Rashard Lewis,"August 8, 1979",24.0,NBA,SF,80.0,80.0,36.6,6.7,15.4,0.44,1.8,4.8,0.38,4.9,10.5,0.46,0.49,2.6,3.4,0.76,1.7,4.8,6.5,2.2,1.2,0.7,1.7,2.9,17.8
2005,21,1747,SEA,Seattle Supersonics,Rashard Lewis,"August 8, 1979",25.0,NBA,SF,71.0,71.0,38.0,7.5,16.2,0.46,2.4,6.1,0.4,5.1,10.1,0.5,0.54,3.1,4.0,0.78,1.5,3.9,5.5,1.3,1.1,0.9,1.7,2.2,20.5
2006,21,1747,SEA,Seattle Supersonics,Rashard Lewis,"August 8, 1979",26.0,NBA,SF,78.0,77.0,36.9,6.9,14.8,0.47,1.8,4.7,0.38,5.1,10.0,0.51,0.53,4.5,5.5,0.82,1.4,3.6,5.0,2.3,1.3,0.6,1.8,2.4,20.1
2007,21,1747,SEA,Seattle Supersonics,Rashard Lewis,"August 8, 1979",27.0,NBA,SF,60.0,60.0,39.1,7.7,16.8,0.46,2.5,6.5,0.39,5.2,10.3,0.5,0.54,4.4,5.3,0.84,1.5,5.1,6.6,2.4,1.1,0.7,2.0,2.4,22.4
2008,22,1747,ORL,Orlando Magic,Rashard Lewis,"August 8, 1979",28.0,NBA,PF,81.0,81.0,38.0,6.4,14.0,0.46,2.8,6.8,0.41,3.6,7.2,0.5,0.55,2.7,3.2,0.84,1.2,4.2,5.4,2.4,1.2,0.5,1.7,2.6,18.2
2009,22,1747,ORL,Orlando Magic,Rashard Lewis,"August 8, 1979",29.0,NBA,PF,79.0,79.0,36.2,6.1,13.8,0.44,2.8,7.0,0.4,3.3,6.8,0.48,0.54,2.8,3.4,0.84,1.2,4.6,5.7,2.6,1.0,0.6,2.0,2.5,17.7
2010,22,1747,ORL,Orlando Magic,Rashard Lewis,"August 8, 1979",30.0,NBA,PF,72.0,72.0,32.9,4.9,11.2,0.44,2.3,5.9,0.4,2.5,5.3,0.48,0.54,2.0,2.5,0.81,0.9,3.6,4.4,1.5,1.1,0.4,1.5,2.5,14.1
2011,31,1747,TOT,Total After Trade,Rashard Lewis,"August 8, 1979",31.0,NBA,"PF,SF",57.0,52.0,32.0,4.4,10.2,0.43,1.5,4.3,0.36,2.9,5.9,0.49,0.51,1.4,1.7,0.8,1.2,3.8,5.1,1.6,0.9,0.5,1.5,2.8,11.7
2011,22,1747,ORL,Orlando Magic,Rashard Lewis,"August 8, 1979",31.0,NBA,PF,25.0,25.0,32.4,4.5,10.8,0.42,1.8,4.8,0.37,2.8,6.0,0.46,0.5,1.4,1.8,0.76,0.9,3.3,4.2,1.2,0.9,0.4,1.4,2.5,12.2
2011,30,1747,WAS,Washington Wizards,Rashard Lewis,"August 8, 1979",31.0,NBA,SF,32.0,27.0,31.7,4.3,9.8,0.45,1.3,3.9,0.35,3.0,5.9,0.51,0.51,1.3,1.6,0.84,1.5,4.3,5.8,2.0,0.9,0.6,1.6,3.0,11.4
2012,30,1747,WAS,Washington Wizards,Rashard Lewis,"August 8, 1979",32.0,NBA,SF,28.0,15.0,26.0,3.0,7.9,0.38,0.6,2.4,0.24,2.5,5.5,0.45,0.42,1.1,1.3,0.84,1.2,2.7,3.9,1.0,0.8,0.4,1.1,1.8,7.8
2013,16,1747,MIA,Miami Heat,Rashard Lewis,"August 8, 1979",33.0,NBA,PF,55.0,9.0,14.4,1.9,4.5,0.41,0.9,2.4,0.39,0.9,2.1,0.44,0.52,0.5,0.8,0.62,0.3,1.9,2.2,0.5,0.4,0.3,0.6,1.2,5.2
2014,16,1747,MIA,Miami Heat,Rashard Lewis,"August 8, 1979",34.0,NBA,SF,60.0,6.0,16.2,1.6,3.9,0.42,0.8,2.2,0.34,0.9,1.7,0.51,0.51,0.4,0.6,0.79,0.4,1.4,1.8,1.0,0.9,0.1,0.6,1.5,4.5
