Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,14,2581,LAL,Los Angeles Lakers,22.0,NBA,SG,20.0,,404.0,74.0,161.0,0.46,2.0,10.0,0.2,72.0,151.0,0.48,0.47,21.0,35.0,0.6,11.0,26.0,37.0,34.0,18.0,2.0,26.0,39.0,171.0
1985,14,2581,LAL,Los Angeles Lakers,23.0,NBA,SG,19.0,19.0,585.0,138.0,267.0,0.52,10.0,21.0,0.48,128.0,246.0,0.52,0.54,35.0,44.0,0.8,16.0,36.0,52.0,50.0,41.0,4.0,24.0,47.0,321.0
1986,14,2581,LAL,Los Angeles Lakers,24.0,NBA,SG,14.0,14.0,470.0,90.0,181.0,0.5,6.0,17.0,0.35,84.0,164.0,0.51,0.51,38.0,42.0,0.9,15.0,40.0,55.0,42.0,19.0,2.0,30.0,38.0,224.0
1987,14,2581,LAL,Los Angeles Lakers,25.0,NBA,SG,18.0,18.0,608.0,103.0,210.0,0.49,7.0,34.0,0.21,96.0,176.0,0.55,0.51,53.0,67.0,0.79,20.0,42.0,62.0,57.0,19.0,4.0,25.0,52.0,266.0
1988,14,2581,LAL,Los Angeles Lakers,26.0,NBA,SG,24.0,24.0,897.0,178.0,357.0,0.5,24.0,55.0,0.44,154.0,302.0,0.51,0.53,90.0,104.0,0.86,26.0,74.0,100.0,60.0,34.0,5.0,47.0,65.0,470.0
1989,14,2581,LAL,Los Angeles Lakers,27.0,NBA,SG,11.0,11.0,402.0,79.0,160.0,0.49,15.0,39.0,0.38,64.0,121.0,0.53,0.54,46.0,55.0,0.84,10.0,35.0,45.0,25.0,18.0,2.0,20.0,31.0,219.0
1990,14,2581,LAL,Los Angeles Lakers,28.0,NBA,SG,9.0,9.0,325.0,49.0,106.0,0.46,13.0,34.0,0.38,36.0,72.0,0.5,0.52,10.0,13.0,0.77,7.0,30.0,37.0,23.0,20.0,3.0,13.0,32.0,121.0
1991,14,2581,LAL,Los Angeles Lakers,29.0,NBA,SG,18.0,18.0,678.0,95.0,186.0,0.51,20.0,38.0,0.53,75.0,148.0,0.51,0.56,27.0,34.0,0.79,13.0,44.0,57.0,29.0,23.0,4.0,17.0,53.0,237.0
1992,14,2581,LAL,Los Angeles Lakers,30.0,NBA,SG,4.0,4.0,148.0,22.0,44.0,0.5,7.0,12.0,0.58,15.0,32.0,0.47,0.58,24.0,27.0,0.89,3.0,7.0,10.0,14.0,6.0,1.0,5.0,10.0,75.0
1993,14,2581,LAL,Los Angeles Lakers,31.0,NBA,SG,5.0,5.0,177.0,21.0,42.0,0.5,8.0,15.0,0.53,13.0,27.0,0.48,0.6,18.0,23.0,0.78,0.0,11.0,11.0,9.0,5.0,0.0,4.0,11.0,68.0
1994,12,2581,IND,Indiana Pacers,32.0,NBA,SG,16.0,0.0,239.0,38.0,96.0,0.4,9.0,19.0,0.47,29.0,77.0,0.38,0.44,40.0,51.0,0.78,10.0,23.0,33.0,20.0,12.0,2.0,25.0,22.0,125.0
1995,12,2581,IND,Indiana Pacers,33.0,NBA,PG,17.0,0.0,298.0,32.0,94.0,0.34,9.0,34.0,0.26,23.0,60.0,0.38,0.39,30.0,34.0,0.88,5.0,20.0,25.0,16.0,10.0,1.0,22.0,30.0,103.0
1997,14,2581,LAL,Los Angeles Lakers,35.0,NBA,SG,8.0,0.0,134.0,15.0,33.0,0.46,4.0,11.0,0.36,11.0,22.0,0.5,0.52,17.0,19.0,0.9,0.0,12.0,12.0,11.0,1.0,0.0,8.0,15.0,51.0
