Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1984,7,3078,DAL,Dallas Mavericks,Mark West,"November 5, 1960",23.0,NBA,C,4.0,,32.0,8.0,14.4,0.56,0.0,0.0,,8.0,14.4,0.56,3.2,4.8,0.67,0.0,11.2,11.2,4.8,0.0,4.8,4.8,17.6,19.2,97.0,108.0
1985,6,3078,CLE,Cleveland Cavaliers,Mark West,"November 5, 1960",24.0,NBA,C,4.0,4.0,68.0,2.1,3.5,0.6,0.0,0.0,,2.1,3.5,0.6,1.4,3.5,0.4,3.5,9.0,12.5,2.8,1.4,0.0,3.5,13.2,5.6,89.0,110.0
1989,24,3078,PHO,Phoenix Suns,Mark West,"November 5, 1960",28.0,NBA,C,12.0,12.0,227.0,6.5,10.1,0.64,0.0,0.0,,6.5,10.1,0.64,2.0,2.8,0.71,4.3,6.5,10.7,1.2,1.4,3.8,2.6,7.3,15.0,118.0,104.0
1990,24,3078,PHO,Phoenix Suns,Mark West,"November 5, 1960",29.0,NBA,C,16.0,16.0,544.0,6.8,11.7,0.58,0.0,0.0,,6.8,11.7,0.58,2.4,4.5,0.54,4.8,10.0,14.8,0.5,0.4,3.7,2.3,6.6,16.0,112.0,104.0
1991,24,3078,PHO,Phoenix Suns,Mark West,"November 5, 1960",30.0,NBA,C,4.0,4.0,93.0,4.8,8.0,0.6,0.0,0.0,,4.8,8.0,0.6,2.7,3.7,0.71,4.3,5.4,9.6,1.1,1.1,5.4,1.6,8.0,12.3,121.0,108.0
1992,24,3078,PHO,Phoenix Suns,Mark West,"November 5, 1960",31.0,NBA,C,8.0,0.0,96.0,7.0,9.5,0.74,0.0,0.0,,7.0,9.5,0.74,2.0,4.0,0.5,4.0,4.5,8.5,1.0,1.0,2.0,1.0,10.5,16.1,139.0,115.0
1993,24,3078,PHO,Phoenix Suns,Mark West,"November 5, 1960",32.0,NBA,C,24.0,24.0,469.0,4.7,8.7,0.54,0.0,0.0,,4.7,8.7,0.54,3.1,5.1,0.61,4.0,7.0,10.9,1.2,0.4,3.6,1.9,7.6,12.6,114.0,110.0
1994,24,3078,PHO,Phoenix Suns,Mark West,"November 5, 1960",33.0,NBA,C,7.0,6.0,69.0,3.7,11.0,0.33,0.0,0.0,,3.7,11.0,0.33,5.1,7.3,0.7,8.0,6.6,14.6,0.0,0.0,5.1,2.9,13.9,12.4,99.0,110.0
1996,9,3078,DET,Detroit Pistons,Mark West,"November 5, 1960",35.0,NBA,C,3.0,3.0,78.0,8.2,15.6,0.52,0.0,0.0,,8.2,15.6,0.52,4.5,9.7,0.46,4.5,7.4,11.9,0.7,0.7,0.7,1.5,8.9,20.8,112.0,121.0
1998,12,3078,IND,Indiana Pacers,Mark West,"November 5, 1960",37.0,NBA,C,4.0,0.0,11.0,5.1,10.2,0.5,0.0,0.0,,5.1,10.2,0.5,5.1,15.4,0.33,5.1,0.0,5.1,0.0,0.0,0.0,0.0,20.5,15.4,106.0,113.0
1999,1,3078,ATL,Atlanta Hawks,Mark West,"November 5, 1960",38.0,NBA,C,9.0,0.0,68.0,2.6,8.6,0.3,0.0,0.0,,2.6,8.6,0.3,1.7,3.4,0.5,2.6,5.2,7.7,1.7,1.7,0.9,5.2,12.1,6.9,58.0,102.0
