Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,3,3129,NJN,New Jersey Nets,21.0,NBA,PF,2.0,,39.5,7.0,13.0,0.54,0.0,0.0,,7.0,13.0,0.54,0.54,3.5,7.5,0.47,5.5,5.0,10.5,1.5,0.5,1.0,2.0,3.5,17.5
1983,3,3129,NJN,New Jersey Nets,22.0,NBA,PF,2.0,,42.5,5.5,11.0,0.5,0.0,0.0,,5.5,11.0,0.5,0.5,8.0,10.0,0.8,4.5,7.0,11.5,2.0,1.0,1.0,2.5,6.0,19.0
1984,3,3129,NJN,New Jersey Nets,23.0,NBA,PF,11.0,,43.0,5.7,11.8,0.48,0.0,0.0,,5.7,11.8,0.48,0.48,4.1,7.4,0.56,5.2,8.9,14.1,1.5,1.4,1.5,2.6,4.0,15.5
1985,3,3129,NJN,New Jersey Nets,24.0,NBA,PF,3.0,3.0,41.0,8.7,13.3,0.65,0.0,0.0,,8.7,13.3,0.65,0.65,7.3,10.0,0.73,4.7,6.0,10.7,0.3,1.0,1.7,2.0,4.0,24.7
1986,3,3129,NJN,New Jersey Nets,25.0,NBA,PF,3.0,3.0,42.0,7.0,9.7,0.72,0.0,0.0,,7.0,9.7,0.72,0.72,6.7,8.7,0.77,4.0,6.3,10.3,0.7,2.0,0.3,2.0,5.0,20.7
1990,25,3129,POR,Portland Trail Blazers,29.0,NBA,PF,21.0,21.0,37.0,4.8,9.5,0.51,0.0,0.0,,4.8,9.5,0.51,0.51,3.4,5.0,0.68,3.2,6.0,9.2,1.9,0.6,0.3,2.0,3.5,13.0
1991,25,3129,POR,Portland Trail Blazers,30.0,NBA,PF,16.0,16.0,35.8,4.1,8.1,0.5,0.0,0.0,,4.1,8.1,0.5,0.5,2.2,3.6,0.6,3.3,5.6,8.9,0.9,0.6,0.3,1.5,3.4,10.3
1992,25,3129,POR,Portland Trail Blazers,31.0,NBA,PF,21.0,21.0,36.1,3.1,6.2,0.51,0.0,0.0,,3.1,6.2,0.51,0.51,3.3,4.3,0.76,2.9,5.6,8.5,1.0,1.3,0.8,2.1,3.5,9.6
1993,25,3129,POR,Portland Trail Blazers,32.0,NBA,PF,4.0,4.0,29.8,2.8,5.8,0.48,0.0,0.0,,2.8,5.8,0.48,0.48,3.3,4.8,0.68,3.0,4.3,7.3,0.3,0.3,0.8,1.5,3.0,8.8
1994,25,3129,POR,Portland Trail Blazers,33.0,NBA,PF,4.0,4.0,31.3,4.8,7.0,0.68,0.0,0.0,,4.8,7.0,0.68,0.68,3.3,3.8,0.87,3.5,5.3,8.8,0.5,1.0,0.5,2.0,2.8,12.8
1995,25,3129,POR,Portland Trail Blazers,34.0,NBA,PF,3.0,3.0,34.3,3.0,5.0,0.6,0.0,0.0,,3.0,5.0,0.6,0.6,2.3,3.7,0.64,2.7,3.7,6.3,0.3,1.3,0.7,1.3,4.7,8.3
1996,25,3129,POR,Portland Trail Blazers,35.0,NBA,PF,5.0,1.0,26.6,1.8,4.6,0.39,0.2,0.4,0.5,1.6,4.2,0.38,0.41,1.0,1.4,0.71,2.6,2.4,5.0,0.2,0.2,0.8,1.0,3.6,4.8
1997,20,3129,NYK,New York Knicks,36.0,NBA,PF,10.0,1.0,19.3,1.7,3.5,0.49,0.0,0.0,,1.7,3.5,0.49,0.49,0.9,1.7,0.53,1.3,2.7,4.0,0.6,0.3,0.4,0.4,3.4,4.3
1998,20,3129,NYK,New York Knicks,37.0,NBA,PF,3.0,0.0,15.0,1.3,3.0,0.44,0.0,0.0,,1.3,3.0,0.44,0.44,2.0,2.7,0.75,2.3,3.0,5.3,0.3,0.0,0.3,1.0,1.7,4.7
