Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,21.0,LAC,NBA,C,79.0,37.0,26.4,4.1,8.4,0.49,0.0,0.0,0.333,4.1,8.3,0.491,0.491,2.9,3.9,0.746,2.0,5.6,7.6,1.0,0.8,2.6,1.8,3.6,11.1
1987,22.0,LAC,NBA,C,72.0,61.0,31.0,4.4,9.9,0.449,0.0,0.0,0.0,4.4,9.9,0.45,0.449,2.6,3.7,0.715,1.9,6.3,8.1,1.9,0.8,2.6,2.6,3.5,11.5
1988,23.0,LAC,NBA,C,66.0,59.0,32.9,5.2,10.5,0.491,0.0,0.1,0.0,5.2,10.4,0.496,0.491,2.7,3.9,0.706,1.7,6.3,8.0,2.6,0.8,3.4,3.4,3.1,13.0
1989,24.0,LAC,NBA,C,79.0,62.0,32.7,6.2,11.5,0.541,0.0,0.0,0.0,6.2,11.5,0.543,0.541,4.0,5.4,0.744,2.1,6.7,8.8,2.0,0.7,2.8,3.0,2.8,16.4
1990,25.0,LAC,NBA,C,71.0,58.0,32.6,5.1,9.7,0.526,0.0,0.0,0.0,5.1,9.7,0.527,0.526,3.3,4.5,0.732,2.2,7.1,9.3,2.2,0.8,2.6,2.6,3.1,13.5
1991,26.0,TOT,NBA,C,70.0,65.0,31.9,5.5,11.1,0.496,0.0,0.0,,5.5,11.1,0.496,0.496,3.0,4.2,0.712,2.2,8.1,10.3,1.7,0.8,2.1,3.4,2.6,14.0
1991,26.0,LAC,NBA,C,39.0,38.0,34.3,5.9,11.9,0.492,0.0,0.0,,5.9,11.9,0.492,0.492,3.2,4.3,0.728,2.4,9.6,12.0,1.9,0.7,2.3,3.5,2.8,14.9
1991,26.0,SEA,NBA,C,31.0,27.0,29.0,5.1,10.1,0.502,0.0,0.0,,5.1,10.1,0.502,0.502,2.8,4.1,0.69,2.0,6.2,8.2,1.5,0.9,1.7,3.1,2.4,12.9
1992,27.0,SEA,NBA,C,63.0,61.0,30.8,5.6,11.7,0.478,0.0,0.0,0.0,5.6,11.7,0.48,0.478,2.7,4.0,0.687,2.1,6.1,8.1,1.2,0.6,1.9,2.8,2.9,14.0
1993,28.0,TOT,NBA,C,59.0,6.0,12.8,2.3,4.6,0.491,0.0,0.0,,2.3,4.6,0.491,0.491,1.2,1.8,0.663,0.9,2.7,3.5,0.4,0.5,0.8,1.3,2.3,5.7
1993,28.0,SEA,NBA,C,31.0,6.0,14.5,2.6,5.3,0.497,0.0,0.0,,2.6,5.3,0.497,0.497,1.5,2.2,0.701,0.9,2.8,3.6,0.4,0.5,1.1,1.4,2.4,6.7
1993,28.0,LAL,NBA,C,28.0,0.0,10.9,1.9,3.9,0.481,0.0,0.0,,1.9,3.9,0.481,0.481,0.8,1.3,0.595,0.9,2.6,3.4,0.4,0.5,0.5,1.3,2.2,4.5
1994,29.0,NJN,NBA,C,77.0,74.0,23.6,3.7,7.6,0.48,0.0,0.0,,3.7,7.6,0.48,0.48,2.0,2.8,0.71,1.8,4.7,6.5,0.6,0.5,1.2,1.3,2.6,9.3
1995,30.0,NJN,NBA,C,61.0,57.0,26.2,4.4,8.7,0.51,0.0,0.0,,4.4,8.7,0.51,0.51,2.2,2.9,0.76,1.5,5.7,7.2,0.6,0.4,1.0,2.0,2.5,11.1
1996,31.0,TOT,NBA,C,83.0,71.0,22.8,3.5,7.1,0.498,0.0,0.0,0.0,3.5,7.1,0.501,0.498,1.7,2.3,0.722,1.7,4.8,6.5,0.8,0.5,1.0,1.7,2.7,8.8
1996,31.0,VAN,NBA,C,13.0,13.0,31.1,5.5,12.4,0.441,0.0,0.0,,5.5,12.4,0.441,0.441,3.0,4.3,0.696,2.4,5.5,7.9,1.2,0.8,1.2,2.6,3.1,13.9
1996,31.0,MIL,NBA,C,70.0,58.0,21.3,3.2,6.1,0.52,0.0,0.0,0.0,3.2,6.1,0.523,0.52,1.4,2.0,0.732,1.6,4.7,6.2,0.7,0.5,1.0,1.6,2.6,7.8
1997,32.0,TOR,NBA,C,4.0,3.0,11.0,1.3,3.0,0.417,0.0,0.0,,1.3,3.0,0.417,0.417,0.8,1.0,0.75,0.8,1.5,2.3,0.3,0.3,0.0,0.5,1.3,3.3
1998,33.0,PHI,NBA,C,14.0,0.0,14.1,1.6,2.9,0.537,0.0,0.0,,1.6,2.9,0.537,0.537,1.4,2.1,0.633,1.3,2.5,3.8,0.2,0.3,0.3,0.9,1.9,4.5
1999,34.0,PHI,NBA,C,6.0,0.0,5.5,0.3,1.2,0.286,0.0,0.0,,0.3,1.2,0.286,0.286,0.0,0.0,,0.5,0.8,1.3,0.2,0.0,0.0,0.5,1.0,0.7
