Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2008,9,22,DET,Detroit Pistons,22.0,NBA,SG,75.0,970.0,10.2,0.49,0.2,0.36,4.4,12.5,8.4,8.1,1.8,0.7,10.9,15.2,,0.5,1.4,1.9,0.09,,-2.6,1.0,-1.5,0.1
2009,9,22,DET,Detroit Pistons,23.0,NBA,SG,74.0,1234.0,8.9,0.55,0.36,0.24,2.8,10.1,6.4,5.5,1.3,0.8,11.5,14.5,,0.8,1.0,1.8,0.07,,-2.8,0.2,-2.6,-0.2
2010,8,22,DEN,Denver Nuggets,24.0,NBA,SG,82.0,2221.0,10.9,0.58,0.43,0.17,3.1,9.9,6.5,9.3,1.0,1.0,10.5,14.0,,2.8,1.4,4.3,0.09,,-0.2,-0.2,-0.4,0.9
2011,8,22,DEN,Denver Nuggets,25.0,NBA,SG,69.0,2324.0,13.6,0.62,0.4,0.26,2.3,9.9,6.2,10.9,0.7,1.0,9.2,14.8,,4.8,1.4,6.2,0.13,,1.7,-0.3,1.4,2.0
2012,8,22,DEN,Denver Nuggets,26.0,NBA,SG,62.0,2086.0,14.7,0.58,0.32,0.35,2.3,8.5,5.5,11.1,0.9,0.5,9.5,19.1,,4.7,0.6,5.3,0.12,,1.4,-1.2,0.1,1.1
2013,22,22,ORL,Orlando Magic,27.0,NBA,SF,64.0,2307.0,13.0,0.53,0.26,0.25,1.4,10.3,5.8,14.6,0.9,0.4,12.1,22.5,,1.5,0.5,2.0,0.04,,-1.1,-1.8,-2.9,-0.5
2014,22,22,ORL,Orlando Magic,28.0,NBA,SG,73.0,2552.0,16.0,0.57,0.3,0.33,1.4,10.2,5.8,16.9,0.7,0.1,11.2,23.3,,4.3,1.0,5.3,0.1,,1.4,-1.6,-0.2,1.1
2015,31,22,TOT,Total After Trade,29.0,NBA,SG,78.0,2502.0,10.7,0.53,0.38,0.22,1.1,9.7,5.3,8.2,0.8,0.2,10.7,19.0,,1.6,1.0,2.6,0.05,,-1.4,-1.1,-2.5,-0.3
2015,8,22,DEN,Denver Nuggets,29.0,NBA,SG,53.0,1750.0,11.7,0.53,0.37,0.23,1.3,10.2,5.6,9.3,0.9,0.2,10.3,19.9,,1.4,0.4,1.8,0.05,,-0.7,-1.2,-1.9,0.1
2015,25,22,POR,Portland Trail Blazers,29.0,NBA,SG,25.0,752.0,8.2,0.53,0.4,0.21,0.9,8.5,4.8,5.5,0.6,0.2,11.8,16.7,,0.2,0.5,0.8,0.05,,-3.0,-0.8,-3.8,-0.4
2016,20,22,NYK,New York Knicks,30.0,NBA,SG,71.0,2371.0,10.9,0.53,0.3,0.16,1.1,11.0,6.1,9.9,0.5,0.3,8.7,17.9,,1.8,0.9,2.7,0.06,,-1.3,-1.6,-2.9,-0.5
2017,26,22,SAC,Sacramento Kings,31.0,NBA,SG,61.0,1580.0,8.9,0.56,0.36,0.22,0.7,8.4,4.6,7.4,0.7,0.3,8.4,14.4,,1.2,0.2,1.4,0.04,,-2.1,-1.5,-3.6,-0.7
2018,22,22,ORL,Orlando Magic,32.0,NBA,SG,53.0,682.0,5.8,0.52,0.43,0.16,0.6,10.1,5.3,6.2,0.3,1.1,10.8,12.5,,-0.1,0.2,0.1,0.01,,-3.8,-1.5,-5.4,-0.6
