PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Rajon Rondo,24,68,68,37.2,4.7,9.9,0.475,0.1,0.6,0.233,4.5,9.2,0.491,0.48200000000000004,1.1,1.9,0.568,1.3,3.1,4.4,11.2,2.3,0.2,3.4,1.8,10.6
Ray Allen,35,80,80,36.1,6.0,12.2,0.491,2.1,4.7,0.444,3.9,7.5,0.52,0.5770000000000001,2.4,2.7,0.8809999999999999,0.6,2.8,3.4,2.7,1.0,0.2,1.5,1.8,16.5
Paul Pierce,33,80,80,34.7,6.3,12.8,0.49700000000000005,1.4,3.7,0.374,5.0,9.1,0.547,0.551,4.8,5.6,0.86,0.4,5.0,5.4,3.3,1.0,0.6,2.1,2.9,18.9
Kevin Garnett,34,71,71,31.3,6.1,11.6,0.528,0.0,0.1,0.2,6.1,11.5,0.53,0.529,2.6,3.1,0.862,1.2,7.7,8.9,2.4,1.3,0.8,1.6,2.1,14.9
Glen Davis,25,78,13,29.5,4.6,10.3,0.44799999999999995,0.0,0.2,0.133,4.6,10.1,0.45399999999999996,0.449,2.5,3.4,0.736,1.3,4.2,5.4,1.2,1.0,0.4,1.1,3.0,11.7
Kendrick Perkins,26,12,7,26.1,2.7,4.9,0.542,0.0,0.0,,2.7,4.9,0.542,0.542,1.9,3.3,0.575,1.9,6.2,8.1,0.8,0.2,0.8,2.1,3.1,7.3
Jeff Green,24,26,2,23.5,3.8,7.8,0.485,0.3,1.0,0.29600000000000004,3.5,6.7,0.514,0.505,1.9,2.4,0.794,0.6,2.7,3.3,0.7,0.5,0.6,0.9,2.6,9.8
Nenad Krstić,27,24,20,23.0,3.3,6.1,0.537,0.0,0.0,,3.3,6.1,0.537,0.537,2.5,3.3,0.75,2.0,3.4,5.3,0.3,0.3,0.3,1.0,3.2,9.1
Shaquille O'Neal,38,37,36,20.3,3.6,5.4,0.667,0.0,0.0,,3.6,5.4,0.667,0.667,2.0,3.5,0.557,1.3,3.5,4.8,0.7,0.4,1.1,1.5,3.2,9.2
Marquis Daniels,30,49,0,19.1,2.3,4.7,0.491,0.1,0.4,0.19,2.2,4.3,0.521,0.5,0.8,1.2,0.684,0.5,1.8,2.3,1.3,0.8,0.4,0.8,1.3,5.5
Delonte West,27,24,2,18.9,2.3,5.0,0.45799999999999996,0.5,1.4,0.364,1.8,3.6,0.494,0.508,0.5,0.6,0.867,0.3,1.3,1.5,2.7,0.8,0.4,1.3,1.2,5.6
Jermaine O'Neal,32,24,10,18.0,2.1,4.5,0.45899999999999996,0.0,0.0,0.0,2.1,4.5,0.46299999999999997,0.45899999999999996,1.2,1.8,0.674,1.0,2.6,3.7,0.5,0.1,1.3,1.1,2.7,5.4
Nate Robinson,26,55,11,17.9,2.7,6.6,0.40399999999999997,1.1,3.5,0.32799999999999996,1.5,3.1,0.491,0.49200000000000005,0.6,0.7,0.825,0.3,1.3,1.6,1.9,0.5,0.1,1.2,1.9,7.1
Semih Erden,24,37,7,14.4,1.6,2.6,0.598,0.0,0.0,,1.6,2.6,0.598,0.598,0.9,1.5,0.63,0.8,2.1,2.9,0.5,0.4,0.6,0.9,2.5,4.1
Carlos Arroyo,31,15,1,12.7,0.7,2.3,0.314,0.2,0.3,0.6,0.5,2.0,0.267,0.35700000000000004,0.7,0.8,0.917,0.5,1.1,1.5,1.7,0.5,0.0,1.1,0.7,2.4
Troy Murphy,30,17,0,10.5,0.9,2.2,0.42100000000000004,0.1,0.6,0.1,0.9,1.6,0.536,0.434,0.6,0.8,0.846,0.6,1.6,2.2,0.4,0.5,0.1,0.4,1.1,2.6
Von Wafer,25,58,2,9.5,1.2,2.7,0.42100000000000004,0.3,1.2,0.26899999999999996,0.8,1.6,0.5329999999999999,0.478,0.6,0.7,0.8420000000000001,0.1,0.7,0.8,0.6,0.3,0.1,0.3,0.7,3.2
Sasha Pavlović,27,17,0,8.8,0.7,1.5,0.462,0.3,0.6,0.5,0.4,0.9,0.43799999999999994,0.5579999999999999,0.1,0.3,0.4,0.1,0.8,0.8,0.2,0.3,0.0,0.4,0.9,1.8
Luke Harangody,23,28,0,8.6,1.0,2.5,0.39399999999999996,0.1,0.4,0.2,0.9,2.2,0.426,0.408,0.2,0.3,0.625,0.6,1.4,2.0,0.4,0.1,0.3,0.2,1.3,2.3
Chris Johnson,25,4,0,8.0,0.5,0.8,0.667,0.0,0.0,,0.5,0.8,0.667,0.667,0.5,0.5,1.0,0.3,1.0,1.3,0.3,0.0,0.8,0.5,0.8,1.5
Avery Bradley,20,31,0,5.2,0.7,2.2,0.34299999999999997,0.0,0.2,0.0,0.7,2.0,0.371,0.34299999999999997,0.2,0.4,0.5,0.1,0.4,0.5,0.4,0.3,0.0,0.5,0.6,1.7
