Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,24.0,LAC,NBA,PF,1,0,19.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,3.0,4.0,.750,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,5.0
1989,25.0,Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain)
1990,26.0,MIN,NBA,C,82,59,30.4,3.2,6.7,.471,0.2,0.5,.372,3.0,6.2,.479,.486,1.8,2.5,.709,2.5,4.4,6.9,1.3,0.9,0.7,0.7,2.8,8.3
1991,27.0,MIN,NBA,PF,52,19,20.4,1.7,4.4,.396,0.0,0.3,.059,1.7,4.0,.424,.399,1.3,2.0,.667,1.8,3.1,4.9,1.2,0.5,0.4,0.6,1.9,4.8
1992,28.0,MIN,NBA,PF,47,3,9.1,0.8,1.7,.488,0.0,0.0,.500,0.8,1.7,.487,.494,0.4,0.7,.559,0.8,1.6,2.3,0.2,0.2,0.2,0.4,0.9,2.1
1993,29.0,Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury),Did Not Play (injury)
1994,30.0,TOT,NBA,PF,9,0,7.4,0.7,1.3,.500,0.0,0.0,,0.7,1.3,.500,.500,0.3,0.7,.500,0.4,0.7,1.1,0.4,0.2,0.0,0.1,1.1,1.7
1994,30.0,DET,NBA,PF,7,0,8.1,0.9,1.7,.500,0.0,0.0,,0.9,1.7,.500,.500,0.4,0.9,.500,0.6,0.7,1.3,0.4,0.3,0.0,0.1,1.1,2.1
1994,30.0,GSW,NBA,PF,2,0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0
1995,31.0,Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain)
1996,32.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy)
1997,33.0,Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan)
1998,34.0,Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan),Did Not Play (other pro league—Japan)
