Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2007,12,2178,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",28.0,NBA,C,69.0,69.0,2459.0,498.0,1141.0,0.44,0.0,7.0,0.0,498.0,1134.0,0.44,0.44,343.0,447.0,0.77,153.0,508.0,661.0,167.0,50.0,182.0,203.0,232.0,1339.0,0.0
2008,12,2178,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",29.0,NBA,C,42.0,34.0,1206.0,225.0,512.0,0.44,0.0,5.0,0.0,225.0,507.0,0.44,0.44,121.0,163.0,0.74,82.0,201.0,283.0,93.0,20.0,87.0,106.0,129.0,571.0,0.0
2009,31,2178,TOT,Total After Trade,Jermaine O'Neal,"October 13, 1978",30.0,NBA,C,68.0,61.0,2027.0,365.0,770.0,0.47,0.0,1.0,0.0,365.0,769.0,0.48,0.47,175.0,222.0,0.79,126.0,307.0,433.0,122.0,29.0,136.0,144.0,211.0,905.0,0.0
2009,28,2178,TOR,Toronto Raptors,Jermaine O'Neal,"October 13, 1978",30.0,NBA,C,41.0,34.0,1216.0,220.0,465.0,0.47,0.0,1.0,0.0,220.0,464.0,0.47,0.47,115.0,142.0,0.81,71.0,217.0,288.0,67.0,18.0,82.0,92.0,130.0,555.0,0.0
2009,16,2178,MIA,Miami Heat,Jermaine O'Neal,"October 13, 1978",30.0,NBA,C,27.0,27.0,811.0,145.0,305.0,0.48,0.0,0.0,,145.0,305.0,0.48,0.48,60.0,80.0,0.75,55.0,90.0,145.0,55.0,11.0,54.0,52.0,81.0,350.0,0.0
2010,16,2178,MIA,Miami Heat,Jermaine O'Neal,"October 13, 1978",31.0,NBA,C,70.0,70.0,1991.0,394.0,745.0,0.53,0.0,2.0,0.0,394.0,743.0,0.53,0.53,162.0,225.0,0.72,124.0,362.0,486.0,92.0,25.0,95.0,125.0,212.0,950.0,0.0
2011,2,2178,BOS,Boston Celtics,Jermaine O'Neal,"October 13, 1978",32.0,NBA,C,24.0,10.0,431.0,50.0,109.0,0.46,0.0,1.0,0.0,50.0,108.0,0.46,0.46,29.0,43.0,0.67,25.0,63.0,88.0,12.0,2.0,30.0,27.0,65.0,129.0,0.0
2012,2,2178,BOS,Boston Celtics,Jermaine O'Neal,"October 13, 1978",33.0,NBA,C,25.0,24.0,570.0,52.0,120.0,0.43,0.0,0.0,,52.0,120.0,0.43,0.43,21.0,31.0,0.68,37.0,98.0,135.0,10.0,8.0,43.0,21.0,80.0,125.0,0.0
2013,24,2178,PHO,Phoenix Suns,Jermaine O'Neal,"October 13, 1978",34.0,NBA,C,55.0,4.0,1029.0,179.0,371.0,0.48,0.0,0.0,,179.0,371.0,0.48,0.48,96.0,115.0,0.84,82.0,211.0,293.0,42.0,19.0,78.0,73.0,126.0,454.0,0.0
2014,10,2178,GSW,Golden State Warriors,Jermaine O'Neal,"October 13, 1978",35.0,NBA,PF,44.0,13.0,883.0,125.0,248.0,0.5,0.0,0.0,,125.0,248.0,0.5,0.5,99.0,132.0,0.75,85.0,157.0,242.0,25.0,14.0,40.0,52.0,102.0,349.0,0.0
