Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,26.0,BOS,NBA,PF,4.0,1.0,81.0,4.0,12.0,0.333,0.0,0.0,,4.0,12.0,0.333,0.333,3.0,6.0,0.5,13.0,11.0,24.0,3.0,3.0,1.0,5.0,7.0,11.0
1997,28.0,ORL,NBA,PF,5.0,5.0,195.0,21.0,40.0,0.525,0.0,1.0,0.0,21.0,39.0,0.538,0.525,19.0,25.0,0.76,20.0,30.0,50.0,4.0,2.0,2.0,14.0,20.0,61.0
1999,30.0,ORL,NBA,PF,1.0,0.0,16.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0
