Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1065,Marcin Gortat,"February 17, 1984",86.0,41.0,1789.0,6.74,11.39,0.59,0.0,0.0,0,6.74,11.39,0.59,1.87,2.91,0.64,4.6,9.64,14.23,1.96,0.7,2.2,2.27,5.49,15.37,118.86,105.0
