Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,15,MEM,Memphis Grizzlies,Marc Gasol,29,7,7,299,5.7,14.0,0.4,0.0,0.1,0.0,5.7,13.8,0.41,3.3,4.1,0.79,1.6,4.9,6.5,3.7,1.4,0.7,1.4,3.3,14.6
2014,15,MEM,Memphis Grizzlies,Mike Conley,26,7,7,267,5.9,13.8,0.43,0.4,3.6,0.11,5.5,10.1,0.55,2.7,3.5,0.77,0.7,3.6,4.3,7.4,1.9,0.1,2.0,1.9,15.0
2014,15,MEM,Memphis Grizzlies,Zach Randolph,32,6,6,234,6.5,16.0,0.4,0.0,0.2,0.0,6.5,15.8,0.41,3.8,6.3,0.61,2.6,5.4,8.0,2.2,0.8,0.2,1.5,2.0,16.8
2014,15,MEM,Memphis Grizzlies,Tony Allen,32,7,1,230,5.5,11.3,0.49,0.0,1.1,0.0,5.5,10.2,0.54,2.5,3.3,0.76,3.6,4.9,8.5,1.6,1.9,0.2,1.9,3.6,13.5
2014,15,MEM,Memphis Grizzlies,Courtney Lee,28,7,7,224,4.0,9.6,0.42,1.0,3.1,0.32,3.1,6.6,0.46,2.3,2.9,0.78,0.5,1.8,2.3,1.8,0.8,0.3,1.0,3.2,11.3
2014,15,MEM,Memphis Grizzlies,Mike Miller,33,7,1,173,3.1,8.7,0.36,2.9,6.0,0.48,0.2,2.7,0.08,1.5,1.9,0.78,0.4,5.0,5.4,1.9,1.2,0.0,1.0,3.3,10.6
2014,15,MEM,Memphis Grizzlies,Beno Udrih,31,7,0,115,6.6,14.1,0.47,1.3,3.8,0.33,5.3,10.3,0.52,2.8,4.1,0.69,0.6,3.1,3.8,3.8,0.9,0.0,2.8,3.4,17.2
2014,15,MEM,Memphis Grizzlies,Tayshaun Prince,33,7,6,113,3.2,8.3,0.38,0.3,1.3,0.25,2.9,7.0,0.41,0.0,0.0,,1.3,1.9,3.2,1.9,0.3,0.0,0.3,2.5,6.7
2014,15,MEM,Memphis Grizzlies,Kosta Koufos,24,7,0,45,5.6,12.8,0.44,0.0,0.0,,5.6,12.8,0.44,3.2,3.2,1.0,5.6,6.4,12.0,1.6,1.6,2.4,2.4,5.6,14.4
2014,15,MEM,Memphis Grizzlies,James Johnson,26,3,0,28,6.4,19.3,0.33,2.6,6.4,0.4,3.9,12.9,0.3,9.0,12.9,0.7,5.1,2.6,7.7,0.0,1.3,0.0,0.0,3.9,24.4
2014,15,MEM,Memphis Grizzlies,Ed Davis,24,7,0,25,4.3,14.4,0.3,0.0,0.0,,4.3,14.4,0.3,0.0,1.4,0.0,11.5,10.1,21.6,0.0,1.4,4.3,2.9,2.9,8.6
2014,15,MEM,Memphis Grizzlies,Jon Leuer,24,3,0,23,4.7,11.0,0.43,1.6,3.1,0.5,3.1,7.8,0.4,3.1,3.1,1.0,3.1,9.4,12.5,3.1,1.6,0.0,0.0,3.1,14.1
2014,15,MEM,Memphis Grizzlies,Jamaal Franklin,22,2,0,4,0.0,18.0,0.0,0.0,0.0,,0.0,18.0,0.0,9.0,18.0,0.5,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0
