Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,30,WAS,Washington Wizards,Bradley Beal,20,11,11,458,5.9,13.9,0.42,1.7,4.2,0.42,4.2,9.7,0.43,3.1,3.9,0.8,1.2,3.1,4.3,3.9,1.4,0.6,1.8,2.4,16.6
2014,30,WAS,Washington Wizards,John Wall,23,11,11,420,5.1,14.1,0.37,0.6,2.7,0.22,4.5,11.3,0.4,4.5,5.8,0.76,0.4,3.3,3.8,6.7,1.5,0.7,3.1,2.5,15.3
2014,30,WAS,Washington Wizards,Trevor Ariza,28,11,11,407,4.6,9.6,0.48,2.2,5.0,0.45,2.4,4.6,0.52,1.9,2.4,0.78,1.9,6.8,8.7,1.7,1.5,0.4,1.2,2.3,13.3
2014,30,WAS,Washington Wizards,Marcin Gortat,29,11,11,382,5.5,11.1,0.49,0.0,0.0,,5.5,11.1,0.49,2.5,3.9,0.66,3.4,6.9,10.3,1.5,0.5,1.3,1.9,2.1,13.5
2014,30,WAS,Washington Wizards,Nene Hilario,31,10,10,325,7.1,15.3,0.46,0.0,0.0,,7.1,15.3,0.46,1.0,2.9,0.35,0.9,5.0,5.9,2.9,1.0,1.2,1.9,4.0,15.2
2014,30,WAS,Washington Wizards,Martell Webster,27,11,0,195,2.8,7.6,0.37,1.1,4.8,0.23,1.7,2.8,0.6,1.1,1.7,0.67,0.7,3.9,4.6,0.9,0.7,0.9,0.7,2.6,7.8
2014,30,WAS,Washington Wizards,Trevor Booker,26,9,1,146,3.2,7.2,0.45,0.0,0.5,0.0,3.2,6.7,0.48,1.0,1.5,0.67,3.9,5.7,9.6,2.0,0.5,2.2,0.7,6.2,7.4
2014,30,WAS,Washington Wizards,Drew Gooden,32,10,0,146,3.5,9.4,0.37,0.0,1.0,0.0,3.5,8.4,0.41,1.5,2.0,0.75,4.9,5.4,10.4,1.0,0.7,1.0,1.0,7.4,8.4
2014,30,WAS,Washington Wizards,Andre Miller,37,11,0,108,6.3,13.7,0.46,0.3,1.0,0.33,6.0,12.7,0.47,1.7,3.0,0.56,0.7,3.0,3.7,3.0,1.0,0.0,2.7,4.0,14.7
2014,30,WAS,Washington Wizards,Al Harrington,33,7,0,59,3.7,9.2,0.4,0.0,4.3,0.0,3.7,4.9,0.75,3.1,4.3,0.71,0.6,9.2,9.8,0.0,1.8,0.0,2.4,8.5,10.4
2014,30,WAS,Washington Wizards,Garrett Temple,27,10,0,9,8.0,8.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,20.0
2014,30,WAS,Washington Wizards,Otto Porter,20,3,0,6,6.0,18.0,0.33,0.0,6.0,0.0,6.0,12.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2014,30,WAS,Washington Wizards,Kevin Seraphin,24,4,0,6,0.0,18.0,0.0,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,,6.0,6.0,12.0,0.0,0.0,0.0,6.0,6.0,0.0
