Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1986,21,2625,SEA,Seattle Supersonics,Jack Sikma,30,80,78,2790,9.0,19.4,0.46,0.0,0.2,0.0,9.0,19.2,0.47,6.3,7.3,0.86,2.6,10.6,13.2,5.3,1.6,1.3,3.8,5.2,24.2,108,103
1986,21,1917,SEA,Seattle Supersonics,Xavier McDaniel,22,82,80,2706,10.5,21.4,0.49,0.0,0.2,0.2,10.5,21.2,0.49,4.6,6.6,0.69,5.6,6.3,11.9,3.5,1.8,0.7,4.5,5.6,25.6,103,106
1986,21,1252,SEA,Seattle Supersonics,Gerald Henderson,30,82,82,2568,8.3,17.3,0.48,0.3,1.0,0.35,8.0,16.3,0.49,3.5,4.3,0.83,1.7,1.9,3.6,9.3,2.6,0.2,3.5,4.4,20.5,110,107
1986,21,512,SEA,Seattle Supersonics,Tom Chambers,26,66,26,2019,10.5,22.6,0.47,0.3,1.2,0.27,10.2,21.5,0.48,8.4,10.1,0.84,3.1,7.4,10.5,3.2,1.3,0.9,4.7,6.1,29.8,106,106
1986,21,3254,SEA,Seattle Supersonics,Danny Young,23,82,29,1901,5.9,11.6,0.51,0.6,1.9,0.32,5.3,9.7,0.54,2.3,2.7,0.85,0.8,2.4,3.1,7.9,2.9,0.2,2.4,2.9,14.7,116,107
1986,21,3219,SEA,Seattle Supersonics,Al Wood,27,78,34,1749,10.0,23.0,0.44,0.1,1.0,0.14,9.9,22.0,0.45,5.3,6.7,0.78,2.3,4.6,6.9,3.2,1.6,0.5,3.0,4.8,25.4,102,107
1986,21,1908,SEA,Seattle Supersonics,Tim McCormick,23,77,42,1705,7.3,12.8,0.57,0.0,0.1,0.5,7.3,12.8,0.57,5.0,7.1,0.71,4.0,7.6,11.6,2.4,0.5,0.8,3.2,6.3,19.7,115,107
1986,21,2980,SEA,Seattle Supersonics,Danny Vranes,27,80,19,1569,4.1,8.9,0.46,0.0,0.1,0.0,4.1,8.8,0.47,1.2,2.4,0.52,3.6,5.2,8.8,2.1,2.0,1.0,1.8,6.8,9.5,101,106
1986,21,2715,SEA,Seattle Supersonics,Ricky Sobers,33,78,0,1279,9.2,20.8,0.44,0.5,1.7,0.3,8.7,19.2,0.46,4.2,4.8,0.88,1.1,2.7,3.8,6.9,1.7,0.1,3.3,5.4,23.2,105,109
1986,21,2300,SEA,Seattle Supersonics,Michael Phelps,24,70,18,880,6.6,16.0,0.41,0.1,0.7,0.08,6.5,15.3,0.42,2.5,4.1,0.6,1.6,3.4,5.0,4.0,2.5,0.1,3.5,4.8,15.6,88,107
1986,21,348,SEA,Seattle Supersonics,Frank Brickowski,26,40,2,311,4.8,9.2,0.52,0.0,0.0,,4.8,9.2,0.52,2.9,4.3,0.67,2.5,6.0,8.6,3.3,1.7,1.1,3.6,11.7,12.4,98,105
1986,21,1489,SEA,Seattle Supersonics,George Johnson,37,41,0,264,2.2,4.3,0.52,0.0,0.0,,2.2,4.3,0.52,2.1,3.0,0.69,4.9,6.3,11.2,2.4,1.1,6.9,2.6,8.6,6.5,106,101
1986,21,1281,SEA,Seattle Supersonics,Rod Higgins,26,12,0,94,4.7,14.2,0.33,0.5,2.1,0.25,4.2,12.1,0.35,1.6,2.6,0.6,1.6,4.7,6.3,3.1,1.0,0.5,2.1,5.8,11.5,84,108
1986,21,2332,SEA,Seattle Supersonics,David Pope,23,11,0,74,6.0,13.3,0.45,0.7,0.7,1.0,5.3,12.7,0.42,1.3,2.7,0.5,4.0,3.3,7.3,2.7,1.3,0.7,1.3,7.3,14.0,109,109
1986,21,2758,SEA,Seattle Supersonics,Alex Stivrins,23,3,0,14,3.5,14.1,0.25,0.0,0.0,,3.5,14.1,0.25,3.5,14.1,0.25,10.6,0.0,10.6,3.5,0.0,0.0,10.6,7.0,10.6,57,114
1986,21,1848,SEA,Seattle Supersonics,Brian Martin,23,3,0,7,7.0,14.1,0.5,0.0,0.0,,7.0,14.1,0.5,0.0,0.0,,7.0,21.1,28.2,0.0,0.0,7.0,14.1,14.1,14.1,57,93
