Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1986,26,SAC,Sacramento Kings,Reggie Theus,28,82,82,2919,8.8,18.3,0.48,0.1,0.6,0.17,8.7,17.8,0.49,6.5,7.9,0.83,1.2,3.7,4.9,12.7,1.8,0.3,5.3,3.7,24.2,,109,110
1986,26,SAC,Sacramento Kings,Eddie Johnson,26,82,30,2514,11.7,24.5,0.48,0.1,0.4,0.2,11.6,24.2,0.48,5.2,6.4,0.82,3.2,4.6,7.8,4.0,1.0,0.3,3.6,4.4,28.6,,106,111
1986,26,SAC,Sacramento Kings,Mike Woodson,27,81,51,2417,9.9,20.9,0.48,0.0,0.3,0.15,9.9,20.6,0.48,4.7,5.6,0.84,1.8,2.6,4.4,3.8,1.8,0.7,2.8,4.2,24.6,,107,111
1986,26,SAC,Sacramento Kings,LaSalle Thompson,24,80,64,2377,8.1,15.7,0.52,0.0,0.0,0.0,8.1,15.7,0.52,4.0,5.5,0.73,5.0,10.3,15.2,3.3,1.4,2.2,3.6,5.8,20.3,,108,105
1986,26,SAC,Sacramento Kings,Mark Olberding,29,81,64,2157,4.9,8.8,0.56,0.0,0.0,0.0,4.9,8.8,0.56,3.5,4.6,0.77,2.5,6.8,9.2,5.8,0.9,0.5,3.2,6.0,13.4,,112,110
1986,26,SAC,Sacramento Kings,Larry Drew,27,75,31,1971,9.0,18.5,0.48,0.2,0.7,0.32,8.7,17.8,0.49,3.1,3.8,0.8,0.6,2.4,3.0,8.1,1.6,0.0,3.2,3.2,21.3,,107,112
1986,26,SAC,Sacramento Kings,Otis Thorpe,23,75,18,1675,8.1,13.8,0.59,0.0,0.0,,8.1,13.8,0.59,4.6,7.0,0.66,3.9,8.0,11.8,2.4,1.0,1.0,3.5,6.5,20.9,,112,108
1986,26,SAC,Sacramento Kings,Terry Tyler,29,71,52,1651,8.4,18.5,0.46,0.0,0.1,0.0,8.4,18.4,0.46,2.4,3.2,0.75,3.1,5.8,8.9,2.7,1.8,3.1,2.7,4.5,19.2,,99,106
1986,26,SAC,Sacramento Kings,Joe Kleine,24,80,18,1180,6.4,13.7,0.46,0.0,0.0,,6.4,13.7,0.46,3.7,5.2,0.72,4.5,10.4,14.9,1.8,1.0,1.4,4.3,8.9,16.5,,95,106
1986,26,SAC,Sacramento Kings,Rich Kelley,32,37,0,324,4.1,7.1,0.57,0.0,0.3,0.0,4.1,6.8,0.6,2.6,3.2,0.82,4.2,7.6,11.8,6.2,1.5,0.4,3.2,9.0,10.8,,115,108
1986,26,SAC,Sacramento Kings,Mike Bratz,30,33,0,269,4.5,12.2,0.37,0.7,2.4,0.29,3.8,9.8,0.39,2.4,3.1,0.78,0.3,3.7,4.0,6.8,2.3,0.0,3.0,7.5,12.2,,94,109
1986,26,SAC,Sacramento Kings,Carl Henry,25,28,0,149,9.8,21.2,0.46,1.3,3.2,0.4,8.5,18.0,0.47,3.8,5.4,0.71,2.5,3.5,6.0,1.3,1.6,0.0,2.8,3.5,24.6,,102,111
1986,26,SAC,Sacramento Kings,Michael Adams,23,18,0,139,5.4,14.9,0.36,0.0,1.0,0.0,5.4,13.9,0.39,2.7,4.1,0.67,0.7,1.4,2.0,7.5,3.0,0.3,3.7,3.0,13.5,,86,109
1986,26,SAC,Sacramento Kings,David Cooke,22,6,0,38,2.5,13.6,0.18,0.0,0.0,,2.5,13.6,0.18,6.2,12.4,0.5,6.2,6.2,12.4,1.2,5.0,0.0,2.5,6.2,11.1,,76,102
