Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1984,22.0,BOS,NBA,C,35.0,197.0,6.8,0.445,0.0,0.242,16.2,19.5,17.9,4.7,0.2,1.4,21.5,19.4,,-0.3,0.3,0.0,-0.008,,-5.6,-1.4,-6.9,-0.3
1985,23.0,BOS,NBA,C,55.0,424.0,3.9,0.431,0.0,0.364,10.4,12.7,11.6,4.6,0.3,1.3,22.1,12.6,,-0.3,0.4,0.1,0.006,,-6.2,-1.3,-7.5,-0.6
1986,24.0,BOS,NBA,C,64.0,464.0,4.6,0.384,0.011,0.429,8.9,20.7,15.2,4.2,0.3,3.3,22.8,12.4,,-0.7,0.8,0.1,0.007,,-6.3,0.3,-6.0,-0.5
1987,25.0,BOS,NBA,C,74.0,745.0,6.0,0.429,0.009,0.691,10.1,15.0,12.8,4.2,1.1,3.4,19.2,10.1,,-0.4,1.0,0.7,0.044,,-5.4,0.8,-4.7,-0.5
1988,26.0,TOT,NBA,C,53.0,1063.0,7.3,0.467,0.005,0.385,8.4,18.6,13.3,6.1,0.9,3.1,23.3,12.0,,-1.0,1.3,0.3,0.014,,-5.4,0.7,-4.7,-0.7
1988,26.0,BOS,NBA,C,13.0,86.0,5.5,0.371,0.0,0.261,14.7,18.1,16.5,2.9,1.7,5.3,26.0,17.3,,-0.2,0.1,-0.1,-0.067,,-7.6,-0.1,-7.7,-0.1
1988,26.0,LAC,NBA,C,40.0,977.0,7.5,0.479,0.005,0.401,7.9,18.6,13.1,6.4,0.8,2.9,23.0,11.6,,-0.7,1.2,0.4,0.022,,-5.2,0.8,-4.4,-0.6
1989,27.0,TOT,NBA,C,70.0,942.0,6.3,0.444,0.0,0.272,9.2,18.7,13.9,4.7,1.3,3.2,25.5,9.6,,-0.8,0.9,0.1,0.005,,-5.7,0.5,-5.2,-0.8
1989,27.0,LAC,NBA,C,58.0,729.0,6.4,0.416,0.0,0.256,9.7,18.1,13.9,4.8,1.5,3.5,25.5,9.8,,-0.7,0.7,0.0,-0.002,,-5.6,0.7,-4.9,-0.5
1989,27.0,CHH,NBA,C,12.0,213.0,6.1,0.552,0.0,0.333,7.4,20.8,13.8,4.2,0.9,2.2,25.9,8.9,,0.0,0.2,0.1,0.026,,-6.1,-0.1,-6.2,-0.2
1990,28.0,SAC,NBA,C,71.0,1515.0,7.0,0.446,0.004,0.231,9.8,18.3,14.1,6.5,1.0,2.0,22.8,9.5,,-0.6,1.5,0.8,0.026,,-4.2,0.4,-3.8,-0.7
1991,29.0,ORL,NBA,C,82.0,2225.0,7.4,0.504,0.0,0.364,9.0,20.1,14.4,3.5,0.5,2.2,20.6,9.0,,0.0,2.0,2.0,0.043,,-3.8,0.3,-3.5,-0.8
1992,30.0,ORL,NBA,C,72.0,1479.0,7.7,0.465,0.005,0.316,11.5,19.1,15.2,3.9,1.0,2.4,19.9,8.6,,0.1,1.3,1.4,0.045,,-3.9,0.4,-3.5,-0.6
1993,31.0,ORL,NBA,C,64.0,640.0,5.3,0.471,0.012,0.286,12.4,21.1,17.0,2.1,1.0,1.1,27.0,8.7,,-0.2,0.9,0.6,0.047,,-5.4,0.1,-5.3,-0.5
1994,32.0,ORL,NBA,C,29.0,309.0,2.2,0.38,0.0,0.629,8.1,17.3,12.7,1.6,0.3,2.4,27.6,8.5,,-0.4,0.3,-0.1,-0.018,,-6.9,-0.5,-7.3,-0.4
1995,33.0,TOT,NBA,C,11.0,77.0,-3.2,0.187,0.0,0.588,19.2,15.3,17.2,1.8,0.0,0.0,21.9,16.3,,-0.3,0.1,-0.3,-0.163,,-11.2,-4.2,-15.4,-0.3
1995,33.0,NYK,NBA,C,2.0,16.0,-5.4,0.0,0.0,0.0,15.2,14.2,14.7,0.0,0.0,0.0,25.0,11.5,,-0.1,0.0,-0.1,-0.175,,-10.8,-5.0,-15.9,-0.1
1995,33.0,IND,NBA,C,9.0,61.0,-2.6,0.217,0.0,0.714,20.2,15.5,17.8,2.3,0.0,0.0,21.4,17.6,,-0.3,0.1,-0.2,-0.16,,-11.3,-4.0,-15.3,-0.2
