Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,21,173,SEA,Seattle Supersonics,22.0,NBA,PG,81.0,25.0,1630.0,6.6,16.3,0.4,2.1,5.3,0.4,4.5,11.0,0.41,2.0,2.4,0.81,0.8,2.1,2.9,4.5,1.2,0.0,2.7,2.1,17.3
1991,21,173,SEA,Seattle Supersonics,23.0,NBA,PG,66.0,0.0,750.0,7.4,14.9,0.5,1.5,3.9,0.4,5.9,11.0,0.53,3.7,4.1,0.92,0.8,2.6,3.4,5.3,1.1,0.0,2.6,1.9,20.1
1992,21,173,SEA,Seattle Supersonics,24.0,NBA,PG,75.0,1.0,1331.0,6.4,13.3,0.48,2.2,5.0,0.45,4.2,8.3,0.5,1.6,2.1,0.76,0.5,1.7,2.2,3.4,1.4,0.1,1.5,2.3,16.7
1993,21,173,SEA,Seattle Supersonics,25.0,NBA,PG,69.0,2.0,1243.0,6.2,13.7,0.45,1.9,4.9,0.38,4.3,8.8,0.49,1.4,1.7,0.83,0.5,2.6,3.1,4.4,1.8,0.1,1.7,2.3,15.7
1994,23,173,PHI,Philadelphia 76Ers,26.0,NBA,PG,81.0,70.0,2519.0,5.9,12.5,0.47,1.9,5.1,0.38,4.0,7.5,0.53,1.7,2.1,0.8,0.4,2.4,2.8,6.1,1.5,0.1,2.4,1.4,15.4
1995,23,173,PHI,Philadelphia 76Ers,27.0,NBA,PG,82.0,82.0,3318.0,6.2,12.6,0.49,2.1,4.6,0.46,4.1,8.0,0.5,3.8,4.2,0.9,0.3,2.7,3.0,6.7,1.6,0.0,2.6,1.7,18.3
1996,2,173,BOS,Boston Celtics,28.0,NBA,PG,80.0,25.0,2328.0,5.9,12.5,0.47,2.3,5.7,0.41,3.5,6.8,0.52,2.0,2.3,0.88,0.3,2.6,3.0,4.7,0.9,0.0,1.9,1.8,16.1
1997,2,173,BOS,Boston Celtics,29.0,NBA,PG,24.0,8.0,708.0,5.6,12.9,0.44,2.2,5.3,0.41,3.4,7.5,0.45,1.9,2.2,0.86,0.3,2.2,2.4,4.1,1.3,0.3,2.0,1.7,15.3
1998,2,173,BOS,Boston Celtics,30.0,NBA,PG,80.0,15.0,1686.0,6.0,13.0,0.46,2.1,5.3,0.41,3.9,7.8,0.5,2.6,3.1,0.85,0.6,2.7,3.3,6.1,1.8,0.1,2.3,2.6,16.7
1999,2,173,BOS,Boston Celtics,31.0,NBA,PG,50.0,16.0,1156.0,5.2,11.6,0.45,2.0,5.0,0.4,3.2,6.6,0.49,2.0,2.3,0.88,0.5,2.8,3.3,6.5,1.6,0.2,2.7,2.0,14.4
2001,9,173,DET,Detroit Pistons,33.0,NBA,PG,60.0,0.0,1079.0,6.1,13.7,0.44,1.5,3.5,0.42,4.6,10.2,0.45,2.3,2.7,0.85,0.2,2.9,3.1,3.7,1.0,0.1,2.0,2.1,15.9
2002,9,173,DET,Detroit Pistons,34.0,NBA,PG,29.0,20.0,582.0,4.6,11.9,0.38,1.5,4.4,0.34,3.1,7.5,0.41,1.3,1.7,0.78,0.1,3.5,3.5,4.8,0.9,0.1,2.0,2.3,11.9
2004,2,173,BOS,Boston Celtics,36.0,NBA,SG,1.0,0.0,11.0,6.5,9.8,0.67,0.0,0.0,,6.5,9.8,0.67,6.5,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,19.6
