Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1999,20,461,NYK,New York Knicks,Marcus Camby,1974-03-22,24.0,NBA,C,20.0,509.0,24.8,0.59,0.01,0.51,12.2,24.8,18.5,2.3,2.7,6.3,7.9,18.4,1.6,1.3,3.0,0.28,2.5,4.4,6.9,1.2
2000,20,461,NYK,New York Knicks,Marcus Camby,1974-03-22,25.0,NBA,C,16.0,386.0,10.6,0.39,0.01,0.36,11.1,23.3,17.3,2.7,1.2,5.0,10.7,14.8,-0.3,0.8,0.5,0.06,-2.7,0.8,-2.0,0.0
2001,20,461,NYK,New York Knicks,Marcus Camby,1974-03-22,26.0,NBA,C,4.0,141.0,9.1,0.39,0.0,0.5,3.9,23.4,14.4,7.9,0.8,4.5,5.9,11.9,0.0,0.2,0.2,0.06,-2.3,2.5,0.3,0.1
2004,8,461,DEN,Denver Nuggets,Marcus Camby,1974-03-22,29.0,NBA,C,5.0,194.0,17.1,0.52,0.04,0.26,7.6,28.0,16.9,9.7,1.1,2.8,8.9,15.3,0.4,0.2,0.6,0.14,0.8,1.6,2.4,0.2
2005,8,461,DEN,Denver Nuggets,Marcus Camby,1974-03-22,30.0,NBA,C,5.0,184.0,12.7,0.48,0.0,0.66,2.4,34.8,17.8,8.5,0.9,7.2,17.2,16.2,-0.2,0.4,0.2,0.04,-1.3,3.1,1.8,0.2
2006,8,461,DEN,Denver Nuggets,Marcus Camby,1974-03-22,31.0,NBA,C,5.0,175.0,15.9,0.43,0.0,0.14,7.4,31.8,17.9,11.8,1.2,6.3,5.7,17.6,0.0,0.4,0.4,0.11,0.1,2.9,3.0,0.2
2007,8,461,DEN,Denver Nuggets,Marcus Camby,1974-03-22,32.0,NBA,C,5.0,184.0,13.7,0.4,0.0,0.13,7.6,38.1,23.1,8.9,1.2,6.7,17.3,14.5,-0.2,0.4,0.2,0.06,-1.4,3.4,2.0,0.2
2008,8,461,DEN,Denver Nuggets,Marcus Camby,1974-03-22,33.0,NBA,C,4.0,124.0,10.1,0.28,0.05,0.29,8.9,37.4,22.5,13.0,1.6,7.2,29.7,11.2,-0.3,0.1,-0.1,-0.05,-2.8,3.4,0.6,0.1
2010,25,461,POR,Portland Trail Blazers,Marcus Camby,1974-03-22,35.0,NBA,C,6.0,178.0,13.8,0.43,0.03,0.16,10.6,31.8,20.7,13.2,1.2,3.6,6.9,11.8,0.1,0.1,0.2,0.06,-0.3,1.7,1.3,0.2
2011,25,461,POR,Portland Trail Blazers,Marcus Camby,1974-03-22,36.0,NBA,C,6.0,167.0,13.1,0.46,0.04,0.09,13.8,28.9,21.6,7.6,1.4,4.8,17.9,8.5,0.1,0.2,0.3,0.09,-0.5,1.9,1.4,0.1
2013,20,461,NYK,New York Knicks,Marcus Camby,1974-03-22,38.0,NBA,PF,3.0,3.0,27.2,1.0,0.0,0.0,36.7,42.8,39.5,0.0,0.0,0.0,50.0,32.1,0.0,0.0,0.0,0.06,-3.5,-0.1,-3.6,0.0
