Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1985,25,312,POR,Portland Trail Blazers,23.0,NBA,C,76.0,2216.0,15.7,0.58,0.0,0.4,10.5,22.6,16.6,12.2,1.2,5.0,20.8,14.8,,2.2,3.5,5.7,0.12,,-0.3,2.3,2.0,2.2
1986,25,312,POR,Portland Trail Blazers,24.0,NBA,C,38.0,1132.0,15.2,0.54,0.0,0.47,9.3,23.5,16.4,11.5,0.9,4.8,17.5,17.6,,0.9,1.5,2.4,0.1,,-0.5,1.6,1.2,0.9
1987,25,312,POR,Portland Trail Blazers,25.0,NBA,C,5.0,163.0,11.8,0.5,0.0,0.46,9.8,12.8,11.3,7.5,0.3,3.4,15.9,22.7,,0.0,0.1,0.1,0.03,,-2.2,-0.9,-3.0,0.0
1989,25,312,POR,Portland Trail Blazers,27.0,NBA,C,20.0,412.0,13.7,0.49,0.05,0.32,9.2,19.1,14.0,11.4,0.8,4.7,15.9,19.4,,0.0,0.5,0.5,0.06,,-0.8,1.0,0.2,0.2
1990,3,312,NJN,New Jersey Nets,28.0,NBA,C,68.0,2207.0,16.2,0.5,0.04,0.45,9.3,24.9,16.6,6.4,0.8,3.3,11.1,20.5,,1.9,2.8,4.7,0.1,,-0.7,-0.4,-1.1,0.5
1991,3,312,NJN,New Jersey Nets,29.0,NBA,C,62.0,1916.0,14.1,0.49,0.03,0.32,9.3,17.3,13.1,11.4,1.1,2.8,14.6,20.3,,0.4,2.2,2.6,0.07,,-1.0,0.1,-0.8,0.5
1992,3,312,NJN,New Jersey Nets,30.0,NBA,C,71.0,2179.0,16.4,0.5,0.03,0.3,9.5,18.9,14.0,12.5,0.9,3.3,12.3,22.5,,2.2,2.4,4.6,0.1,,0.1,-0.2,-0.1,1.0
1993,3,312,NJN,New Jersey Nets,31.0,NBA,C,79.0,2092.0,13.2,0.5,0.01,0.28,8.2,20.9,14.5,8.8,0.8,3.8,14.3,16.8,,0.9,3.3,4.3,0.1,,-1.8,1.4,-0.4,0.8
1994,14,312,LAL,Los Angeles Lakers,32.0,NBA,C,25.0,556.0,13.6,0.54,0.02,0.48,5.1,21.2,12.8,12.1,0.4,3.2,17.1,19.1,,0.4,0.4,0.8,0.07,,-1.8,0.0,-1.8,0.0
1995,14,312,LAL,Los Angeles Lakers,33.0,NBA,C,67.0,1225.0,10.4,0.5,0.04,0.33,6.5,19.5,13.0,13.2,0.9,4.5,22.9,14.0,,-0.3,1.4,1.1,0.04,,-3.8,1.4,-2.4,-0.1
