Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,22.0,HOU,NBA,PF,17.0,0.0,126.0,4.6,15.4,0.296,0.6,4.9,0.118,4.0,10.6,0.378,1.7,2.3,0.75,1.4,3.1,4.6,0.9,0.6,0.6,1.1,3.4,11.4
2013,23.0,TOT,NBA,"PF,SF",77.0,23.0,1524.0,5.2,12.4,0.422,2.0,5.5,0.369,3.2,6.9,0.464,1.6,2.8,0.564,1.9,4.7,6.5,1.5,1.1,0.5,1.8,3.8,14.1
2013,23.0,HOU,NBA,PF,54.0,17.0,1154.0,5.3,12.5,0.428,2.3,6.1,0.381,3.0,6.4,0.471,1.5,2.3,0.653,2.0,4.9,6.8,1.5,0.8,0.5,1.7,3.7,14.5
2013,23.0,PHO,NBA,SF,23.0,6.0,370.0,5.0,12.3,0.405,1.2,3.8,0.308,3.8,8.5,0.448,1.7,4.1,0.405,1.7,4.0,5.6,1.5,1.8,0.4,2.3,3.9,12.7
2014,24.0,PHO,NBA,SF,82.0,1.0,1800.0,5.8,13.0,0.442,2.0,5.2,0.381,3.8,7.8,0.483,2.4,3.2,0.761,1.7,4.7,6.4,1.8,1.4,0.4,1.9,3.1,15.9
2015,25.0,PHO,NBA,PF,81.0,35.0,2045.0,5.8,13.4,0.434,2.0,5.5,0.358,3.9,7.9,0.487,1.2,2.0,0.628,1.3,5.5,6.8,2.3,1.1,0.3,1.3,3.3,14.9
2016,26.0,DET,NBA,SF,80.0,80.0,2856.0,5.2,11.9,0.434,1.4,3.8,0.362,3.8,8.2,0.467,2.6,3.4,0.749,1.1,3.9,5.1,2.5,0.8,0.3,1.8,2.1,14.3
2017,27.0,DET,NBA,SF,79.0,79.0,2565.0,5.9,14.1,0.418,1.7,5.0,0.331,4.3,9.1,0.466,2.0,2.6,0.784,1.1,4.1,5.1,2.2,0.7,0.4,1.2,2.4,15.5
2018,28.0,BOS,NBA,PF,54.0,21.0,1442.0,6.5,15.3,0.429,2.1,5.8,0.368,4.4,9.4,0.467,3.1,3.8,0.805,1.1,6.1,7.2,1.8,0.9,0.3,1.6,2.5,18.3
2019,29.0,BOS,NBA,PF,75.0,53.0,2091.0,6.5,14.5,0.447,2.5,6.7,0.375,4.0,7.8,0.508,2.5,3.0,0.844,1.3,6.6,7.9,1.9,0.7,0.4,1.6,3.1,18.0
2020,30.0,TOT,NBA,"PF,SF",62.0,62.0,1936.0,6.6,15.1,0.438,2.6,6.5,0.408,4.0,8.6,0.461,3.4,4.1,0.823,1.1,4.7,5.8,1.6,0.9,0.6,1.8,3.3,19.2
2020,30.0,NYK,NBA,SF,43.0,43.0,1387.0,7.3,16.5,0.442,3.0,6.9,0.439,4.3,9.7,0.444,4.2,5.1,0.823,1.2,4.8,6.0,1.5,0.9,0.4,1.9,3.3,21.8
2020,30.0,LAC,NBA,PF,19.0,19.0,549.0,4.9,11.4,0.425,1.7,5.5,0.31,3.1,5.9,0.533,1.2,1.4,0.818,0.7,4.4,5.1,1.8,0.9,0.9,1.6,3.4,12.6
2021,31.0,LAC,NBA,PF,4.0,0.0,81.0,4.9,14.2,0.344,3.1,7.6,0.412,1.8,6.7,0.267,1.8,1.8,1.0,1.8,4.4,6.2,1.3,0.0,0.0,2.7,3.6,14.7
