Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,16,485,MIA,Miami Heat,25.0,NBA,PG,72.0,6.0,1630.0,4.3,10.6,0.41,0.1,0.9,0.15,4.2,9.7,0.43,1.4,2.3,0.63,1.0,3.0,4.0,5.9,1.6,0.2,2.6,3.4,10.2
2002,16,485,MIA,Miami Heat,26.0,NBA,PG,46.0,18.0,1050.0,3.1,8.9,0.34,0.0,0.7,0.05,3.0,8.3,0.36,0.7,1.2,0.53,0.7,3.4,4.0,7.3,1.7,0.1,2.5,2.9,6.8
2003,16,485,MIA,Miami Heat,27.0,NBA,PG,49.0,26.0,912.0,3.3,9.2,0.36,0.0,0.3,0.0,3.3,8.9,0.37,1.3,2.0,0.66,0.5,2.8,3.3,8.0,1.8,0.2,3.2,2.8,7.9
2004,27,485,SAS,San Antonio Spurs,28.0,NBA,PG,5.0,2.0,87.0,4.6,15.3,0.3,0.0,1.2,0.0,4.6,14.1,0.32,0.0,0.0,,0.8,3.7,4.6,5.0,1.7,0.0,5.0,3.7,9.1
2005,18,485,MIN,Minnesota Timberwolves,29.0,NBA,PG,66.0,12.0,742.0,3.5,8.6,0.41,0.1,0.8,0.12,3.4,7.8,0.44,1.7,2.5,0.69,0.6,2.8,3.3,7.8,1.7,0.9,3.0,4.3,8.8
2006,18,485,MIN,Minnesota Timberwolves,30.0,NBA,PG,45.0,8.0,589.0,3.2,8.4,0.39,0.2,0.9,0.27,3.0,7.5,0.4,2.4,3.4,0.73,0.6,3.2,3.8,6.2,1.5,0.6,2.4,4.3,9.2
2007,8,485,DEN,Denver Nuggets,31.0,NBA,PG,2.0,0.0,37.0,2.9,7.8,0.38,0.0,1.9,0.0,2.9,5.8,0.5,0.0,0.0,,0.0,2.9,2.9,10.7,0.0,1.0,5.8,3.9,5.8
2008,8,485,DEN,Denver Nuggets,32.0,NBA,PG,70.0,67.0,1960.0,4.0,8.7,0.46,0.8,2.4,0.35,3.2,6.4,0.5,1.2,1.6,0.75,0.5,3.2,3.7,7.1,2.0,0.5,2.3,3.2,10.0
2009,8,485,DEN,Denver Nuggets,33.0,NBA,PG,78.0,5.0,1787.0,3.4,7.8,0.43,0.4,1.8,0.24,2.9,6.0,0.49,1.1,1.6,0.73,0.8,3.3,4.1,7.3,1.9,0.3,3.1,2.9,8.3
2010,8,485,DEN,Denver Nuggets,34.0,NBA,PG,54.0,7.0,859.0,3.2,7.6,0.42,0.7,2.6,0.27,2.5,4.9,0.5,0.5,0.5,0.85,0.7,3.0,3.7,6.7,1.6,0.5,2.4,3.0,7.5
2011,31,485,TOT,Total After Trade,35.0,NBA,PG,33.0,0.0,463.0,3.5,8.2,0.42,0.9,3.1,0.3,2.6,5.1,0.5,0.6,0.6,1.0,0.5,3.4,4.0,5.4,2.1,0.5,3.0,3.8,8.6
2011,8,485,DEN,Denver Nuggets,35.0,NBA,PG,14.0,0.0,153.0,2.4,7.1,0.33,0.9,2.8,0.33,1.4,4.2,0.33,0.5,0.5,1.0,0.0,2.8,2.8,6.1,2.1,0.2,3.3,4.5,6.1
2011,20,485,NYK,New York Knicks,35.0,NBA,PG,19.0,0.0,310.0,4.1,8.8,0.46,0.9,3.3,0.29,3.1,5.6,0.56,0.7,0.7,1.0,0.8,3.7,4.5,5.0,2.1,0.6,2.9,3.5,9.8
2012,28,485,TOR,Toronto Raptors,36.0,NBA,PG,24.0,0.0,209.0,2.9,9.1,0.32,0.9,2.9,0.29,2.1,6.2,0.33,1.4,1.7,0.8,0.9,4.8,5.7,5.9,1.4,0.7,2.9,3.4,8.1
