Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,7,1200,DAL,Dallas Mavericks,Devin Harris,"February 27, 1983",21.0,NBA,PG,76.0,19.0,1173.0,4.8,11.2,0.43,1.4,4.0,0.34,3.5,7.2,0.48,2.4,3.2,0.76,0.9,2.3,3.1,5.2,2.4,0.6,2.5,4.3,13.4
2006,7,1200,DAL,Dallas Mavericks,Devin Harris,"February 27, 1983",22.0,NBA,PG,56.0,4.0,1275.0,5.4,11.4,0.47,0.1,0.6,0.24,5.2,10.8,0.48,4.8,6.7,0.72,0.7,2.8,3.5,5.0,1.5,0.5,2.4,3.4,15.6
2007,7,1200,DAL,Dallas Mavericks,Devin Harris,"February 27, 1983",23.0,NBA,PG,80.0,61.0,2081.0,5.1,10.3,0.49,0.2,0.9,0.28,4.8,9.4,0.51,3.7,4.5,0.82,0.8,2.6,3.4,5.1,1.7,0.4,2.5,4.2,14.1
2008,31,1200,TOT,Total After Trade,Devin Harris,"February 27, 1983",24.0,NBA,PG,64.0,61.0,2022.0,5.7,12.3,0.46,1.0,3.0,0.34,4.7,9.4,0.5,4.4,5.4,0.82,0.5,2.6,3.1,6.6,1.6,0.2,2.9,3.4,16.8
2008,7,1200,DAL,Dallas Mavericks,Devin Harris,"February 27, 1983",24.0,NBA,PG,39.0,39.0,1184.0,5.7,11.8,0.48,0.8,2.1,0.36,4.9,9.6,0.51,4.9,6.0,0.82,0.5,2.3,2.8,6.3,1.7,0.1,2.8,3.9,17.0
2008,3,1200,NJN,New Jersey Nets,Devin Harris,"February 27, 1983",24.0,NBA,PG,25.0,22.0,838.0,5.8,13.1,0.44,1.3,4.2,0.32,4.4,9.0,0.49,3.7,4.5,0.83,0.5,3.1,3.5,7.0,1.5,0.3,2.9,2.7,16.6
2009,3,1200,NJN,New Jersey Nets,Devin Harris,"February 27, 1983",25.0,NBA,PG,69.0,69.0,2494.0,6.6,15.0,0.44,0.9,3.2,0.29,5.6,11.8,0.48,7.2,8.7,0.82,0.4,2.9,3.3,6.9,1.6,0.2,3.1,2.4,21.2
2010,3,1200,NJN,New Jersey Nets,Devin Harris,"February 27, 1983",26.0,NBA,PG,64.0,61.0,2221.0,5.8,14.3,0.4,1.0,3.5,0.28,4.8,10.8,0.44,5.0,6.3,0.8,0.4,2.9,3.3,6.9,1.3,0.3,2.9,2.9,17.5
2011,31,1200,TOT,Total After Trade,Devin Harris,"February 27, 1983",27.0,NBA,PG,71.0,70.0,2254.0,5.5,13.0,0.42,0.9,2.9,0.32,4.6,10.1,0.45,5.4,6.4,0.83,0.3,2.4,2.7,8.0,1.1,0.1,3.3,2.6,17.2
2011,3,1200,NJN,New Jersey Nets,Devin Harris,"February 27, 1983",27.0,NBA,PG,54.0,54.0,1724.0,5.4,12.8,0.42,0.7,2.3,0.3,4.7,10.5,0.45,5.4,6.4,0.84,0.2,2.5,2.7,8.6,1.2,0.1,3.3,2.7,16.9
