Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1983,11,2822,HOU,Houston Rockets,22.0,NBA,SG,73.0,1708.0,10.3,0.46,0.04,0.16,4.4,8.0,6.1,13.5,1.5,0.6,14.2,22.7,-1.4,0.6,-0.8,-0.02,-2.6,-1.6,-4.2,-1.0
1984,11,2822,HOU,Houston Rockets,23.0,NBA,SG,68.0,616.0,11.8,0.51,0.09,0.14,4.9,8.7,6.8,14.5,1.0,0.4,15.6,25.3,-0.2,0.4,0.2,0.02,-2.0,-1.8,-3.9,-0.3
1985,31,2822,TOT,Total After Trade,24.0,NBA,SG,21.0,349.0,15.5,0.57,0.03,0.26,6.5,7.4,6.9,6.0,1.7,0.8,9.0,18.8,0.7,0.1,0.7,0.1,0.9,-1.5,-0.6,0.1
1985,9,2822,DET,Detroit Pistons,24.0,NBA,SG,2.0,5.0,-7.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,23.0,0.0,0.0,0.0,-0.21,-13.1,-2.9,-15.9,0.0
1985,10,2822,GSW,Golden State Warriors,24.0,NBA,SG,19.0,344.0,15.9,0.57,0.03,0.26,6.6,7.5,7.0,6.1,1.8,0.8,8.5,18.7,0.7,0.1,0.8,0.11,1.1,-1.5,-0.3,0.1
1986,10,2822,GSW,Golden State Warriors,25.0,NBA,SG,82.0,2158.0,14.2,0.54,0.03,0.28,4.6,7.3,5.9,7.6,1.5,0.9,11.2,22.0,2.5,0.6,3.1,0.07,-0.8,-1.3,-2.1,0.0
1987,10,2822,GSW,Golden State Warriors,26.0,NBA,SG,82.0,1650.0,13.2,0.51,0.01,0.29,4.5,7.2,5.8,9.5,1.9,0.5,11.4,25.1,0.4,0.8,1.3,0.04,-1.9,-1.3,-3.3,-0.5
1988,10,2822,GSW,Golden State Warriors,27.0,NBA,SG,47.0,958.0,13.0,0.5,0.02,0.22,4.6,4.8,4.7,10.3,1.6,0.2,11.8,28.7,-0.3,0.1,-0.2,-0.01,-1.5,-2.7,-4.3,-0.6
1989,10,2822,GSW,Golden State Warriors,28.0,NBA,SF,66.0,1569.0,16.7,0.52,0.01,0.26,7.0,9.7,8.4,9.0,2.3,0.6,10.8,25.9,1.7,1.4,3.1,0.1,-0.3,-1.1,-1.3,0.3
1990,10,2822,GSW,Golden State Warriors,29.0,NBA,SF,82.0,2376.0,14.8,0.53,0.01,0.26,5.4,10.8,8.2,9.9,1.7,0.3,10.3,23.4,1.9,0.8,2.7,0.05,-0.6,-1.9,-2.4,-0.3
1991,14,2822,LAL,Los Angeles Lakers,30.0,NBA,SG,82.0,1498.0,12.8,0.49,0.01,0.23,6.6,7.3,7.0,8.8,1.1,0.3,9.0,26.7,0.7,1.3,2.1,0.07,-2.2,-1.7,-3.9,-0.7
1992,14,2822,LAL,Los Angeles Lakers,31.0,NBA,SG,82.0,1602.0,14.5,0.49,0.0,0.24,6.4,6.6,6.5,12.3,2.1,0.3,11.3,27.5,0.2,1.0,1.3,0.04,-1.1,-1.5,-2.6,-0.2
1993,11,2822,HOU,Houston Rockets,32.0,NBA,SG,2.0,25.0,2.1,0.32,0.0,0.29,0.0,12.8,6.8,10.7,0.0,0.0,11.3,15.7,-0.1,0.0,0.0,-0.08,-7.4,-5.0,-12.3,-0.1
