Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1977-78,23.0,NYK,NBA,PG,81.0,,1550.0,305.0,689.0,0.443,,,,305.0,689.0,0.443,0.443,146.0,207.0,0.705,85.0,124.0,209.0,363.0,108.0,15.0,242.0,211.0,756.0,,0.0
1978-79,24.0,NYK,NBA,PG,81.0,,2370.0,575.0,1257.0,0.457,,,,575.0,1257.0,0.457,0.457,251.0,313.0,0.802,104.0,187.0,291.0,504.0,128.0,19.0,285.0,274.0,1401.0,,1.0
1979-80,25.0,NYK,NBA,PG,82.0,,2582.0,687.0,1384.0,0.496,7.0,37.0,0.189,680.0,1347.0,0.505,0.499,333.0,423.0,0.787,149.0,263.0,412.0,512.0,167.0,24.0,256.0,295.0,1714.0,,1.0
1980-81,26.0,NYK,NBA,PG,79.0,,2742.0,616.0,1335.0,0.461,16.0,68.0,0.235,600.0,1267.0,0.474,0.467,312.0,382.0,0.817,122.0,199.0,321.0,432.0,185.0,37.0,235.0,270.0,1560.0,,0.0
1981-82,27.0,NJN,NBA,SG,82.0,69.0,2732.0,639.0,1383.0,0.462,9.0,54.0,0.167,630.0,1329.0,0.474,0.465,387.0,465.0,0.832,117.0,208.0,325.0,488.0,199.0,43.0,290.0,302.0,1674.0,,0.0
1982-83,28.0,KCK,NBA,PG,72.0,68.0,2170.0,419.0,1068.0,0.392,15.0,74.0,0.203,404.0,994.0,0.406,0.399,256.0,333.0,0.769,93.0,234.0,327.0,569.0,120.0,26.0,335.0,248.0,1109.0,,2.0
1983-84,29.0,NYK,NBA,SG,76.0,63.0,2230.0,418.0,939.0,0.445,25.0,81.0,0.309,393.0,858.0,0.458,0.458,263.0,318.0,0.827,67.0,200.0,267.0,449.0,162.0,26.0,219.0,274.0,1124.0,,1.0
1984-85,30.0,BOS,NBA,PG,23.0,5.0,459.0,55.0,143.0,0.385,6.0,23.0,0.261,49.0,120.0,0.408,0.406,31.0,46.0,0.674,16.0,41.0,57.0,90.0,30.0,5.0,42.0,56.0,147.0,,0.0
1985-86,31.0,TOT,NBA,PG,47.0,21.0,827.0,117.0,306.0,0.382,6.0,19.0,0.316,111.0,287.0,0.387,0.392,115.0,126.0,0.913,35.0,51.0,86.0,187.0,61.0,4.0,101.0,124.0,355.0,,0.0
1985-86,31.0,ATL,NBA,PG,19.0,13.0,367.0,57.0,143.0,0.399,4.0,11.0,0.364,53.0,132.0,0.402,0.413,41.0,48.0,0.854,19.0,26.0,45.0,67.0,28.0,1.0,41.0,48.0,159.0,,0.0
1985-86,31.0,SAS,NBA,PG,23.0,8.0,397.0,50.0,131.0,0.382,2.0,6.0,0.333,48.0,125.0,0.384,0.389,62.0,64.0,0.969,13.0,24.0,37.0,111.0,28.0,3.0,51.0,64.0,164.0,,0.0
1985-86,31.0,NJN,NBA,PG,5.0,0.0,63.0,10.0,32.0,0.313,0.0,2.0,0.0,10.0,30.0,0.333,0.313,12.0,14.0,0.857,3.0,1.0,4.0,9.0,5.0,0.0,9.0,12.0,32.0,,0.0
1986-87,32.0,NJN,NBA,PG,32.0,14.0,800.0,131.0,290.0,0.452,7.0,28.0,0.25,124.0,262.0,0.473,0.464,49.0,60.0,0.817,26.0,49.0,75.0,185.0,38.0,9.0,94.0,111.0,318.0,,0.0
