Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,11,1712,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",22.0,NBA,PG,7,,21.3,1.4,5.4,0.26,0.0,0.6,0.0,1.4,4.9,0.29,0.26,2.7,3.0,0.9,0.3,1.4,1.7,3.4,0.9,0.0,0.9,1.7,5.6
1981,11,1712,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",23.0,NBA,PG,17,,12.8,1.8,4.5,0.39,0.0,0.0,,1.8,4.5,0.39,0.39,0.9,1.0,0.88,0.3,0.7,1.0,2.6,1.1,0.2,1.2,1.5,4.4
1982,11,1712,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",24.0,NBA,PG,3,,31.0,6.7,15.7,0.43,0.0,0.3,0.0,6.7,15.3,0.44,0.43,0.7,0.7,1.0,0.3,1.3,1.7,3.3,1.3,0.3,1.7,3.0,14.0
1985,11,1712,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",27.0,NBA,PG,5,0.0,3.2,0.4,1.2,0.33,0.0,0.4,0.0,0.4,0.8,0.5,0.33,0.4,0.4,1.0,0.2,0.4,0.6,0.6,0.0,0.0,0.2,0.4,1.2
1986,11,1712,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",28.0,NBA,PG,15,0.0,11.3,1.6,5.3,0.3,0.5,1.0,0.47,1.1,4.3,0.26,0.34,1.3,1.5,0.87,0.2,0.8,1.0,2.7,0.6,0.0,0.6,0.8,5.0
1987,11,1712,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",29.0,NBA,PG,10,10.0,38.4,4.4,10.7,0.41,0.4,1.6,0.25,4.0,9.1,0.44,0.43,4.9,6.0,0.82,0.6,1.9,2.5,7.2,1.9,0.3,2.8,4.2,14.1
1988,11,1712,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",30.0,NBA,SG,4,0.0,9.5,1.8,4.8,0.37,0.5,1.5,0.33,1.3,3.3,0.38,0.42,1.0,1.0,1.0,0.0,0.8,0.8,2.3,0.5,0.0,1.5,1.5,5.0
1989,11,1712,HOU,Houston Rockets,Allen Leavell,"May 27, 1957",31.0,NBA,SG,2,0.0,2.5,0.5,1.5,0.33,0.0,0.0,,0.5,1.5,0.33,0.33,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0
