Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2009,11,60,HOU,Houston Rockets,12,Rafer Alston,PG,6-2,171,"July 24, 1976",US,9,Fresno State
2009,11,174,HOU,Houston Rockets,17,Brent Barry,SG,6-6,185,"December 31, 1971",US,13,Oregon State
2009,11,189,HOU,Houston Rockets,31,Shane Battier,SG,6-8,220,"September 9, 1978",US,7,Duke
2009,11,361,HOU,Houston Rockets,0,Aaron Brooks,PG,6-0,161,"January 14, 1985",US,1,Oregon
2009,11,591,HOU,Houston Rockets,43,Brian Cook,PF,6-9,234,"December 4, 1980",US,5,Illinois
2009,11,762,HOU,Houston Rockets,15,Joey Dorsey,PF,6-8,268,"December 16, 1983",US,R,Memphis
2009,11,1232,HOU,Houston Rockets,44,Chuck Hayes,C,6-6,240,"June 11, 1983",US,3,Kentucky
2009,11,1243,HOU,Houston Rockets,2,Luther Head,PG,6-3,185,"November 26, 1982",US,3,Illinois
2009,11,1687,HOU,Houston Rockets,14,Carl Landry,PF,6-9,248,"September 19, 1983",US,1,Purdue
2009,11,1782,HOU,Houston Rockets,7,Kyle Lowry,PG,6-0,196,"March 25, 1986",US,2,Villanova
2009,11,1935,HOU,Houston Rockets,1,Tracy McGrady,SG,6-8,210,"May 24, 1979",US,11,
2009,11,2007,HOU,Houston Rockets,11,Yao Ming,C,7-6,310,"September 12, 1980",CN,6,
2009,11,2099,HOU,Houston Rockets,55,Dikembe Mutombo,C,7-2,245,"June 25, 1966",CD,17,Georgetown
2009,11,2581,HOU,Houston Rockets,4,Luis Scola,PF,6-9,240,"April 30, 1980",AR,1,
2009,11,2995,HOU,Houston Rockets,13,Von Wafer,SG,6-5,210,"July 21, 1985",US,3,Florida State
2009,11,3093,HOU,Houston Rockets,8,James White,SF,6-7,200,"October 21, 1982",US,1,"Florida, Cincinnati"
2009,11,3236,HOU,Houston Rockets,96,Metta World Peace,SF,6-6,260,"November 13, 1979",US,9,St. John's
