Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2009,27,25,SAS,San Antonio Spurs,19,Blake Ahearn,PG,6-2,190,"May 27, 1984",US,1,Missouri State University
2009,27,291,SAS,San Antonio Spurs,15,Matt Bonner,PF,6-10,235,"April 5, 1980",US,4,Florida
2009,27,309,SAS,San Antonio Spurs,12,Bruce Bowen,SF,6-7,185,"June 14, 1971",US,12,Cal State Fullerton
2009,27,636,SAS,San Antonio Spurs,22,Austin Croshere,PF,6-9,235,"May 1, 1975",US,11,Providence
2009,27,800,SAS,San Antonio Spurs,21,Tim Duncan,C,6-11,250,"April 25, 1976",VI,11,Wake Forest
2009,27,891,SAS,San Antonio Spurs,33,Desmon Farmer,SG,6-5,220,"October 7, 1981",US,1,USC
2009,27,916,SAS,San Antonio Spurs,4,Michael Finley,SF,6-7,215,"March 6, 1973",US,13,Wisconsin
2009,27,1040,SAS,San Antonio Spurs,20,Manu Ginobili,SG,6-6,205,"July 28, 1977",AR,6,
2009,27,1056,SAS,San Antonio Spurs,90,Drew Gooden,PF,6-10,250,"September 24, 1981",US,6,Kansas
2009,27,1147,SAS,San Antonio Spurs,1,Malik Hairston,SG,6-6,220,"February 23, 1987",US,R,Oregon
2009,27,1289,SAS,San Antonio Spurs,3,George Hill,PG,6-4,188,"May 4, 1986",US,R,IUPUI
2009,27,1869,SAS,San Antonio Spurs,8,Roger Mason,SG,6-5,200,"September 10, 1980",US,4,Virginia
2009,27,1972,SAS,San Antonio Spurs,54,Pops Mensah-Bonsu,PF,6-9,240,"September 7, 1983",GB,1,George Washington
2009,27,2184,SAS,San Antonio Spurs,7,Fabricio Oberto,C,6-10,245,"March 21, 1975",AR,3,
2009,27,2251,SAS,San Antonio Spurs,9,Tony Parker,PG,6-2,185,"May 17, 1982",BE,7,
2009,27,2857,SAS,San Antonio Spurs,40,Kurt Thomas,PF,6-9,230,"October 4, 1972",US,13,TCU
2009,27,2895,SAS,San Antonio Spurs,35,Anthony Tolliver,PF,6-8,240,"June 1, 1985",US,R,Creighton
2009,27,2941,SAS,San Antonio Spurs,5,Ime Udoka,SF,6-6,215,"August 9, 1977",US,4,"San Francisco, Portland State"
2009,27,2967,SAS,San Antonio Spurs,11,Jacque Vaughn,PG,6-1,190,"February 11, 1975",US,11,Kansas
2009,27,3164,SAS,San Antonio Spurs,2,Marcus Eliot Williams,PF,6-7,205,"November 18, 1986",US,1,Arizona
