Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017,29,UTA,Utah Jazz,Rudy Gobert,24.0,81,81.0,2744,413,625,0.66,0,1,0.0,413,624,0.66,0.66,311,476,0.65,314,721,1035,97,49,214,147,246,1137
2017,29,UTA,Utah Jazz,Gordon Hayward,26.0,73,73.0,2516,545,1156,0.47,149,374,0.4,396,782,0.51,0.54,362,429,0.84,49,345,394,252,73,20,140,117,1601
2017,29,UTA,Utah Jazz,Joe Ingles,29.0,82,26.0,1972,204,451,0.45,123,279,0.44,81,172,0.47,0.59,50,68,0.74,23,238,261,225,96,8,107,163,581
2017,29,UTA,Utah Jazz,Joe Johnson,35.0,78,14.0,1843,273,626,0.44,106,258,0.41,167,368,0.45,0.52,63,77,0.82,33,210,243,144,36,18,69,93,715
2017,29,UTA,Utah Jazz,Rodney Hood,24.0,59,55.0,1593,272,666,0.41,114,307,0.37,158,359,0.44,0.49,90,115,0.78,16,186,202,96,38,11,65,132,748
2017,29,UTA,Utah Jazz,George Hill,30.0,49,49.0,1544,289,606,0.48,94,233,0.4,195,373,0.52,0.55,157,196,0.8,23,144,167,204,50,11,85,114,829
2017,29,UTA,Utah Jazz,Boris Diaw,34.0,73,33.0,1283,146,327,0.45,20,81,0.25,126,246,0.51,0.48,26,35,0.74,46,112,158,170,18,9,87,83,338
2017,29,UTA,Utah Jazz,Dante Exum,21.0,66,26.0,1228,155,363,0.43,44,149,0.3,111,214,0.52,0.49,58,73,0.8,30,102,132,111,21,12,80,146,412
2017,29,UTA,Utah Jazz,Shelvin Mack,26.0,55,9.0,1205,170,381,0.45,37,120,0.31,133,261,0.51,0.5,53,77,0.69,20,105,125,154,42,3,90,100,430
2017,29,UTA,Utah Jazz,Derrick Favors,25.0,50,39.0,1186,203,417,0.49,3,10,0.3,200,407,0.49,0.49,67,109,0.62,92,213,305,56,45,40,60,103,476
2017,29,UTA,Utah Jazz,Trey Lyles,21.0,71,4.0,1158,159,439,0.36,65,204,0.32,94,235,0.4,0.44,57,79,0.72,48,187,235,69,26,20,64,97,440
2017,29,UTA,Utah Jazz,Alec Burks,25.0,42,0.0,653,99,248,0.4,25,76,0.33,74,172,0.43,0.45,60,78,0.77,17,103,120,30,18,5,35,50,283
2017,29,UTA,Utah Jazz,Jeff Withey,26.0,51,1.0,432,55,103,0.53,0,1,0.0,55,102,0.54,0.53,36,48,0.75,52,69,121,7,16,32,14,52,146
2017,29,UTA,Utah Jazz,Raul Neto,24.0,40,0.0,346,41,91,0.45,10,31,0.32,31,60,0.52,0.5,8,9,0.89,4,26,30,34,21,5,15,48,100
2017,29,UTA,Utah Jazz,Joel Bolomboy,23.0,12,0.0,53,9,16,0.56,1,4,0.25,8,12,0.67,0.59,3,6,0.5,4,13,17,2,1,2,2,1,22
2017,29,UTA,Utah Jazz,Team Totals,,82,,19755,3033,6515,0.47,791,2128,0.37,2242,4387,0.51,0.53,1401,1875,0.75,771,2774,3545,1651,550,410,1118,1545,8258
