Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011,13,64,LAC,Los Angeles Clippers,Al-Farouq Aminu,1990-09-21,20.0,NBA,SF,81.0,1452.0,9.6,0.5,0.35,0.29,6.1,15.4,10.8,6.4,2.1,1.3,18.3,17.3,-0.8,1.4,0.7,0.02,-2.7,-0.1,-2.8,-0.3
2012,19,64,NOH,New Orleans Hornets,Al-Farouq Aminu,1990-09-21,21.0,NBA,SF,66.0,1477.0,10.6,0.48,0.13,0.31,7.8,16.9,12.4,7.2,2.2,1.9,18.0,16.2,-0.4,1.8,1.4,0.04,-2.9,0.6,-2.2,-0.1
2013,19,64,NOH,New Orleans Hornets,Al-Farouq Aminu,1990-09-21,22.0,NBA,SF,76.0,2066.0,13.7,0.52,0.04,0.29,7.9,26.2,16.9,7.8,2.4,2.1,17.8,14.6,0.7,2.4,3.1,0.07,-1.3,1.2,-0.1,1.0
2014,19,64,NOP,New Orleans Pelicans,Al-Farouq Aminu,1990-09-21,23.0,NBA,SF,80.0,2045.0,13.2,0.52,0.1,0.28,7.2,21.2,14.1,8.4,2.1,1.6,13.7,14.3,1.3,1.8,3.1,0.07,-0.9,0.3,-0.6,0.7
2015,7,64,DAL,Dallas Mavericks,Al-Farouq Aminu,1990-09-21,24.0,NBA,SF,74.0,1366.0,14.4,0.5,0.35,0.33,9.1,18.4,13.7,6.1,2.6,3.7,11.9,15.2,1.2,2.0,3.3,0.12,-0.7,1.5,0.7,1.0
2016,25,64,POR,Portland Trail Blazers,Al-Farouq Aminu,1990-09-21,25.0,NBA,SF,82.0,2341.0,12.7,0.53,0.48,0.22,4.5,18.6,11.5,8.8,1.5,1.8,13.2,16.9,1.7,2.3,4.0,0.08,-0.2,0.2,0.1,1.2
2017,25,64,POR,Portland Trail Blazers,Al-Farouq Aminu,1990-09-21,26.0,NBA,PF,61.0,1773.0,11.3,0.51,0.46,0.29,4.8,23.5,14.1,7.9,1.7,2.0,15.2,15.4,-0.1,2.0,1.9,0.05,-1.4,0.4,-1.1,0.4
2018,25,64,POR,Portland Trail Blazers,Al-Farouq Aminu,1990-09-21,27.0,NBA,PF,69.0,2072.0,12.0,0.52,0.58,0.14,5.2,22.3,13.8,5.8,1.9,1.6,11.3,14.8,0.9,3.2,4.2,0.1,-0.7,1.1,0.4,1.3
2019,25,64,POR,Portland Trail Blazers,Al-Farouq Aminu,1990-09-21,28.0,NBA,PF,81.0,2292.0,13.2,0.57,0.47,0.29,5.3,22.6,14.2,6.0,1.4,1.2,9.7,13.7,3.0,2.8,5.8,0.12,0.1,0.6,0.7,1.5
2020,22,64,ORL,Orlando Magic,Al-Farouq Aminu,1990-09-21,29.0,NBA,PF,18.0,380.0,7.6,0.4,0.42,0.34,6.6,18.4,12.3,7.4,2.3,1.9,14.7,13.2,-0.4,0.5,0.1,0.01,-4.4,1.4,-3.0,-0.1
2021,22,64,ORL,Orlando Magic,Al-Farouq Aminu,1990-09-21,30.0,NBA,PF,16.0,339.0,10.5,0.49,0.35,0.21,5.7,19.7,12.5,11.7,2.4,2.2,19.9,14.1,-0.2,0.5,0.3,0.04,-4.2,1.3,-2.9,-0.1
