Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973,,1890,BUF,None,21.0,NBA,PF,80,,32.0,7.3,16.2,0.452,,,,7.3,16.2,0.452,0.452,3.4,4.4,0.774,,,9.1,1.7,,,,3.2,18.0
1974,,1890,BUF,None,22.0,NBA,C,74,,43.0,12.2,22.3,0.547,,,,12.2,22.3,0.547,0.547,6.2,7.8,0.793,3.8,11.3,15.1,2.3,1.2,3.3,,3.4,30.6
1975,,1890,BUF,None,23.0,NBA,C,82,,43.2,13.4,26.1,0.512,,,,13.4,26.1,0.512,0.512,7.8,9.7,0.805,3.7,10.3,14.1,2.2,1.1,2.1,,3.4,34.5
1976,,1890,BUF,None,24.0,NBA,C,78,,42.7,12.0,24.6,0.487,,,,12.0,24.6,0.487,0.487,7.2,9.4,0.762,3.1,9.3,12.4,4.0,1.2,2.1,,3.8,31.1
1977,31.0,1890,TOT,Total After Trade,25.0,NBA,C,72,,38.9,10.3,20.1,0.512,,,,10.3,20.1,0.512,0.512,5.3,7.2,0.738,2.8,10.1,12.9,2.8,1.1,1.4,,3.6,25.8
1977,,1890,BUF,None,25.0,NBA,C,20,,38.4,9.1,20.0,0.455,,,,9.1,20.0,0.455,0.455,5.5,7.9,0.696,3.3,9.9,13.2,3.3,0.8,1.7,,3.7,23.7
1977,20.0,1890,NYK,New York Knicks,25.0,NBA,C,52,,39.1,10.7,20.1,0.534,,,,10.7,20.1,0.534,0.534,5.2,6.9,0.757,2.6,10.2,12.7,2.7,1.2,1.3,,3.6,26.7
1978,20.0,1890,NYK,New York Knicks,26.0,NBA,C,79,,40.3,10.3,19.8,0.52,,,,10.3,19.8,0.52,0.52,5.9,8.2,0.727,3.0,9.8,12.8,3.8,1.3,1.6,4.4,3.8,26.5
1979,31.0,1890,TOT,Total After Trade,27.0,NBA,"C,PF",60,,37.2,9.9,18.8,0.529,,,,9.9,18.8,0.529,0.529,4.9,7.5,0.656,2.2,6.5,8.7,2.8,1.2,1.1,3.6,3.2,24.8
1979,20.0,1890,NYK,New York Knicks,27.0,NBA,PF,40,,39.9,10.7,19.8,0.541,,,,10.7,19.8,0.541,0.541,5.5,8.4,0.651,2.4,7.1,9.5,3.2,1.6,1.2,3.8,3.4,26.9
1979,2.0,1890,BOS,Boston Celtics,27.0,NBA,C,20,,31.9,8.4,16.7,0.5,,,,8.4,16.7,0.5,0.5,3.9,5.8,0.67,1.8,5.3,7.1,2.0,0.6,1.0,3.2,2.8,20.6
1980,9.0,1890,DET,Detroit Pistons,28.0,NBA,PF,58,,36.2,8.5,17.7,0.48,0.1,0.4,0.125,8.4,17.3,0.489,0.481,4.1,5.6,0.73,1.7,6.3,8.1,3.4,1.3,1.1,4.1,3.1,21.1
1981,31.0,1890,TOT,Total After Trade,29.0,NBA,PF,16,,20.1,4.3,9.8,0.433,0.0,0.1,0.0,4.3,9.8,0.436,0.433,1.8,2.6,0.707,1.1,3.1,4.2,1.9,1.1,0.8,2.0,2.4,10.3
1981,9.0,1890,DET,Detroit Pistons,29.0,NBA,PF,6,,28.0,5.0,13.7,0.366,0.0,0.0,,5.0,13.7,0.366,0.366,2.0,3.3,0.6,1.5,5.3,6.8,3.3,1.3,1.2,3.0,2.7,12.0
1981,3.0,1890,NJN,New Jersey Nets,29.0,NBA,PF,10,,15.3,3.8,7.5,0.507,0.0,0.1,0.0,3.8,7.4,0.514,0.507,1.7,2.1,0.81,0.8,1.8,2.6,1.0,0.9,0.6,1.4,2.2,9.3
1982,14.0,1890,LAL,Los Angeles Lakers,30.0,NBA,C,41,0.0,18.2,3.7,8.0,0.458,0.0,0.1,0.0,3.7,7.9,0.465,0.458,2.2,3.1,0.714,1.1,2.8,3.9,0.8,0.5,0.9,1.2,2.7,9.6
1983,14.0,1890,LAL,Los Angeles Lakers,31.0,NBA,C,47,1.0,21.7,6.2,12.0,0.52,0.0,0.0,0.0,6.2,11.9,0.52,0.52,2.5,3.5,0.73,1.6,3.6,5.3,0.8,0.9,0.9,1.4,3.3,15.0
1984,14.0,1890,LAL,Los Angeles Lakers,32.0,NBA,C,70,0.0,20.8,5.0,10.7,0.471,0.0,0.1,0.0,5.0,10.6,0.474,0.471,3.0,3.8,0.803,1.2,3.0,4.1,1.1,0.6,0.7,1.8,2.6,13.1
1985,14.0,1890,LAL,Los Angeles Lakers,33.0,NBA,C,66,0.0,19.0,4.3,8.3,0.52,0.0,0.0,0.0,4.3,8.3,0.521,0.52,1.8,2.5,0.753,1.2,3.3,4.5,1.0,0.3,0.8,1.4,2.6,10.5
1986,23.0,1890,PHI,Philadelphia 76Ers,34.0,NBA,C,29,0.0,21.0,4.0,8.7,0.462,0.0,0.0,,4.0,8.7,0.462,0.462,2.1,2.8,0.765,0.9,2.7,3.6,1.2,0.3,0.6,1.7,2.2,10.1
