Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2007,21.0,ORL,NBA,C,4.0,167.0,15.3,0.54,0.0,0.786,11.6,30.3,21.1,7.2,0.7,2.0,23.1,21.2,,-0.1,0.1,0.0,0.01,,-0.5,-0.8,-1.3,0.0
2008,22.0,ORL,NBA,C,10.0,421.0,23.2,0.589,0.0,0.669,17.0,26.9,22.0,3.8,1.0,6.0,16.6,21.8,,0.8,0.7,1.5,0.172,,2.1,0.8,2.9,0.5
2009,23.0,ORL,NBA,C,23.0,903.0,25.5,0.634,0.007,0.851,13.8,35.1,24.5,9.0,1.2,5.3,15.4,23.3,,2.6,1.9,4.5,0.241,,3.2,3.0,6.2,1.8
2010,24.0,ORL,NBA,C,14.0,497.0,22.2,0.606,0.0,1.129,9.9,28.3,19.4,7.6,1.2,8.1,19.6,25.9,,0.5,1.5,1.9,0.184,,0.4,3.3,3.8,0.7
2011,25.0,ORL,NBA,C,6.0,258.0,26.1,0.677,0.012,1.086,12.3,30.8,21.4,2.6,0.9,3.4,21.6,28.2,,0.7,0.6,1.3,0.238,,3.3,1.7,5.0,0.5
2013,27.0,LAL,NBA,C,4.0,126.0,19.0,0.588,0.0,0.857,9.1,31.2,19.9,6.2,0.8,4.5,21.7,27.4,,0.0,0.1,0.0,0.019,,-1.5,0.9,-0.6,0.0
2014,28.0,HOU,NBA,C,6.0,231.0,27.2,0.581,0.0,0.604,12.5,26.9,19.5,8.5,0.9,6.0,12.4,28.2,,0.7,0.2,0.9,0.185,,4.3,1.5,5.7,0.4
2015,29.0,HOU,NBA,C,17.0,574.0,20.4,0.546,0.0,0.907,11.3,31.4,21.5,5.9,1.9,5.4,12.7,21.2,,0.6,0.9,1.5,0.126,,1.2,1.2,2.4,0.6
2016,30.0,HOU,NBA,C,5.0,180.0,15.7,0.51,0.021,0.792,14.4,27.4,20.5,8.2,1.1,3.4,15.6,17.5,,0.0,0.1,0.2,0.046,,0.4,-0.9,-0.4,0.1
2017,31.0,ATL,NBA,C,6.0,157.0,13.9,0.541,0.0,0.528,12.8,33.0,22.8,7.6,1.9,2.5,19.9,14.9,,0.0,0.3,0.4,0.114,,-2.5,1.5,-1.0,0.0
2020,34.0,LAL,NBA,C,18.0,282.0,15.7,0.677,0.035,0.789,13.5,21.2,17.4,4.5,1.4,2.8,17.2,14.3,,0.6,0.4,1.0,0.162,,-2.3,0.3,-2.1,0.0
