PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Martell Webster,26,76,62,2200,4.6,10.4,0.442,2.3,5.4,0.42200000000000004,2.3,5.0,0.46299999999999997,2.7,3.2,0.848,0.9,3.9,4.8,2.3,0.8,0.3,1.5,2.7,14.2
Emeka Okafor,30,79,77,2052,5.8,12.1,0.47700000000000004,0.0,0.0,,5.8,12.1,0.47700000000000004,1.9,3.4,0.5710000000000001,3.5,8.6,12.1,1.6,0.8,1.4,1.9,2.5,13.4
Bradley Beal,19,56,46,1745,5.8,14.2,0.41,1.9,4.9,0.386,3.9,9.3,0.424,2.6,3.3,0.7859999999999999,0.9,3.5,4.4,2.8,1.0,0.6,1.9,2.3,16.1
Kevin Séraphin,23,79,8,1721,6.9,15.0,0.461,0.0,0.0,,6.9,15.0,0.461,1.3,1.8,0.693,2.2,5.0,7.2,1.2,0.5,1.2,2.7,4.4,15.1
Nenê Hilário,30,61,49,1659,6.2,12.9,0.48,0.0,0.0,0.0,6.2,12.9,0.48100000000000004,4.3,5.8,0.7290000000000001,2.2,6.6,8.8,3.8,1.2,0.8,3.0,3.7,16.6
John Wall,22,49,42,1602,7.3,16.5,0.441,0.3,1.0,0.267,7.0,15.5,0.452,5.5,6.9,0.804,0.8,3.6,4.4,8.4,1.5,0.8,3.5,2.6,20.4
Trevor Ariza,27,56,15,1471,4.6,11.0,0.41700000000000004,1.9,5.1,0.364,2.7,5.9,0.46299999999999997,1.9,2.3,0.821,1.1,5.4,6.5,2.8,1.8,0.5,2.1,1.8,13.0
A.J. Price,26,57,22,1278,4.5,11.6,0.39,2.0,5.6,0.35,2.6,6.0,0.42700000000000005,1.4,1.7,0.79,0.6,2.6,3.2,5.8,0.9,0.1,1.8,2.1,12.4
Garrett Temple,26,51,36,1156,3.3,8.0,0.40700000000000003,0.8,2.5,0.325,2.5,5.5,0.444,0.8,1.2,0.703,0.9,2.9,3.8,3.6,1.6,0.5,1.9,2.9,8.2
Jordan Crawford,24,43,12,1127,6.7,16.2,0.415,1.9,5.5,0.345,4.9,10.8,0.451,2.8,3.4,0.821,1.0,3.3,4.3,5.0,0.9,0.2,3.1,1.9,18.1
Chris Singleton,23,57,11,924,3.6,9.4,0.382,0.3,1.4,0.19399999999999998,3.3,8.0,0.415,1.6,2.7,0.5710000000000001,2.0,5.2,7.2,1.4,1.5,0.9,1.8,4.8,9.0
Trevor Booker,25,48,14,887,4.4,8.9,0.491,0.0,0.2,0.0,4.4,8.7,0.502,1.6,2.9,0.556,4.0,5.7,9.7,1.6,1.3,0.6,1.3,3.9,10.4
Cartier Martin,28,41,3,694,5.0,13.1,0.381,3.0,7.6,0.397,2.0,5.5,0.358,1.0,1.5,0.7140000000000001,0.6,4.6,5.2,1.0,1.0,0.3,1.7,3.0,14.0
Jan Veselý,22,51,4,601,3.4,6.8,0.5,0.0,0.1,0.0,3.4,6.8,0.504,0.7,2.3,0.308,2.6,4.7,7.3,1.7,0.9,1.0,1.6,6.4,7.5
Shaun Livingston,27,17,4,320,2.7,7.4,0.364,0.0,0.3,0.0,2.7,7.1,0.381,1.7,1.7,1.0,0.2,3.9,4.2,4.3,1.2,0.2,1.9,2.5,7.1
Shelvin Mack,22,7,2,141,4.1,10.2,0.4,1.0,3.3,0.308,3.1,6.9,0.444,0.3,0.5,0.5,0.8,3.3,4.1,5.9,1.5,0.0,2.0,2.6,9.4
Earl Barron,31,11,1,122,3.8,10.9,0.35100000000000003,0.0,0.0,,3.8,10.9,0.35100000000000003,0.6,1.5,0.4,4.7,8.0,12.7,0.9,1.5,1.5,3.0,6.8,8.3
Jannero Pargo,33,7,0,102,2.8,11.3,0.25,1.1,7.1,0.15,1.8,4.2,0.41700000000000004,0.7,0.7,1.0,0.0,2.1,2.1,4.9,0.0,0.4,2.8,2.8,7.4
Jason Collins,34,6,2,54,0.7,4.0,0.16699999999999998,0.0,0.0,,0.7,4.0,0.16699999999999998,1.3,1.3,1.0,0.7,4.7,5.3,1.3,1.3,2.7,1.3,7.3,2.7
