Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1996,22.0,PHO,NBA,SF,82.0,72.0,3212.0,465.0,976.0,0.476,61.0,186.0,0.328,404.0,790.0,0.511,0.508,242.0,323.0,0.749,139.0,235.0,374.0,289.0,85.0,31.0,133.0,199.0,1233.0,,0.0
1997,23.0,TOT,NBA,SF,83.0,54.0,2790.0,475.0,1071.0,0.444,101.0,280.0,0.361,374.0,791.0,0.473,0.491,198.0,245.0,0.808,88.0,284.0,372.0,224.0,68.0,24.0,164.0,138.0,1249.0,,0.0
1997,23.0,PHO,NBA,SF,27.0,18.0,796.0,141.0,297.0,0.475,14.0,55.0,0.255,127.0,242.0,0.525,0.498,56.0,69.0,0.812,34.0,86.0,120.0,68.0,18.0,4.0,44.0,42.0,352.0,,0.0
1997,23.0,DAL,NBA,SF,56.0,36.0,1994.0,334.0,774.0,0.432,87.0,225.0,0.387,247.0,549.0,0.45,0.488,142.0,176.0,0.807,54.0,198.0,252.0,156.0,50.0,20.0,120.0,96.0,897.0,,0.0
1998,24.0,DAL,NBA,SF,82.0,82.0,3394.0,675.0,1505.0,0.449,87.0,244.0,0.357,588.0,1261.0,0.466,0.477,326.0,416.0,0.784,150.0,288.0,438.0,405.0,132.0,30.0,219.0,163.0,1763.0,,1.0
1999,25.0,DAL,NBA,SF,50.0,50.0,2051.0,389.0,876.0,0.444,45.0,136.0,0.331,344.0,740.0,0.465,0.47,186.0,226.0,0.823,69.0,194.0,263.0,218.0,66.0,15.0,107.0,96.0,1009.0,,0.0
2001,27.0,DAL,NBA,SF,82.0,82.0,3443.0,711.0,1552.0,0.458,91.0,263.0,0.346,620.0,1289.0,0.481,0.487,252.0,325.0,0.775,109.0,316.0,425.0,360.0,118.0,32.0,190.0,174.0,1765.0,,1.0
2002,28.0,DAL,NBA,SF,69.0,69.0,2754.0,569.0,1228.0,0.463,76.0,224.0,0.339,493.0,1004.0,0.491,0.494,210.0,251.0,0.837,90.0,270.0,360.0,230.0,65.0,25.0,117.0,144.0,1424.0,,0.0
2003,29.0,DAL,NBA,SF,69.0,69.0,2642.0,507.0,1193.0,0.425,119.0,322.0,0.37,388.0,871.0,0.445,0.475,198.0,230.0,0.861,107.0,295.0,402.0,205.0,76.0,21.0,114.0,105.0,1331.0,,0.0
2004,30.0,DAL,NBA,SG,72.0,72.0,2778.0,514.0,1159.0,0.443,150.0,370.0,0.405,364.0,789.0,0.461,0.508,164.0,193.0,0.85,78.0,247.0,325.0,212.0,84.0,39.0,83.0,118.0,1342.0,,0.0
2005,31.0,DAL,NBA,SG,64.0,64.0,2358.0,387.0,907.0,0.427,116.0,285.0,0.407,271.0,622.0,0.436,0.491,113.0,136.0,0.831,45.0,217.0,262.0,169.0,48.0,18.0,60.0,123.0,1003.0,,0.0
2006,32.0,SAS,NBA,SG,77.0,18.0,2038.0,286.0,695.0,0.412,110.0,279.0,0.394,176.0,416.0,0.423,0.491,98.0,115.0,0.852,31.0,216.0,247.0,116.0,37.0,7.0,62.0,97.0,780.0,,0.0
2007,33.0,SAS,NBA,SF,82.0,16.0,1823.0,273.0,663.0,0.412,104.0,286.0,0.364,169.0,377.0,0.448,0.49,90.0,98.0,0.918,34.0,189.0,223.0,108.0,32.0,16.0,46.0,76.0,740.0,,0.0
2008,34.0,SAS,NBA,SG,82.0,61.0,2204.0,315.0,761.0,0.414,132.0,357.0,0.37,183.0,404.0,0.453,0.501,64.0,80.0,0.8,27.0,227.0,254.0,114.0,29.0,10.0,56.0,93.0,826.0,,0.0
2009,35.0,SAS,NBA,SF,81.0,77.0,2336.0,301.0,689.0,0.437,131.0,319.0,0.411,170.0,370.0,0.459,0.532,51.0,62.0,0.823,26.0,244.0,270.0,114.0,37.0,17.0,61.0,82.0,784.0,,0.0
2010,36.0,TOT,NBA,SF,46.0,7.0,709.0,81.0,184.0,0.44,32.0,82.0,0.39,49.0,102.0,0.48,0.527,8.0,15.0,0.533,6.0,65.0,71.0,43.0,10.0,6.0,21.0,33.0,202.0,,0.0
2010,36.0,SAS,NBA,SF,25.0,6.0,395.0,37.0,97.0,0.381,13.0,41.0,0.317,24.0,56.0,0.429,0.448,6.0,9.0,0.667,5.0,33.0,38.0,19.0,6.0,4.0,13.0,12.0,93.0,,0.0
2010,36.0,BOS,NBA,SF,21.0,1.0,314.0,44.0,87.0,0.506,19.0,41.0,0.463,25.0,46.0,0.543,0.615,2.0,6.0,0.333,1.0,32.0,33.0,24.0,4.0,2.0,8.0,21.0,109.0,,0.0
