Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2016,8,1521,DEN,Denver Nuggets,20.0,NBA,C,80,55,1733,307,600,0.51,28,84,0.33,279,516,0.54,0.54,154,190,0.81,181,379,560,189,79,50,104,208,796,,0
2017,8,1521,DEN,Denver Nuggets,21.0,NBA,C,73,59,2038,494,854,0.58,45,139,0.32,449,715,0.63,0.6,188,228,0.82,212,506,718,359,61,55,171,214,1221,,6
2018,8,1521,DEN,Denver Nuggets,22.0,NBA,C,75,73,2443,504,1010,0.5,111,280,0.4,393,730,0.54,0.55,266,313,0.85,195,608,803,458,90,61,210,212,1385,,10
2019,8,1521,DEN,Denver Nuggets,23.0,NBA,C,80,80,2504,616,1206,0.51,83,270,0.31,533,936,0.57,0.55,289,352,0.82,228,637,865,580,108,55,248,228,1604,,12
2020,8,1521,DEN,Denver Nuggets,24.0,NBA,C,73,73,2336,565,1071,0.53,80,255,0.31,485,816,0.59,0.56,246,301,0.82,166,545,711,512,85,44,226,222,1456,,13
2021,8,1521,DEN,Denver Nuggets,25.0,NBA,C,16,16,571,157,280,0.56,18,51,0.35,139,229,0.61,0.59,80,96,0.83,55,137,192,154,30,8,65,52,412,,5
