Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2002,22.0,TOR,NBA,PF,26.0,118.0,9.9,0.526,0.08,0.32,6.6,17.1,11.7,4.0,0.0,3.8,17.4,13.4,,0.0,0.1,0.1,0.053,,-3.7,-1.1,-4.8,-0.1
2003,23.0,TOR,NBA,PF,67.0,1314.0,12.8,0.492,0.019,0.213,13.5,22.4,17.7,8.4,0.7,1.7,18.1,14.6,,0.7,0.9,1.5,0.056,,-1.7,-1.8,-3.4,-0.5
2004,24.0,TOT,NBA,"C,PF",16.0,98.0,4.1,0.472,0.0,0.133,7.0,19.8,13.4,1.6,1.6,0.0,30.6,10.8,,-0.1,0.1,0.0,-0.015,,-7.6,-2.3,-9.9,-0.2
2004,24.0,TOR,NBA,PF,5.0,38.0,1.3,0.387,0.0,0.667,3.0,30.5,16.7,4.1,1.5,0.0,43.6,8.8,,-0.1,0.1,0.0,-0.02,,-9.3,0.7,-8.6,-0.1
2004,24.0,ATL,NBA,C,11.0,60.0,5.8,0.5,0.0,0.0,9.5,13.1,11.3,0.0,1.8,0.0,25.0,12.1,,0.0,0.0,0.0,-0.012,,-6.5,-4.1,-10.7,-0.1
2005,25.0,TOT,NBA,PF,18.0,119.0,11.7,0.6,0.042,0.333,7.6,18.7,13.2,6.7,0.4,1.2,15.4,12.1,,0.1,0.1,0.2,0.082,,-1.6,-0.3,-1.9,0.0
2005,25.0,ORL,NBA,PF,8.0,55.0,8.3,0.429,0.0,0.0,6.2,22.1,14.3,5.1,0.9,2.6,12.5,6.3,,0.0,0.1,0.1,0.061,,-2.0,1.2,-0.8,0.0
2005,25.0,SAC,NBA,PF,8.0,48.0,12.1,0.615,0.0,0.5,11.6,14.0,12.8,6.5,0.0,0.0,17.0,16.3,,0.1,0.0,0.1,0.076,,-2.5,-2.2,-4.7,0.0
2005,25.0,PHI,NBA,PF,2.0,16.0,22.0,0.765,0.2,0.4,0.0,21.3,10.5,12.7,0.0,0.0,14.5,19.0,,0.0,0.0,0.1,0.174,,2.3,0.0,2.4,0.0
2006,26.0,PHI,NBA,PF,46.0,367.0,8.4,0.417,0.063,0.038,12.7,21.4,17.1,6.9,0.7,1.4,19.1,12.3,,-0.2,0.3,0.1,0.019,,-3.2,-1.4,-4.6,-0.2
