Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1998,6,70,CLE,Cleveland Cavaliers,Derek Anderson,"July 18, 1974",23.0,NBA,SF,66.0,13.0,1839.0,6.9,17.0,0.41,0.5,2.4,0.2,6.4,14.6,0.44,8.0,9.1,0.87,1.6,3.8,5.4,6.6,2.5,0.4,3.7,4.0,22.4,,107.0,101.0
1999,6,70,CLE,Cleveland Cavaliers,Derek Anderson,"July 18, 1974",24.0,NBA,SG,38.0,13.0,978.0,7.1,17.8,0.4,1.2,3.9,0.3,5.9,13.9,0.42,7.8,9.4,0.84,1.1,5.1,6.2,8.2,2.7,0.2,4.7,4.1,23.2,,101.0,102.0
2000,13,70,LAC,Los Angeles Clippers,Derek Anderson,"July 18, 1974",25.0,NBA,SG,64.0,58.0,2201.0,8.8,20.0,0.44,1.3,4.1,0.31,7.5,15.8,0.47,6.3,7.2,0.88,1.9,4.1,6.0,5.1,2.1,0.3,3.9,3.5,25.1,,105.0,111.0
2001,27,70,SAS,San Antonio Spurs,Derek Anderson,"July 18, 1974",26.0,NBA,SG,82.0,82.0,2859.0,7.7,18.6,0.42,1.9,4.7,0.4,5.8,13.9,0.42,6.4,7.5,0.85,1.4,5.4,6.8,5.6,2.2,0.3,3.1,3.5,23.8,,109.0,99.0
2002,25,70,POR,Portland Trail Blazers,Derek Anderson,"July 18, 1974",27.0,NBA,SG,70.0,27.0,1860.0,7.1,17.7,0.4,2.5,6.6,0.37,4.7,11.1,0.42,5.1,6.0,0.86,1.4,4.1,5.5,6.2,2.0,0.2,2.5,3.3,21.9,,114.0,107.0
2003,25,70,POR,Portland Trail Blazers,Derek Anderson,"July 18, 1974",28.0,NBA,PG,76.0,76.0,2556.0,7.5,17.5,0.43,2.4,7.0,0.35,5.0,10.5,0.48,4.9,5.7,0.86,1.1,4.4,5.5,6.8,1.9,0.3,2.7,3.0,22.2,,115.0,105.0
2004,25,70,POR,Portland Trail Blazers,Derek Anderson,"July 18, 1974",29.0,NBA,SG,51.0,46.0,1810.0,7.1,18.8,0.38,2.4,8.0,0.3,4.6,10.9,0.43,4.8,5.8,0.82,0.8,4.8,5.6,7.0,2.0,0.1,2.8,2.4,21.3,,107.0,107.0
2005,25,70,POR,Portland Trail Blazers,Derek Anderson,"July 18, 1974",30.0,NBA,SG,47.0,32.0,1239.0,6.6,16.9,0.39,2.5,6.5,0.38,4.1,10.4,0.39,3.0,3.8,0.8,1.1,4.4,5.5,6.2,1.6,0.2,3.0,3.8,18.6,,103.0,111.0
2006,31,70,TOT,Total After Trade,Derek Anderson,"July 18, 1974",31.0,NBA,SG,43.0,11.0,1047.0,5.5,15.5,0.36,2.0,6.9,0.3,3.5,8.6,0.4,4.8,5.7,0.84,1.1,6.2,7.3,5.2,1.2,0.3,2.8,5.0,17.9,,102.0,106.0
2006,11,70,HOU,Houston Rockets,Derek Anderson,"July 18, 1974",31.0,NBA,SG,20.0,8.0,582.0,6.4,16.2,0.39,1.8,6.3,0.28,4.6,9.9,0.46,5.7,6.8,0.84,1.1,6.7,7.8,5.0,1.4,0.4,3.5,4.6,20.2,,102.0,105.0
2006,16,70,MIA,Miami Heat,Derek Anderson,"July 18, 1974",31.0,NBA,SG,23.0,3.0,465.0,4.5,14.7,0.31,2.4,7.6,0.31,2.1,7.1,0.3,3.6,4.3,0.84,1.0,5.7,6.8,5.4,0.9,0.2,1.9,5.5,15.0,,102.0,107.0
2007,4,70,CHA,Charlotte Bobcats,Derek Anderson,"July 18, 1974",32.0,NBA,SF,50.0,32.0,1190.0,5.5,12.9,0.43,2.4,6.7,0.36,3.2,6.2,0.51,4.1,4.6,0.88,1.3,3.7,5.0,5.8,2.3,0.3,2.5,5.0,17.5,,116.0,109.0
2008,4,70,CHA,Charlotte Bobcats,Derek Anderson,"July 18, 1974",33.0,NBA,SG,28.0,0.0,396.0,6.2,16.5,0.38,2.5,6.9,0.36,3.7,9.6,0.38,3.7,5.0,0.74,1.2,5.7,6.9,5.8,1.6,0.1,3.3,6.5,18.6,,99.0,111.0
