Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,22.0,DEN,NBA,SF,79.0,14.0,1406.0,6.1,14.0,0.439,0.9,2.4,0.38,5.2,11.6,0.45,3.3,4.8,0.672,2.3,3.5,5.8,2.6,1.6,1.2,3.4,5.0,16.4
1995,23.0,DEN,NBA,PF,80.0,77.0,2142.0,6.3,12.9,0.488,0.8,2.5,0.338,5.5,10.4,0.523,3.0,4.6,0.651,2.2,4.3,6.5,2.7,1.6,0.8,2.9,4.7,16.5
1996,24.0,LAC,NBA,SF,67.0,51.0,1950.0,5.6,11.8,0.477,0.9,2.8,0.32,4.7,9.0,0.527,2.1,3.3,0.628,2.1,3.2,5.3,3.1,1.4,0.6,2.7,4.0,14.3
1997,25.0,LAC,NBA,SF,81.0,62.0,2480.0,5.9,12.8,0.462,0.9,2.6,0.361,5.0,10.2,0.487,2.8,4.2,0.663,2.0,4.0,6.0,3.2,1.3,0.9,3.2,3.9,15.6
1998,26.0,LAC,NBA,SF,76.0,70.0,2499.0,6.1,13.5,0.456,1.0,3.1,0.34,5.1,10.4,0.49,3.2,4.7,0.686,2.2,3.9,6.1,2.9,1.3,0.5,2.8,3.5,16.6
1999,27.0,LAC,NBA,SF,47.0,7.0,968.0,4.9,11.0,0.441,0.7,2.3,0.286,4.2,8.7,0.483,2.5,3.8,0.673,2.4,4.2,6.7,2.9,1.7,0.8,2.5,5.2,12.9
2001,29.0,PHO,NBA,SF,82.0,3.0,2183.0,6.2,14.4,0.43,0.9,3.1,0.296,5.3,11.3,0.467,3.1,4.1,0.761,1.6,4.4,5.9,3.0,1.6,0.8,2.6,4.4,16.5
2002,30.0,TOT,NBA,SF,77.0,8.0,1880.0,6.8,14.5,0.471,1.7,4.5,0.374,5.1,10.0,0.514,2.2,2.9,0.785,2.5,4.2,6.7,2.1,1.3,0.6,2.1,4.3,17.6
2002,30.0,PHO,NBA,SF,50.0,7.0,1254.0,7.1,15.3,0.466,1.4,4.0,0.35,5.7,11.3,0.508,2.4,2.8,0.828,2.7,4.2,6.9,2.1,1.4,0.5,1.9,4.2,18.1
2002,30.0,BOS,NBA,SF,27.0,1.0,626.0,6.2,12.8,0.482,2.2,5.5,0.411,3.9,7.3,0.535,2.0,2.9,0.7,2.0,4.2,6.2,2.3,0.9,0.7,2.4,4.5,16.6
2003,31.0,NJN,NBA,PF,68.0,0.0,1303.0,5.1,12.6,0.402,1.2,3.6,0.333,3.8,8.9,0.43,1.9,2.5,0.756,1.7,5.6,7.3,3.0,1.4,0.9,2.5,5.3,13.2
2004,32.0,NJN,NBA,PF,69.0,15.0,1409.0,5.3,12.9,0.41,1.3,3.9,0.329,4.0,9.0,0.445,1.9,2.5,0.765,2.6,5.3,7.8,3.5,1.5,0.7,2.5,4.7,13.8
2005,33.0,TOT,NBA,"PF,SF",58.0,33.0,1367.0,4.5,11.9,0.382,1.3,4.4,0.286,3.3,7.4,0.44,1.4,1.8,0.743,1.6,4.9,6.5,2.3,1.1,0.5,2.3,4.5,11.7
2005,33.0,NOH,NBA,SF,30.0,26.0,882.0,4.4,11.8,0.377,1.0,3.8,0.272,3.4,8.0,0.426,1.3,1.7,0.762,1.1,4.7,5.8,2.4,0.8,0.5,2.7,4.2,11.2
2005,33.0,PHI,NBA,PF,28.0,7.0,485.0,4.7,12.0,0.391,1.7,5.6,0.303,3.0,6.3,0.471,1.5,2.1,0.714,2.4,5.3,7.7,1.9,1.6,0.6,1.5,5.1,12.5
