Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,22.0,NYK,NBA,PF,82,1872,7.4,0.468,0.0,0.347,11.2,16.9,14.1,4.1,1.3,0.9,21.6,16.0,,-1.4,1.3,-0.1,-0.002,,-4.5,-1.6,-6.2,-2.0
1981,23.0,NYK,NBA,PF,76,964,10.4,0.533,0.008,0.362,13.0,15.8,14.4,3.9,0.6,0.8,16.5,14.8,,0.8,0.8,1.6,0.081,,-2.5,-1.5,-4.0,-0.5
1982,24.0,NYK,NBA,PF,48,356,5.7,0.459,0.012,0.47,9.1,16.4,12.7,5.0,0.5,1.0,20.6,14.6,,-0.4,0.2,-0.1,-0.017,,-5.3,-1.2,-6.5,-0.4
