PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Karl Malone,34,81,81,37.4,9.6,18.2,0.53,0.0,0.1,0.33299999999999996,9.6,18.1,0.531,0.531,7.8,10.2,0.7609999999999999,2.3,8.0,10.3,3.9,1.2,0.9,3.0,2.9,27.0
Jeff Hornacek,34,80,80,30.8,5.0,10.4,0.48200000000000004,0.7,1.6,0.441,4.3,8.8,0.489,0.516,3.6,4.0,0.885,0.8,2.6,3.4,4.4,1.4,0.2,1.7,2.2,14.2
John Stockton,35,64,64,29.0,4.2,8.0,0.528,0.6,1.4,0.429,3.6,6.6,0.55,0.5670000000000001,3.0,3.6,0.8270000000000001,0.5,2.0,2.6,8.5,1.4,0.2,2.5,2.2,12.0
Bryon Russell,27,82,7,27.1,2.8,6.4,0.43,0.9,2.6,0.341,1.9,3.8,0.49200000000000005,0.5,2.6,3.4,0.7659999999999999,1.0,3.0,4.0,1.2,1.1,0.4,1.0,2.8,9.0
Adam Keefe,27,80,75,25.6,2.9,5.3,0.54,0.0,0.0,,2.9,5.3,0.54,0.54,2.0,2.5,0.81,2.2,3.2,5.5,1.1,0.7,0.3,0.9,2.2,7.8
Howard Eisley,25,82,18,21.0,2.8,6.3,0.441,0.6,1.4,0.40700000000000003,2.2,4.9,0.451,0.48700000000000004,1.5,1.8,0.852,0.3,1.7,2.0,4.2,0.7,0.2,2.0,2.2,7.7
Greg Ostertag,24,63,23,20.4,1.8,3.8,0.48100000000000004,0.0,0.0,,1.8,3.8,0.48100000000000004,0.48100000000000004,1.1,2.2,0.479,2.1,3.8,5.9,0.4,0.4,2.1,1.2,2.6,4.7
Shandon Anderson,24,82,2,19.5,3.3,6.1,0.5379999999999999,0.1,0.4,0.21899999999999997,3.2,5.7,0.56,0.545,1.7,2.3,0.735,1.0,1.7,2.8,1.1,0.8,0.2,1.1,1.8,8.3
Greg Foster,29,78,49,18.5,2.4,5.4,0.445,0.0,0.1,0.222,2.4,5.2,0.45,0.447,0.9,1.1,0.77,1.1,2.4,3.5,0.7,0.2,0.4,0.9,2.4,5.7
Antoine Carr,36,66,8,16.5,2.3,4.9,0.465,0.0,0.0,,2.3,4.9,0.465,0.465,1.2,1.5,0.7759999999999999,0.6,1.3,2.0,0.7,0.2,0.8,0.7,3.0,5.7
Chris Morris,32,54,1,10.0,1.6,3.8,0.41100000000000003,0.4,1.1,0.306,1.2,2.7,0.455,0.457,0.8,1.1,0.721,0.6,1.5,2.1,0.4,0.5,0.3,0.6,1.1,4.3
Jacque Vaughn,22,45,0,9.3,1.0,2.7,0.361,0.1,0.2,0.375,0.9,2.5,0.36,0.373,1.1,1.5,0.706,0.1,0.8,0.8,1.9,0.2,0.0,1.2,1.4,3.1
William Cunningham,23,6,2,6.3,0.7,1.5,0.444,0.0,0.0,,0.7,1.5,0.444,0.444,0.0,0.0,,0.7,0.7,1.3,0.2,0.3,0.0,0.0,1.7,1.3
Troy Hudson,21,8,0,2.9,0.8,1.8,0.429,0.0,0.4,0.0,0.8,1.4,0.545,0.429,0.0,0.0,,0.1,0.1,0.3,0.5,0.3,0.0,0.1,0.1,1.5
