PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Isaac Austin,28,26,25,34.4,5.9,13.0,0.45399999999999996,0.0,0.2,0.0,5.9,12.8,0.461,0.45399999999999996,3.4,5.2,0.652,3.1,5.7,8.7,3.4,0.7,0.8,3.4,2.7,15.2
Rodney Rogers,26,76,70,32.9,5.6,12.3,0.456,0.9,2.8,0.34,4.7,9.5,0.49,0.494,3.0,4.3,0.6859999999999999,2.0,3.5,5.6,2.7,1.2,0.5,2.5,3.2,15.1
Brent Barry,26,41,36,32.7,4.6,10.8,0.428,1.9,4.8,0.4,2.7,6.1,0.45,0.516,2.5,3.0,0.8440000000000001,0.7,2.8,3.5,3.2,1.2,0.6,2.3,2.1,13.7
Lamond Murray,24,79,65,32.6,6.0,12.5,0.48100000000000004,0.7,1.9,0.353,5.3,10.5,0.504,0.508,2.8,3.7,0.748,2.2,3.9,6.1,1.8,1.5,0.7,2.2,2.4,15.4
Lorenzen Wright,22,69,38,30.0,3.5,7.9,0.445,0.0,0.0,0.0,3.5,7.8,0.446,0.445,2.0,3.1,0.659,2.6,6.2,8.8,0.8,0.8,1.3,1.2,3.4,9.0
Darrick Martin,26,82,63,28.0,3.4,8.9,0.377,1.3,3.6,0.365,2.0,5.3,0.384,0.45,2.2,2.6,0.848,0.2,1.8,2.0,4.0,1.0,0.1,1.9,2.4,10.3
Loy Vaught,29,10,6,26.5,3.6,8.4,0.429,0.0,0.2,0.0,3.6,8.2,0.439,0.429,0.3,0.8,0.375,1.6,4.9,6.5,0.7,0.4,0.2,1.3,3.3,7.5
Eric Piatkowski,27,67,35,26.0,3.8,8.5,0.452,1.6,3.9,0.409,2.3,4.6,0.489,0.546,2.1,2.5,0.8240000000000001,1.0,2.5,3.5,1.3,0.8,0.2,1.2,2.0,11.3
Maurice Taylor,21,71,3,21.3,4.5,9.5,0.47600000000000003,0.0,0.0,0.0,4.5,9.5,0.47600000000000003,0.47600000000000003,2.4,3.4,0.7090000000000001,1.7,2.5,4.2,0.7,0.5,0.6,1.5,3.1,11.5
Pooh Richardson,31,69,17,18.1,1.8,4.8,0.37200000000000005,0.2,0.8,0.193,1.6,4.0,0.409,0.389,0.4,0.6,0.698,0.2,1.1,1.4,3.3,0.6,0.0,0.8,1.0,4.2
James Robinson,27,70,13,17.6,2.8,7.2,0.389,1.1,3.2,0.32899999999999996,1.7,3.9,0.43799999999999994,0.46299999999999997,1.1,1.5,0.72,0.5,1.1,1.6,1.9,0.5,0.1,1.4,1.4,7.7
Stojko Vranković,34,65,38,15.3,1.2,2.9,0.425,0.0,0.0,,1.2,2.9,0.425,0.425,0.6,1.0,0.569,1.1,3.0,4.0,0.6,0.2,1.0,0.7,2.0,3.0
Keith Closs,21,58,1,12.8,1.6,3.6,0.449,0.0,0.0,,1.6,3.6,0.449,0.449,0.8,1.3,0.597,1.1,1.8,2.9,0.3,0.2,1.4,0.7,1.3,4.0
Charles Smith,22,23,0,11.3,2.0,4.7,0.42100000000000004,0.6,1.9,0.318,1.3,2.7,0.49200000000000005,0.486,0.2,0.4,0.556,0.3,0.5,0.8,0.8,0.4,0.2,0.9,0.9,4.7
James Collins,24,23,0,4.5,0.9,2.4,0.382,0.4,0.9,0.45,0.5,1.5,0.34299999999999997,0.46399999999999997,0.3,0.6,0.5710000000000001,0.3,0.3,0.6,0.1,0.3,0.1,0.3,0.5,2.6
