PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Tim Duncan,21,82,82,39.1,8.6,15.7,0.5489999999999999,0.0,0.1,0.0,8.6,15.6,0.5529999999999999,0.5489999999999999,3.9,5.9,0.662,3.3,8.6,11.9,2.7,0.7,2.5,3.4,3.1,21.1
Avery Johnson,32,75,73,35.7,4.3,8.9,0.478,0.0,0.2,0.154,4.3,8.8,0.485,0.48,1.6,2.2,0.726,0.4,1.6,2.0,7.9,1.1,0.2,2.2,1.9,10.2
David Robinson,32,73,73,33.7,7.5,14.6,0.511,0.0,0.1,0.25,7.4,14.5,0.512,0.511,6.6,9.0,0.735,3.3,7.3,10.6,2.7,0.9,2.6,2.8,2.8,21.6
Vinny Del Negro,31,54,38,31.9,3.9,8.9,0.441,0.3,0.7,0.436,3.6,8.1,0.441,0.45799999999999996,1.4,1.7,0.7959999999999999,0.2,2.6,2.8,3.4,0.7,0.1,1.0,2.1,9.5
Sean Elliott,29,36,36,28.1,3.4,8.4,0.40299999999999997,0.9,2.5,0.37799999999999995,2.4,5.9,0.413,0.45899999999999996,1.6,2.2,0.718,0.4,3.0,3.4,1.7,0.7,0.4,1.6,2.6,9.3
Jaren Jackson,30,82,45,27.1,3.1,8.0,0.39399999999999996,1.4,3.6,0.377,1.8,4.4,0.409,0.48,1.1,1.4,0.797,0.7,1.9,2.6,1.9,0.7,0.1,1.3,2.7,8.8
Chuck Person,33,61,11,23.9,2.3,6.5,0.359,1.6,4.5,0.344,0.8,2.0,0.39299999999999996,0.479,0.5,0.6,0.757,0.3,3.1,3.3,1.4,0.5,0.2,1.1,2.0,6.7
Will Perdue,32,79,30,18.9,2.1,3.7,0.5489999999999999,0.0,0.0,0.0,2.1,3.7,0.551,0.5489999999999999,0.9,1.7,0.526,2.2,4.5,6.8,0.7,0.3,0.6,1.0,1.7,5.0
Monty Williams,26,72,16,18.3,2.3,5.1,0.44799999999999995,0.0,0.0,0.5,2.3,5.1,0.44799999999999995,0.45,1.7,2.5,0.67,0.9,1.6,2.5,1.2,0.5,0.3,1.1,1.8,6.3
Cory Alexander,24,37,3,13.5,1.6,3.9,0.414,0.5,1.7,0.313,1.1,2.2,0.494,0.483,0.7,1.0,0.6759999999999999,0.2,1.1,1.3,1.9,0.7,0.1,1.3,1.4,4.5
Brad Lohaus,33,9,0,11.3,0.8,2.3,0.33299999999999996,0.4,1.6,0.28600000000000003,0.3,0.8,0.429,0.429,0.1,0.3,0.33299999999999996,0.3,1.0,1.3,0.6,0.1,0.2,0.3,1.1,2.1
Reggie Geary,24,62,2,11.0,0.9,2.7,0.331,0.2,0.6,0.3,0.7,2.1,0.341,0.36700000000000005,0.5,0.9,0.5,0.3,0.8,1.1,1.2,0.6,0.2,0.7,1.5,2.5
Carl Herrera,31,58,1,8.9,1.3,3.0,0.434,0.0,0.0,0.0,1.3,3.0,0.43700000000000006,0.434,0.3,0.8,0.409,0.4,1.2,1.6,0.4,0.3,0.2,0.7,1.2,2.9
Malik Rose,23,53,0,8.1,1.1,2.6,0.434,0.0,0.1,0.33299999999999996,1.1,2.5,0.436,0.43799999999999994,0.7,1.2,0.639,0.8,0.9,1.7,0.4,0.4,0.1,0.8,1.5,3.0
Willie Burton,29,13,0,3.3,0.6,1.6,0.381,0.2,0.7,0.33299999999999996,0.4,0.9,0.41700000000000004,0.452,0.6,0.9,0.667,0.2,0.5,0.7,0.1,0.2,0.2,0.1,0.5,2.1
