PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Damon Stoudamire,24,49,49,41.5,7.2,17.0,0.425,1.3,4.2,0.317,5.9,12.8,0.46,0.46399999999999997,3.7,4.3,0.8440000000000001,1.3,3.1,4.4,8.1,1.6,0.1,3.2,2.3,19.4
Doug Christie,27,78,78,37.7,5.9,13.7,0.428,1.3,3.9,0.326,4.6,9.8,0.469,0.474,3.5,4.2,0.8290000000000001,1.2,4.0,5.2,3.6,2.4,0.7,2.9,2.5,16.5
Marcus Camby,23,63,58,31.8,4.9,11.9,0.41200000000000003,0.0,0.0,0.0,4.9,11.8,0.413,0.41200000000000003,2.4,3.9,0.611,3.2,4.2,7.4,1.8,1.1,3.7,2.1,3.2,12.1
Chauncey Billups,21,29,26,31.7,3.6,10.2,0.349,1.5,4.7,0.316,2.1,5.5,0.377,0.42200000000000004,2.7,3.0,0.919,0.8,1.9,2.7,3.3,1.0,0.1,1.9,1.9,11.3
Walt Williams,27,28,16,31.3,4.5,11.4,0.392,1.8,4.6,0.38,2.7,6.8,0.4,0.469,1.8,2.1,0.8170000000000001,1.0,3.3,4.2,2.5,1.4,0.8,1.9,3.6,12.4
Dee Brown,29,31,2,29.3,4.4,9.9,0.446,2.1,5.1,0.41100000000000003,2.3,4.8,0.483,0.552,1.3,1.4,0.907,0.5,2.5,2.9,3.3,1.2,0.5,1.3,1.5,12.2
John Wallace,23,82,36,28.8,5.7,11.9,0.478,0.0,0.0,0.5,5.7,11.9,0.478,0.479,2.6,3.6,0.7170000000000001,1.4,3.1,4.5,1.3,0.8,1.2,2.1,2.9,14.0
Gary Trent,23,13,7,27.3,4.9,11.2,0.43799999999999994,0.0,0.2,0.0,4.9,11.0,0.44799999999999995,0.43799999999999994,2.4,3.8,0.633,3.3,4.7,8.0,1.1,0.6,0.6,1.7,3.5,12.2
Oliver Miller,27,64,53,25.4,2.7,5.8,0.461,0.0,0.1,0.0,2.7,5.7,0.466,0.461,1.0,1.6,0.604,2.3,4.0,6.3,3.1,0.9,1.1,2.0,2.9,6.3
Popeye Jones,27,14,4,25.1,3.7,9.1,0.409,0.1,0.2,0.667,3.6,8.9,0.40299999999999997,0.41700000000000004,1.0,1.4,0.737,3.6,3.7,7.3,1.3,0.7,0.2,1.1,2.8,8.6
Reggie Slater,27,78,28,21.3,2.7,5.9,0.46,0.0,0.0,,2.7,5.9,0.46,0.46,2.6,4.1,0.63,1.7,2.2,3.9,0.9,0.6,0.4,1.3,2.6,8.0
Carlos Rogers,26,18,0,19.5,2.5,4.8,0.517,0.0,0.1,0.0,2.5,4.8,0.523,0.517,1.0,1.8,0.563,1.9,1.7,3.6,0.9,0.5,0.4,0.7,1.9,6.0
John Thomas,27,39,29,19.3,3.0,6.4,0.466,0.0,0.0,0.0,3.0,6.4,0.46799999999999997,0.466,0.4,1.2,0.33299999999999996,1.5,2.4,3.9,0.9,0.4,0.7,1.1,3.0,6.4
Tracy McGrady,18,64,17,18.4,2.8,6.2,0.45,0.2,0.6,0.341,2.6,5.6,0.462,0.467,1.2,1.7,0.7120000000000001,1.6,2.6,4.2,1.5,0.8,1.0,1.0,1.3,7.0
Alvin Williams,23,13,3,15.9,1.2,3.4,0.364,0.2,0.3,0.5,1.1,3.1,0.35,0.386,0.5,0.8,0.636,0.4,1.2,1.6,1.5,0.6,0.1,0.6,1.5,3.2
Shawn Respert,25,47,4,14.8,2.0,4.4,0.45,0.5,1.4,0.373,1.5,3.0,0.486,0.51,0.9,1.1,0.815,0.6,0.9,1.6,0.9,0.6,0.0,0.7,1.2,5.5
Lloyd Daniels,30,6,0,13.7,2.0,4.8,0.414,0.3,1.5,0.222,1.7,3.3,0.5,0.44799999999999995,1.3,1.7,0.8,0.7,0.5,1.2,0.7,0.5,0.3,0.7,0.7,5.7
Roy Rogers,24,6,0,11.5,1.0,2.8,0.353,0.0,0.0,,1.0,2.8,0.353,0.353,0.2,0.7,0.25,1.3,0.7,2.0,0.2,0.2,0.7,0.7,2.0,2.2
John Thomas,22,21,0,8.0,0.7,1.6,0.424,0.0,0.0,,0.7,1.6,0.424,0.424,0.7,1.0,0.7140000000000001,0.8,1.0,1.7,0.2,0.1,0.1,0.6,1.5,2.0
Chris Garner,22,38,0,7.7,0.6,1.8,0.32899999999999996,0.1,0.4,0.28600000000000003,0.5,1.5,0.33899999999999997,0.35700000000000004,0.1,0.2,0.429,0.2,0.4,0.6,1.2,0.6,0.1,0.7,1.3,1.4
Tim Kempton,34,5,0,6.4,0.4,1.4,0.28600000000000003,0.0,0.0,,0.4,1.4,0.28600000000000003,0.28600000000000003,0.0,0.0,,0.8,0.2,1.0,0.4,0.2,0.4,0.8,1.4,0.8
Sharone Wright,25,7,0,6.3,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.3,0.6,0.5,0.1,1.1,1.3,0.6,0.0,0.0,0.3,1.0,2.3
Bob McCann,33,1,0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Ed Stokes,26,4,0,4.3,0.3,0.8,0.33299999999999996,0.0,0.0,,0.3,0.8,0.33299999999999996,0.33299999999999996,0.3,0.5,0.5,0.3,0.8,1.0,0.3,0.3,0.5,0.5,1.0,0.8
