Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1989,12,781,IND,Indiana Pacers,54,Greg Dreiling,C,7-1,250,"November 7, 1962",US,2,"Wichita State, Kansas"
1989,12,922,IND,Indiana Pacers,10,Vern Fleming,PG,6-5,185,"February 4, 1962",US,4,Georgia
1989,12,962,IND,Indiana Pacers,22,Anthony Frederick,SF,6-7,205,"December 7, 1964",US,R,Pepperdine
1989,12,1095,IND,Indiana Pacers,55,Stuart Gray,C,7-0,235,"May 27, 1963",PA,4,UCLA
1989,12,1770,IND,Indiana Pacers,25,John Long,SG,6-5,195,"August 28, 1956",US,10,Detroit Mercy
1989,12,1997,IND,Indiana Pacers,31,Reggie Miller,SG,6-7,185,"August 24, 1965",US,1,UCLA
1989,12,2062,IND,Indiana Pacers,4,Richard Morton,PG,6-3,190,"February 2, 1966",US,R,Cal State Fullerton
1989,12,2290,IND,Indiana Pacers,45,Chuck Person,SF,6-8,220,"June 27, 1964",US,2,Auburn
1989,12,2575,IND,Indiana Pacers,11,Detlef Schrempf,PF,6-10,235,"January 21, 1963",DE,3,Washington
1989,12,2653,IND,Indiana Pacers,3,Scott Skiles,PG,6-1,180,"March 5, 1964",US,2,Michigan State
1989,12,2710,IND,Indiana Pacers,24,Rik Smits,C,7-4,250,"August 23, 1966",NL,R,Marist College
1989,12,2743,IND,Indiana Pacers,15,Everette Stephens,PG,6-2,175,"October 21, 1966",US,R,Purdue
1989,12,2871,IND,Indiana Pacers,41,LaSalle Thompson,C,6-10,245,"June 23, 1961",US,6,Texas
1989,12,2887,IND,Indiana Pacers,23,Wayman Tisdale,PF,6-9,240,"June 9, 1964",US,3,Oklahoma
1989,12,2894,IND,Indiana Pacers,11,Sedric Toney,PG,6-2,178,"April 13, 1962",US,2,Dayton
1989,12,3142,IND,Indiana Pacers,32,Herb Williams,C,6-10,242,"February 16, 1958",US,7,Ohio State
1989,12,3214,IND,Indiana Pacers,14,Randy Wittman,SF,6-6,210,"October 28, 1959",US,5,Indiana
