Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2009,6,1400,CLE,Cleveland Cavaliers,Darnell Jackson,1985-11-07,23.0,NBA,PF,51.0,430.0,7.2,0.48,0.02,0.41,9.2,14.7,12.0,2.7,1.3,0.7,12.1,12.7,0.2,0.7,0.8,0.09,-5.4,0.2,-5.2,-0.4
2010,31,1400,TOT,Total After Trade,Darnell Jackson,1985-11-07,24.0,NBA,PF,28.0,123.0,-0.1,0.35,0.13,0.2,9.0,12.0,10.6,4.6,0.9,2.5,28.5,17.2,-0.4,0.2,-0.3,-0.1,-9.9,-1.9,-11.8,-0.3
2010,6,1400,CLE,Cleveland Cavaliers,Darnell Jackson,1985-11-07,24.0,NBA,PF,27.0,114.0,0.4,0.38,0.12,0.24,8.8,11.9,10.4,4.9,0.9,2.7,32.0,16.6,-0.4,0.1,-0.2,-0.09,-9.3,-1.2,-10.5,-0.2
2010,17,1400,MIL,Milwaukee Bucks,Darnell Jackson,1985-11-07,24.0,NBA,PF,1.0,9.0,-6.3,0.2,0.2,0.0,12.0,13.3,12.6,0.0,0.0,0.0,0.0,25.2,-0.1,0.0,0.0,-0.23,-17.6,-10.3,-27.9,-0.1
2011,26,1400,SAC,Sacramento Kings,Darnell Jackson,1985-11-07,25.0,NBA,PF,59.0,486.0,12.3,0.52,0.07,0.31,11.2,10.8,11.0,4.6,1.2,0.4,11.4,18.0,0.4,0.3,0.7,0.07,-1.9,-1.6,-3.5,-0.2
