Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1996,12,1305,IND,Indiana Pacers,23.0,NBA,SG,15.0,85.0,14.4,0.59,0.16,0.95,6.1,7.1,6.6,14.3,3.8,0.9,20.6,18.3,0.1,0.1,0.2,0.14,-0.3,3.1,2.8,0.1
1997,12,1305,IND,Indiana Pacers,24.0,NBA,SG,47.0,572.0,15.9,0.59,0.45,0.49,2.8,14.0,8.4,12.0,2.5,0.9,10.4,17.1,1.3,0.8,2.1,0.18,1.5,2.2,3.7,0.8
1998,12,1305,IND,Indiana Pacers,25.0,NBA,SG,65.0,874.0,11.2,0.52,0.38,0.31,2.0,14.3,8.5,8.1,2.5,0.2,8.0,14.9,0.9,1.4,2.3,0.13,-1.6,1.9,0.3,0.5
1999,12,1305,IND,Indiana Pacers,26.0,NBA,SG,12.0,87.0,4.0,0.4,0.43,0.29,2.8,12.0,7.5,7.1,0.0,0.0,11.3,14.7,0.0,0.0,0.0,-0.01,-4.5,-1.6,-6.1,-0.1
2001,5,1305,CHI,Chicago Bulls,28.0,NBA,SG,74.0,2247.0,15.3,0.6,0.5,0.32,1.1,15.8,8.1,19.9,2.3,0.4,11.6,13.2,4.6,1.3,5.9,0.13,0.8,0.4,1.2,1.8
2002,5,1305,CHI,Chicago Bulls,29.0,NBA,SG,79.0,1408.0,12.2,0.52,0.32,0.32,1.5,16.4,8.7,15.5,2.3,0.3,8.8,11.9,1.6,1.1,2.7,0.09,-1.7,0.8,-0.9,0.4
2003,5,1305,CHI,Chicago Bulls,30.0,NBA,SG,63.0,784.0,10.2,0.49,0.17,0.4,1.6,17.5,9.7,13.0,2.6,0.5,14.5,9.8,0.4,0.9,1.3,0.08,-2.7,2.3,-0.4,0.3
2004,18,1305,MIN,Minnesota Timberwolves,31.0,NBA,SG,79.0,1804.0,13.6,0.61,0.45,0.3,1.4,14.8,8.5,9.0,2.0,0.4,9.2,12.5,3.6,2.6,6.1,0.16,0.2,1.9,2.0,1.8
2005,18,1305,MIN,Minnesota Timberwolves,32.0,NBA,SG,76.0,1272.0,16.7,0.66,0.51,0.36,3.0,12.8,8.1,10.1,2.1,0.8,5.7,12.7,3.9,1.3,5.2,0.2,2.2,1.9,4.1,2.0
