Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1982,2,26,BOS,Boston Celtics,Danny Ainge,1959-03-17,22.0,NBA,SG,10.0,,129.0,7.2,17.1,0.42,0.8,1.5,0.5,6.5,15.6,0.42,3.8,4.9,0.77,2.3,2.7,4.9,4.2,0.8,0.4,4.2,8.0,19.0,98.0,105.0
1983,2,26,BOS,Boston Celtics,Danny Ainge,1959-03-17,23.0,NBA,SG,7.0,,201.0,6.9,17.9,0.39,0.5,1.2,0.4,6.5,16.6,0.39,2.0,2.7,0.73,0.5,3.0,3.5,6.2,1.2,0.2,1.5,6.0,16.4,97.0,106.0
1984,2,26,BOS,Boston Celtics,Danny Ainge,1959-03-17,24.0,NBA,SG,19.0,,253.0,7.9,17.4,0.46,0.4,1.7,0.22,7.5,15.7,0.48,1.4,1.9,0.7,0.8,2.3,3.1,7.4,1.7,0.4,2.5,7.0,17.6,105.0,110.0
1985,2,26,BOS,Boston Celtics,Danny Ainge,1959-03-17,25.0,NBA,SG,21.0,21.0,687.0,6.7,14.3,0.47,0.5,1.1,0.44,6.2,13.2,0.47,2.1,2.7,0.77,1.4,2.6,4.0,8.3,2.2,0.1,2.2,5.2,15.9,112.0,111.0
1986,2,26,BOS,Boston Celtics,Danny Ainge,1959-03-17,26.0,NBA,SG,18.0,18.0,652.0,8.0,14.4,0.55,1.0,2.5,0.41,7.0,11.9,0.58,3.9,4.5,0.87,1.6,4.0,5.7,7.0,3.1,0.1,2.3,4.3,21.0,128.0,105.0
1987,2,26,BOS,Boston Celtics,Danny Ainge,1959-03-17,27.0,NBA,SG,20.0,19.0,762.0,7.5,15.4,0.49,2.1,4.7,0.44,5.4,10.7,0.51,2.0,2.3,0.86,0.8,2.5,3.4,6.0,1.6,0.3,2.7,4.0,19.1,113.0,118.0
1988,2,26,BOS,Boston Celtics,Danny Ainge,1959-03-17,28.0,NBA,SG,17.0,17.0,670.0,5.5,14.3,0.39,1.5,4.5,0.33,4.0,9.8,0.41,2.9,3.3,0.88,1.2,3.0,4.1,8.5,0.7,0.1,3.2,5.0,15.4,102.0,113.0
1991,25,26,POR,Portland Trail Blazers,Danny Ainge,1959-03-17,31.0,NBA,SG,16.0,0.0,277.0,8.7,19.4,0.45,2.0,6.7,0.31,6.7,12.8,0.52,4.3,5.2,0.82,0.2,5.0,5.2,5.7,2.2,0.7,4.4,6.1,23.7,103.0,110.0
1992,25,26,POR,Portland Trail Blazers,Danny Ainge,1959-03-17,32.0,NBA,SG,21.0,0.0,449.0,9.2,19.1,0.48,2.4,5.9,0.4,6.8,13.2,0.51,4.4,5.3,0.83,0.9,3.6,4.5,5.5,1.7,0.1,2.8,6.6,25.1,118.0,113.0
1993,24,26,PHO,Phoenix Suns,Danny Ainge,1959-03-17,33.0,NBA,SG,24.0,0.0,591.0,5.6,14.9,0.38,2.9,7.0,0.41,2.7,7.9,0.34,3.0,3.4,0.87,1.8,3.5,5.3,4.9,1.1,0.2,1.9,5.3,17.1,112.0,114.0
1994,24,26,PHO,Phoenix Suns,Danny Ainge,1959-03-17,34.0,NBA,SG,10.0,0.0,230.0,5.9,12.9,0.46,3.7,8.8,0.42,2.2,4.2,0.53,3.3,4.6,0.71,1.5,3.5,5.0,4.6,1.3,0.2,1.1,5.7,18.8,133.0,115.0
1995,24,26,PHO,Phoenix Suns,Danny Ainge,1959-03-17,35.0,NBA,SG,10.0,0.0,137.0,7.2,14.4,0.5,4.5,9.8,0.46,2.6,4.5,0.58,3.8,4.2,0.91,0.8,3.0,3.8,3.8,1.9,0.0,2.3,5.7,22.7,133.0,116.0
